rowID;ref_Label;gz_id;toponym-match;toponym-score;saint-match;category-match;territories-match;phase-1-outcome;ref_Region;ref_START;ref_END;manual_region;manual_province;manual_district;manual_ciudad_villa_only
1182;Campeche;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1183;Chagres;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1184;Santo Tomás de Castilla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1185;isla Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1186;isla de Trinidad;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1187;Monte-Christi;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1188;Omoa;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1189;Panamá;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1190;Portobelo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1191;San Juan de Puerto Rico;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1192;Santiago de Cuba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1193;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1194;Trinidad;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1195;Nuevitas;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1196;Cumaná;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1197;Guayana;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1198;La Cruz;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1199;Acapulco;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1200;San Blas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1201;Villahermosa;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1202;Maracaibo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1203;Matanzas;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1204;Caibarien (Remedios);;null;0;null;null;missing_spatial_fields;relegated;;1111;9999;;;;False
1205;isla de Carmen;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1206;Acajutla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1207;Realejo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1208;Acapulco;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1209;Batabano;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1210;Campeche;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1211;Chagres;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1212;Cumaná;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1213;Santo Tomás de Castilla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1214;Guayana;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1215;isla de Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1216;isla de Trinidad;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1217;La Cruz;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1218;Maracaibo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1219;Monte-Christi;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1220;Omoa;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1221;Panamá;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1222;Portobelo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1223;Puerto Cabello;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1224;San Blas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1225;San Juan de Puerto Rico;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1226;Santiago de Cuba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1227;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1228;Caibarien (Remedios);;null;0;null;null;missing_spatial_fields;relegated;;1111;9999;;;;False
1229;Villahermosa;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1230;isla de Carmen;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1231;San Andrés;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1232;Rio San Juan;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1233;Matanzas;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1234;Acajutla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1235;Realejo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1236;Trinidad;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1237;Nuevitas;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1238;Sisal;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1239;isla Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1240;San Juan de Puerto Rico;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1241;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1242;Manila;;null;0;null;null;no_matches_all_levels;relegated;FIL;1111;9999;;;;False
1243;La Guaira;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1244;Puerto Cabello;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1245;Cumaná;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1246;Guayana;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1247;La Cruz;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1248;Maracaibo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1249;Maldonado;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1250;Santo Tomás de Castilla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1251;Trujillo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1252;Cumaná;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1253;Arica;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1254;El Callao;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1255;Guayaquil;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1256;Paita;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1257;Panamá;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1258;Valparaíso;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1259;Arica;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1260;El Callao;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1261;Guayaquil;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1262;Paita;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1263;Panamá;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1264;Trujillo;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1265;Valparaíso;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1266;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1267;Campeche;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1268;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1269;San Juan de Puerto Rico;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1270;Santiago de Cuba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1271;Santo Tomás de Castilla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1272;Trujillo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1273;Veracruz;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1274;Campeche;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1275;San Juan de Puerto Rico;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1276;Santiago de Cuba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1277;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1278;Santo Tomás de Castilla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1279;Trujillo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1280;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1281;Cartagena de Indias;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1282;Cumaná;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1283;isla de Trinidad;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1284;isla Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1285;La Guaira;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1286;Maracaibo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1287;Portobelo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1288;Riohacha;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1289;Santa Marta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1290;Cartagena de Indias;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1291;isla de Trinidad;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1292;isla Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1293;Maracaibo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1294;Portobelo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1295;Riohacha;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1296;Santa Marta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1297;Buenos Aires;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1298;Concepción;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1299;Montevideo;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1300;Arica;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1301;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1302;Campeche;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1303;Cartagena de Indias;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1304;Cumaná;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1305;El Callao;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1306;Guayaquil;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1307;isla de Trinidad;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1308;isla Margarita;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1309;La Guaira;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1310;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1311;Maracaibo;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1312;Paita;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1313;Panamá;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1314;Portobelo;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1315;Puerto Cabello;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1316;Riohacha;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1317;San Juan de Puerto Rico;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1318;Santa Marta;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1319;Santiago de Cuba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1320;Santo Tomás de Castilla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1321;Trujillo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1322;Valparaíso;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1323;Veracruz;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1324;Cumaná;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1325;Veracruz;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1326;San Blas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1327;Manzanillo (Bayamo);;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1328;Goleto (Sancti Spiritus);;null;0;null;null;missing_spatial_fields;relegated;;1111;9999;;;;False
1329;Baracoa;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1330;San Bernardo;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1331;Matina;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1332;Puntarenas;;null;0;null;null;missing_spatial_fields;relegated;;1111;9999;;;;False
1333;Tonalá;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1334;Tapachula;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1335;Guaymas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1336;México;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1337;Lima;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1338;Puebla;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1339;Guatemala;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1340;Guatemala;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1341;Misiones;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1342;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1343;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1344;Oaxaca;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1345;Santa Fe;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1346;Santa Fe;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1347;Santa Fe;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1348;Ambato;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1349;Riobamba;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1350;Quito;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1351;Nueva Valencia;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1352;Córdoba;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1353;Cartagena;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1354;Cartagena;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1355;Nueva Orleans;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1356;Santiago de Chile;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1357;Buenos Aires;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1358;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1359;Puerto España;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1360;Santiago de Cuba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1361;Guadalajara;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1362;Veracruz;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1363;Montevideo;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1364;Caracas;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1365;Puerto Rico;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1366;Guayaquil;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1367;Montevideo;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1368;Santiago de Chile;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1369;Cuba;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1370;Lima;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1371;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1372;Quito;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1373;Guatemala;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1374;México;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1375;Santa Fe;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1376;Manila;;null;0;null;null;no_matches_all_levels;relegated;FIL;1111;9999;;;;False
1377;Mompox;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1378;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1379;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1380;Guayaquil;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1381;El Realejo;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1382;Nicoya;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1383;San Blas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1384;Brito;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1385;Iztapa;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1386;Acajutla;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1387;Jiquilisco/Arequaquín;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1388;Panamá;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1389;Nueva Bilbao;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1390;Coatzacoalcos;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1391;Tlacotalpan;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1392;Campeche;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1393;Montevideo;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1394;San Blas;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1395;Lima;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1396;Lima;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1397;Lima;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1398;Cuzco;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1399;La Plata;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1400;Potosí;;null;0;null;null;no_matches_all_levels;relegated;CHA;1111;9999;;;;False
1401;Santa Fe;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1402;Cartagena;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1403;Popayán;;null;0;null;null;no_matches_all_levels;relegated;QUI;1111;9999;;;;False
1404;Santiago de Chile;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1405;México;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1406;Guatemala;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1407;Santo Domingo;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1408;Panamá;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1409;México;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1410;Guadalajara;;null;0;null;null;no_matches_all_levels;relegated;GDJ;1111;9999;;;;False
1411;Veracruz;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
1412;Guatemala;;null;0;null;null;no_matches_all_levels;relegated;GUA;1111;9999;;;;False
1413;La Habana;;null;0;null;null;no_matches_all_levels;relegated;SDO;1111;9999;;;;False
1414;Cartagena;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1415;Caracas;;null;0;null;null;no_matches_all_levels;relegated;VEN;1111;9999;;;;False
1416;Santa Fe;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1417;Lima;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1418;Santiago de Chile;;null;0;null;null;no_matches_all_levels;relegated;CHL;1111;9999;;;;False
1419;Buenos Aires;;null;0;null;null;no_matches_all_levels;relegated;RPL;1111;9999;;;;False
1420;Manila;;null;0;null;null;no_matches_all_levels;relegated;FIL;1111;9999;;;;False
1421;Cartagena;;null;0;null;null;no_matches_all_levels;relegated;NGR;1111;9999;;;;False
1422;Lima;;null;0;null;null;no_matches_all_levels;relegated;PER;1111;9999;;;;False
1423;México;;null;0;null;null;no_matches_all_levels;relegated;NES;1111;9999;;;;False
