rowID;ref_Label;gz_id;fuzzy_score;category_match;saint_match;territories_match;phase_1a_outcome;toponym_match;lugar_label;lugar_partido_generico;lugar_provincia_generica;fine_level_mismatch;TYPE;Partido;Column3;ref_Jurisdiccion;ref_START;ref_END;phase_1b_step
240;San Antonio Acopinalco;6000831;0.867;category_null;saint_match;;candidate;fuzzy;Huari;Huarochiri;Lima;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9000377;0.867;category_null;saint_match;;candidate;fuzzy;Naranjoy;Llanos de Manso;Chaco;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9900926;0.867;category_null;saint_match;;candidate;fuzzy;San Antonio de Padua;Putumayo;Popayan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1000319;0.857;category_null;saint_match;;candidate;fuzzy;Tule;Cienega de los Olivos;Durango;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1003365;0.857;category_null;saint_match;;candidate;fuzzy;Tlatenco;Huejotzingo;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1004175;0.857;category_null;saint_match;;candidate;fuzzy;Huatusco;Cordoba;Veracruz;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1005143;0.857;category_null;saint_match;;candidate;fuzzy;San Antonio del Tule;San Bartolome;Durango;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;2000581;0.857;category_null;saint_match;;candidate;fuzzy;Achiotes;Tegucigalpa;Comayagua;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;3000145;0.857;category_null;saint_match;;candidate;fuzzy;Anacape;Florida Oriental;Florida;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;4000294;0.857;category_null;saint_match;;candidate;fuzzy;Caroni;Guayana;Guayana;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;5000812;0.857;category_null;saint_match;;candidate;fuzzy;Jobo;Valledupar;Santa Marta;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;8000309;0.857;category_null;saint_match;;candidate;fuzzy;Poto;Azangaro;Puno;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;9900649;0.857;category_null;saint_match;;candidate;fuzzy;San Antonio Miri;Corrientes;Buenos Aires;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1003180;0.85;category_null;saint_match;;candidate;fuzzy;Cacalotepec;Cholula;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1003536;0.85;category_null;saint_match;;candidate;fuzzy;Atzitzintla;Tepeaca;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
240;San Antonio Acopinalco;1005017;0.85;category_null;saint_match;;candidate;fuzzy;Coyonostla;San Luis Potosi;San Luis Potosi;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
241;San Buenaventura;1000377;1.0;category_null;saint_match;;candidate;toponym_nombre;San Buenaventura;Mezquital;Durango;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
241;San Buenaventura;1001709;1.0;category_null;saint_match;;candidate;toponym_nombre;San Buenaventura;Toluca;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
241;San Buenaventura;1001730;1.0;category_null;saint_match;;candidate;toponym_nombre;San Buenaventura;Tula;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
241;San Buenaventura;1004745;1.0;category_null;saint_match;;candidate;toponym_nombre;San Buenaventura;Santa Barbara;California;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
241;San Buenaventura;1005250;1.0;category_null;saint_match;;candidate;toponym_nombre;San Buenaventura;Durango;Durango;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
241;San Buenaventura;2000860;1.0;category_null;saint_match;;candidate;toponym_nombre;San Buenaventura;Olancho;Comayagua;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
241;San Buenaventura;6000757;1.0;category_null;saint_match;;candidate;toponym_nombre;San Buenaventura;Canta;Lima;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
241;San Buenaventura;9900916;1.0;category_null;saint_match;;candidate;toponym_nombre;San Buenaventura;Putumayo;Popayan;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
242;Huexotitlan;1000507;1.0;category_null;no_saint;;candidate;exact;Huejotitlan;Tecaltiche;Guadalajara;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
242;Huexotitlan;1000295;0.952;category_null;no_saint;;candidate;fuzzy;Huejotitan;Cienega de los Olivos;Durango;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
242;Huexotitlan;1001652;0.857;category_null;no_saint;;candidate;fuzzy;Huejotla;Texcoco;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
244;Zacapexco;1001071;1.0;category_null;no_saint;;candidate;exact;Zacapexco;Huichapan;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
244;Zacapexco;1001024;0.941;category_null;no_saint;;candidate;fuzzy;Macapexco;Huichapan;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
244;Zacapexco;1003126;0.933;category_null;no_saint;;candidate;fuzzy;Cuapexco;Atlixco;Puebla;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
244;Zacapexco;1001149;0.933;category_null;no_saint;;candidate;fuzzy;Coapexco;Malinalco;Mexico;;Rancho;Apizaco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
247;Zotoluca;1000109;1.0;category_null;no_saint;;candidate;exact;Toluca;Toluca;Mexico;;Rancho;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
247;Zotoluca;1003638;0.923;category_null;no_saint;;candidate;fuzzy;Atoluca;Teziutlan;Puebla;;Rancho;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
248;Toltecapa;2000484;1.0;category_null;no_saint;;candidate;exact;Tecapa;San Miguel SS;San Salvador;;Rancho;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
249;La  Palma;7000258;1.0;category_null;no_saint;;candidate;toponym_nombre;Palma;Quillota;Santiago;;Molino;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
249;La  Palma;5000031;1.0;category_null;no_saint;;candidate;toponym_nombre;La Palma;La Palma;Mariquita;;Molino;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
250;Toloquilla;1000623;0.9;category_null;no_saint;;candidate;fuzzy;Toluquilla;Tonala;Guadalajara;;Rancho;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
252;Tecamacal;1000989;1.0;category_null;no_saint;;candidate;exact;Tecamac;Ecatepec;Mexico;;Rancho;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
252;Tecamacal;1001439;0.889;category_null;no_saint;;candidate;fuzzy;Tecamachalco;Tacuba;Mexico;;Rancho;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
252;Tecamacal;1003564;0.889;category_null;no_saint;;candidate;fuzzy;Tecamachalco;Tepeaca;Puebla;;Rancho;Tlaxco;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;4000661;1.0;category_null;no_saint;;candidate;exact;Bomboi;Trujillo VE;Caracas;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;3000247;1.0;category_null;no_saint;;candidate;exact;Puerta de la Guira;Habana Oeste;Habana;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9901005;0.909;category_null;no_saint;;candidate;fuzzy;Puerto de Brito;Nicaragua;Nicaragua;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;2000568;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Caballos;San Pedro Sula;Comayagua;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;5000218;0.909;category_null;no_saint;;candidate;fuzzy;Puerto de Nare;Honda;Mariquita;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;6000024;0.909;category_null;no_saint;;candidate;fuzzy;Ilo;Arica;Arequipa;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;3000002;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Principe;Puerto Principe;Habana;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;5000623;0.909;category_null;no_saint;;candidate;fuzzy;Cañaverales;Giron;Pamplona;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;7000118;0.909;category_null;no_saint;;candidate;fuzzy;Huerta;Curico-Maule;Santiago;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;3000174;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Plata;Puerto Plata;Santo Domingo;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;6001447;0.909;category_null;no_saint;;candidate;fuzzy;Huanchaco;Trujillo PE;Trujillo;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9901029;0.909;category_null;no_saint;;candidate;fuzzy;Puerto;Leon;Nicaragua;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9940002;0.909;category_null;no_saint;;candidate;fuzzy;Guiria;Cumana;Cumana;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;5600028;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Viejo;Puerto Viejo;Guayaquil;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;5000374;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Real;Ocaña;Santa Marta;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;4000107;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Cabello;Valencia;Caracas;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;5000653;0.909;category_null;no_saint;;candidate;fuzzy;Puerto de San Salvador;Casanare;Llanos;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;2000875;0.909;category_null;no_saint;;candidate;fuzzy;Puerto San Carlos;San Miguel SS;San Salvador;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9900197;0.909;category_null;no_saint;;candidate;fuzzy;India Muerta;Santafe;Buenos Aires;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;1000059;0.909;category_null;no_saint;;candidate;fuzzy;Puerto de San Blas;Tepic;Guadalajara;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;5600602;0.909;category_null;no_saint;;candidate;fuzzy;Napo;Quijos;Quijos;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;4000004;0.909;category_null;no_saint;;candidate;fuzzy;Puerto de España;Trinidad TR;Trinidad;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9901246;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Real;Santo Domingo;Santo Domingo;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9000716;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Deseado;Patagonia;Patagonia;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9000717;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Deseado;Patagonia;Patagonia;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;7000322;0.909;category_null;no_saint;;candidate;fuzzy;La Huerta;Linares-Cauquenes;Concepcion;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;2000132;0.909;category_null;no_saint;;candidate;fuzzy;Puerto de Acajutla;Sonsonate;Guatemala;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;3000257;0.909;category_null;no_saint;;candidate;fuzzy;Manzanillo;Bayamo;Habana;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;5000714;0.909;category_null;no_saint;;candidate;fuzzy;Puerto de San Buenaventura;Cucuta;Pamplona;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9900974;0.909;category_null;no_saint;;candidate;fuzzy;Puerto del Salto;Machala;Guayaquil;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;2000009;0.909;category_null;no_saint;;candidate;fuzzy;Trujillo;Trujillo HO;Comayagua;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9900701;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Huasco;Huasco;Santiago;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9900839;0.909;category_null;no_saint;;candidate;fuzzy;La Huerta;San Andres de la Sierra;Durango;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;9900704;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Copiapo;Copiapo;Santiago;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
254;La Puerta;4000323;0.909;category_null;no_saint;;candidate;fuzzy;Puerto Santo;Cumana;Cumana;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
256;Zoltepeque;2000475;0.9;category_null;no_saint;;candidate;fuzzy;Quetzaltepeque de la Sierra;San Salvador;San Salvador;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
256;Zoltepeque;2000552;0.889;category_null;no_saint;;candidate;fuzzy;Ocotepeque;Sensenti;Comayagua;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
256;Zoltepeque;2000438;0.889;category_null;no_saint;;candidate;fuzzy;Teotepeque;Santa Ana;San Salvador;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
256;Zoltepeque;2000239;0.875;category_null;no_saint;;candidate;fuzzy;Ixtepeque;San Vicente;San Salvador;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
257;Caballero;5600034;1.0;category_null;no_saint;;candidate;exact;Anserma Vieja;Vega de Supia;Popayan;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
257;Caballero;3000233;1.0;category_null;no_saint;;candidate;exact;Santiago;Santiago SD;Santo Domingo;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
257;Caballero;1005447;1.0;category_null;no_saint;;candidate;exact;San Juan Bautista;Junta;Durango;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
257;Caballero;5601001;1.0;category_null;no_saint;;candidate;exact;Logroño;Macas;Quijos;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
257;Caballero;1005206;1.0;category_null;no_saint;;candidate;exact;Santiago de los Caballeros;Santiago Caballeros;Sonora-Sinaloa;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
257;Caballero;5000038;1.0;category_null;no_saint;;candidate;exact;Nata;Nata;Tierra Firme;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
257;Caballero;9901065;0.875;category_null;no_saint;;candidate;fuzzy;Cabeza de Caballo;Rosario;Sonora-Sinaloa;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
257;Caballero;1005289;0.857;category_null;no_saint;;candidate;fuzzy;Calleros;Durango;Durango;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
257;Caballero;5600733;0.857;category_null;no_saint;;candidate;fuzzy;Caballos;Iscuande;Popayan;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
262;Mixtec;1003697;1.0;category_null;no_saint;;candidate;exact;Mixtecapa;Tlapa;Puebla;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
262;Mixtec;1002580;0.909;category_null;no_saint;;candidate;fuzzy;Mixtepec;Nejapa;Oaxaca;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
262;Mixtec;1002485;0.909;category_null;no_saint;;candidate;fuzzy;Mixtepec;Juxtlahuaca;Oaxaca;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
262;Mixtec;1003066;0.909;category_null;no_saint;;candidate;fuzzy;Santa Catalina;Zimatlan;Oaxaca;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
262;Mixtec;1002458;0.909;category_null;no_saint;;candidate;fuzzy;San Gabriel;Jicayan;Oaxaca;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
262;Mixtec;1002460;0.909;category_null;no_saint;;candidate;fuzzy;San Pedro;Jicayan;Oaxaca;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
262;Mixtec;1002241;0.909;category_null;no_saint;;candidate;fuzzy;Santa Cruz Mixtepec;Antequera;Oaxaca;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1000915;1.0;category_null;no_saint;;candidate;exact;Atotonilco;Cuernavaca;Mexico;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1004604;1.0;category_null;no_saint;;candidate;exact;Atotonilco;Juchipila;Guadalajara;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1001751;1.0;category_null;no_saint;;candidate;exact;Atotonilco;Tulancingo;Mexico;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1000307;1.0;category_null;no_saint;;candidate;exact;San Juan;Cienega de los Olivos;Durango;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1005425;1.0;category_null;no_saint;;candidate;exact;Atotonilco;Cuencame;Durango;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1000405;1.0;category_null;no_saint;;candidate;exact;Atotonilco;valle de San Bartolome;Durango;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1001380;1.0;category_null;no_saint;;candidate;exact;Real del Chico;Pachuca;Mexico;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1000387;1.0;category_null;no_saint;;candidate;exact;Atotonilco;Papasquiaro;Durango;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1000542;1.0;category_null;no_saint;;candidate;exact;Atotonilco;Sayula;Guadalajara;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1001615;1.0;category_null;no_saint;;candidate;exact;Atotonilco;Atitalaquia;Mexico;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1000385;1.0;category_null;no_saint;;candidate;exact;Atotonilco;Nombre de Dios;Durango;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1000484;1.0;category_null;no_saint;;candidate;exact;Atotonilco El Alto;La Barca;Guadalajara;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1000485;1.0;category_null;no_saint;;candidate;exact;Atotonilco El Bajo;La Barca;Guadalajara;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
263;Atotonilco;1001752;1.0;category_null;no_saint;;candidate;exact;Atotonilco El Grande;Tulancingo;Mexico;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
264;Capula;3000147;1.0;category_null;no_saint;;candidate;exact;Potano;Florida Oriental;Florida;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
264;Capula;1001989;1.0;category_null;no_saint;;candidate;exact;Capula;Huaniqueo;Michoacan;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
264;Capula;2000159;1.0;category_null;no_saint;;candidate;exact;Sacapulas;Huehuetenango;Guatemala;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
264;Capula;1001491;1.0;category_null;no_saint;;candidate;exact;Capula;Sultepec;Mexico;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
264;Capula;1001236;0.909;category_null;no_saint;;candidate;fuzzy;Chapula;Metztitlan;Mexico;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
264;Capula;1001545;0.909;category_null;no_saint;;candidate;fuzzy;Capulhuac;Metepec-Tenango;Mexico;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
264;Capula;6001087;0.909;category_null;no_saint;;candidate;fuzzy;Caulan;Huanuco;Tarma;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
264;Capula;1001546;0.909;category_null;no_saint;;candidate;fuzzy;Capulhuac;Metepec-Tenango;Mexico;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
264;Capula;1005403;0.857;category_null;no_saint;;candidate;fuzzy;Cula;Panuco;Veracruz;;Rancho;San Felipe;;Tlaxcala;1111;9999;no_partido_jurisdiccion
267;Tepepan;1001817;1.0;category_null;no_saint;;candidate;exact;Tepepan;Xochimilco;Mexico;;Rancho;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
267;Tepepan;1001797;1.0;category_null;no_saint;;candidate;exact;Tepepa;Tulancingo;Mexico;;Rancho;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
267;Tepepan;1001593;0.857;category_null;no_saint;;candidate;fuzzy;Tepexpan;Teotihuacan;Mexico;;Rancho;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
267;Tepepan;1001130;0.857;category_null;no_saint;;candidate;fuzzy;Santa Cruz;Ixtlahuaca;Mexico;;Rancho;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
268;Los Cinco Señores;1000320;1.0;category_null;saint_match;;candidate;toponym_nombre;Cinco Señores;Cuencame;Durango;;Rancho;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
268;Los Cinco Señores;1005278;1.0;category_null;saint_match;;candidate;toponym_nombre;Cinco Señores;Durango;Durango;;Rancho;Nativitas;;Tlaxcala;1111;9999;no_partido_jurisdiccion
271;Buena Vista;8000389;1.0;category_null;no_saint;;candidate;toponym_nombre;Buena Vista;Santa Cruz SC;Cochabamba;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
271;Buena Vista;9000313;1.0;category_null;no_saint;;candidate;toponym_nombre;Buena Vista;San Luis;Cuyo;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
274;Capula;3000147;1.0;category_null;no_saint;;candidate;exact;Potano;Florida Oriental;Florida;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
274;Capula;1001989;1.0;category_null;no_saint;;candidate;exact;Capula;Huaniqueo;Michoacan;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
274;Capula;2000159;1.0;category_null;no_saint;;candidate;exact;Sacapulas;Huehuetenango;Guatemala;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
274;Capula;1001491;1.0;category_null;no_saint;;candidate;exact;Capula;Sultepec;Mexico;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
274;Capula;1001236;0.909;category_null;no_saint;;candidate;fuzzy;Chapula;Metztitlan;Mexico;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
274;Capula;1001545;0.909;category_null;no_saint;;candidate;fuzzy;Capulhuac;Metepec-Tenango;Mexico;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
274;Capula;6001087;0.909;category_null;no_saint;;candidate;fuzzy;Caulan;Huanuco;Tarma;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
274;Capula;1001546;0.909;category_null;no_saint;;candidate;fuzzy;Capulhuac;Metepec-Tenango;Mexico;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
274;Capula;1005403;0.857;category_null;no_saint;;candidate;fuzzy;Cula;Panuco;Veracruz;;Venta;;;Tlaxcala;1111;9999;no_partido_jurisdiccion
