OficialID;foreignkey;prefix;prefixurl;suffixurl
1379;19296;GCath;https://gcatholic.org/p/;
1379;bcoron;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1380;19297;GCath;https://gcatholic.org/p/;
1380;bsotom;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1381;19298;GCath;https://gcatholic.org/p/;
1381;btoralt;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1382;19299;GCath;https://gcatholic.org/p/;
1382;bvegp;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1383;19300;GCath;https://gcatholic.org/p/;
1383;blabr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1384;19301;GCath;https://gcatholic.org/p/;
1384;bdherv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1385;19302;GCath;https://gcatholic.org/p/;
1385;bmontj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1386;19303;GCath;https://gcatholic.org/p/;
1386;bsantd;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1387;19304;GCath;https://gcatholic.org/p/;
1387;barev;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1388;19305;GCath;https://gcatholic.org/p/;
1388;bsims;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1389;19306;GCath;https://gcatholic.org/p/;
1389;bvelf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1390;19307;GCath;https://gcatholic.org/p/;
1390;50564916;viaf;https://viaf.org/viaf/;
1390;bdeloayza;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1391;19308;GCath;https://gcatholic.org/p/;
1391;brodel;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1392;19309;GCath;https://gcatholic.org/p/;
1392;bgutceb;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1393;Diego Morcillo Rubio de Auñón;wiki-es;https://es.wikipedia.org/wiki/;
1393;19310;GCath;https://gcatholic.org/p/;
1393;bmorrsr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1394;19311;GCath;https://gcatholic.org/p/;
1395;Melchor de Liñán y Cisneros;wiki-es;https://es.wikipedia.org/wiki/;
1395;19312;GCath;https://gcatholic.org/p/;
1395;blincis;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1396;19313;GCath;https://gcatholic.org/p/;
1396;balmog;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1397;19314;GCath;https://gcatholic.org/p/;
1397;bvilp;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1398;19315;GCath;https://gcatholic.org/p/;
1398;bdeocampo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1399;19316;GCath;https://gcatholic.org/p/;
1399;89627303;viaf;https://viaf.org/viaf/;
1399;bmogr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1400;19317;GCath;https://gcatholic.org/p/;
1400;bgola;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1401;19319;GCath;https://gcatholic.org/p/;
1401;bnavmv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1402;19320;GCath;https://gcatholic.org/p/;
1402;bdemoxo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1403;19321;GCath;https://gcatholic.org/p/;
1403;bsalb;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1404;19322;GCath;https://gcatholic.org/p/;
1404;bherboso;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1405;19323;GCath;https://gcatholic.org/p/;
1405;barps;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1406;19324;GCath;https://gcatholic.org/p/;
1406;bmaag;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1407;19325;GCath;https://gcatholic.org/p/;
1407;bberbec;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1408;19327;GCath;https://gcatholic.org/p/;
1408;bneco;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1409;19328;GCath;https://gcatholic.org/p/;
1409;bpozs;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1410;19329;GCath;https://gcatholic.org/p/;
1410;bquei;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1411;Bartolomé González de Póveda;wiki-es;https://es.wikipedia.org/wiki/;
1411;19330;GCath;https://gcatholic.org/p/;
1411;bgonpov;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1412;19333;GCath;https://gcatholic.org/p/;
1412;bvebo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1413;19334;GCath;https://gcatholic.org/p/;
1413;btiedra;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1414;19335;GCath;https://gcatholic.org/p/;
1414;bpera;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1415;12590661;viaf;https://viaf.org/viaf/;
1415;19336;GCath;https://gcatholic.org/p/;
1415;bloso;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1416;19337;GCath;https://gcatholic.org/p/;
1416;bramve;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1417;19338;GCath;https://gcatholic.org/p/;
1417;bgrana;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1418;14760123;viaf;https://viaf.org/viaf/;
1418;19339;GCath;https://gcatholic.org/p/;
1418;bsttom;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1419;19502;GCath;https://gcatholic.org/p/;
1419;bmapi;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1420;19622;GCath;https://gcatholic.org/p/;
1420;bderios;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1421;Pedro Moya;wiki-es;https://es.wikipedia.org/wiki/;
1421;19653;GCath;https://gcatholic.org/p/;
1421;bconpm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1422;19693;GCath;https://gcatholic.org/p/;
1422;bdeaguir;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1423;19694;GCath;https://gcatholic.org/p/;
1423;bderivera;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1424;19695;GCath;https://gcatholic.org/p/;
1424;brpo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1425;19696;GCath;https://gcatholic.org/p/;
1425;bcueda;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1426;19697;GCath;https://gcatholic.org/p/;
1426;316444252;viaf;https://viaf.org/viaf/;
1426;bzagade;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1427;19698;GCath;https://gcatholic.org/p/;
1427;blopezdea;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1428;19699;GCath;https://gcatholic.org/p/;
1428;bdemanoza;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1429;19700;GCath;https://gcatholic.org/p/;
1429;bdelavega;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1430;19701;GCath;https://gcatholic.org/p/;
1430;bverdc;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1431;19702;GCath;https://gcatholic.org/p/;
1431;bpdls;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1432;19703;GCath;https://gcatholic.org/p/;
1432;bguerrag;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1433;19704;GCath;https://gcatholic.org/p/;
1433;bsanmm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1434;19705;GCath;https://gcatholic.org/p/;
1434;bferndb;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1435;19706;GCath;https://gcatholic.org/p/;
1435;bmont;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1436;19707;GCath;https://gcatholic.org/p/;
1436;64826962;viaf;https://viaf.org/viaf/;
1436;bzum;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1437;19710;GCath;https://gcatholic.org/p/;
1437;bdlr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1438;19711;GCath;https://gcatholic.org/p/;
1438;bdehoyos;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1439;19712;GCath;https://gcatholic.org/p/;
1439;bsantag;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1440;19713;GCath;https://gcatholic.org/p/;
1440;beliz;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1441;19714;GCath;https://gcatholic.org/p/;
1441;bvalvj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1442;19715;GCath;https://gcatholic.org/p/;
1442;bescal;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1443;19716;GCath;https://gcatholic.org/p/;
1443;btruxillo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1444;19717;GCath;https://gcatholic.org/p/;
1444;besccm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1445;19718;GCath;https://gcatholic.org/p/;
1445;blegaspi;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1446;19719;GCath;https://gcatholic.org/p/;
1447;19720;GCath;https://gcatholic.org/p/;
1447;bverdin;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1448;19722;GCath;https://gcatholic.org/p/;
1448;bdryp;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1449;19723;GCath;https://gcatholic.org/p/;
1449;benrta;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1450;19724;GCath;https://gcatholic.org/p/;
1450;brosillo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1451;19725;GCath;https://gcatholic.org/p/;
1451;bdeubilla;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1452;19726;GCath;https://gcatholic.org/p/;
1452;bdeulloa;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1453;19727;GCath;https://gcatholic.org/p/;
1453;bguerraa;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1454;19728;GCath;https://gcatholic.org/p/;
1454;bdemedina;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1455;19729;GCath;https://gcatholic.org/p/;
1455;26559164;viaf;https://viaf.org/viaf/;
1455;bruizdem;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1456;19731;GCath;https://gcatholic.org/p/;
1456;bsanlg;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1457;19732;GCath;https://gcatholic.org/p/;
1457;bfernscs;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1458;19733;GCath;https://gcatholic.org/p/;
1458;bruizco;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1459;19734;GCath;https://gcatholic.org/p/;
1459;bsanchezj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1460;19735;GCath;https://gcatholic.org/p/;
1460;bcercar;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1461;19736;GCath;https://gcatholic.org/p/;
1461;bdeovalle;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1462;10006016;viaf;https://viaf.org/viaf/;
1462;19737;GCath;https://gcatholic.org/p/;
1462;bdelamota;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1463;19738;GCath;https://gcatholic.org/p/;
1463;87698472;viaf;https://viaf.org/viaf/;
1463;bsantosg;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1464;19739;GCath;https://gcatholic.org/p/;
1464;bsuarezde;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1465;19740;GCath;https://gcatholic.org/p/;
1465;bdearzola;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1466;19741;GCath;https://gcatholic.org/p/;
1466;66226590;viaf;https://viaf.org/viaf/;
1466;bgms;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1467;19742;GCath;https://gcatholic.org/p/;
1467;bdeayala;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1468;19744;GCath;https://gcatholic.org/p/;
1468;barrag;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1469;19745;GCath;https://gcatholic.org/p/;
1469;bcano;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1470;19747;GCath;https://gcatholic.org/p/;
1470;bcifsot;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1471;19748;GCath;https://gcatholic.org/p/;
1471;bvilla;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1472;Marcos de Torres y Rueda;wiki-es;https://es.wikipedia.org/wiki/;
1472;19749;GCath;https://gcatholic.org/p/;
1472;btorresy;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1473;19750;GCath;https://gcatholic.org/p/;
1473;bfernip;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1474;19751;GCath;https://gcatholic.org/p/;
1474;bdeocon;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1475;19752;GCath;https://gcatholic.org/p/;
1475;bdsal;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1476;19753;GCath;https://gcatholic.org/p/;
1476;bvasquezm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1477;19754;GCath;https://gcatholic.org/p/;
1477;bizquj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1478;19755;GCath;https://gcatholic.org/p/;
1478;bmontalvo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1479;19756;GCath;https://gcatholic.org/p/;
1479;5056082;viaf;https://viaf.org/viaf/;
1479;bdelanda;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1480;19757;GCath;https://gcatholic.org/p/;
1480;btoral;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1481;19759;GCath;https://gcatholic.org/p/;
1481;bperezaj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1482;19760;GCath;https://gcatholic.org/p/;
1482;bgocgv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1483;19761;GCath;https://gcatholic.org/p/;
1483;bbienp;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1484;19764;GCath;https://gcatholic.org/p/;
1484;bcrespo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1485;19765;GCath;https://gcatholic.org/p/;
1485;bgoga;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1486;19766;GCath;https://gcatholic.org/p/;
1486;bnogales;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1487;19767;GCath;https://gcatholic.org/p/;
1487;blael;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1488;19768;GCath;https://gcatholic.org/p/;
1488;bsaenzd;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1489;Diego Osorio de Escobar;wiki-es;https://es.wikipedia.org/wiki/;
1489;19769;GCath;https://gcatholic.org/p/;
1489;bosorio;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1490;Juan de Palafox;wiki-es;https://es.wikipedia.org/wiki/;
1490;19770;GCath;https://gcatholic.org/p/;
1490;bpalafox;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1491;19771;GCath;https://gcatholic.org/p/;
1491;bdquir;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1492;19772;GCath;https://gcatholic.org/p/;
1492;bromanod;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1493;19773;GCath;https://gcatholic.org/p/;
1493;bvilf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1494;19774;GCath;https://gcatholic.org/p/;
1494;bsarhoj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1495;19776;GCath;https://gcatholic.org/p/;
1496;19782;GCath;https://gcatholic.org/p/;
1496;bdeomana;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1497;19783;GCath;https://gcatholic.org/p/;
1497;bortij;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1498;19784;GCath;https://gcatholic.org/p/;
1498;baav;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1499;19785;GCath;https://gcatholic.org/p/;
1499;bblancoy;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1500;19786;GCath;https://gcatholic.org/p/;
1500;bdeangulo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1501;19787;GCath;https://gcatholic.org/p/;
1501;bmontano;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1502;19788;GCath;https://gcatholic.org/p/;
1502;bsanca;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1503;19789;GCath;https://gcatholic.org/p/;
1503;bmaldan;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1504;19790;GCath;https://gcatholic.org/p/;
1504;bdequiros;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1505;19791;GCath;https://gcatholic.org/p/;
1505;bsarinana;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1506;19792;GCath;https://gcatholic.org/p/;
1506;bdpcs;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1507;19793;GCath;https://gcatholic.org/p/;
1507;bmontt;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1508;19794;GCath;https://gcatholic.org/p/;
1508;73701417;viaf;https://viaf.org/viaf/;
1508;bdiazdeq;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1509;19795;GCath;https://gcatholic.org/p/;
1509;bbebe;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1510;19796;GCath;https://gcatholic.org/p/;
1510;bdbeh;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1511;19797;GCath;https://gcatholic.org/p/;
1511;bcervj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1512;16487475;viaf;https://viaf.org/viaf/;
1512;19798;GCath;https://gcatholic.org/p/;
1512;bdled;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1513;19799;GCath;https://gcatholic.org/p/;
1513;balbb;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1514;19801;GCath;https://gcatholic.org/p/;
1514;bnunezf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1515;19802;GCath;https://gcatholic.org/p/;
1515;bbravsm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1516;19803;GCath;https://gcatholic.org/p/;
1516;bberndq;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1517;19804;GCath;https://gcatholic.org/p/;
1517;bdetovar;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1518;19805;GCath;https://gcatholic.org/p/;
1518;blazcp;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1519;19806;GCath;https://gcatholic.org/p/;
1519;bugarte;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1520;19807;GCath;https://gcatholic.org/p/;
1520;bsalf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1521;19808;GCath;https://gcatholic.org/p/;
1521;78382258;viaf;https://viaf.org/viaf/;
1521;bzapatay;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1522;19809;GCath;https://gcatholic.org/p/;
1522;bdeblanes;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1523;19810;GCath;https://gcatholic.org/p/;
1523;69024318;viaf;https://viaf.org/viaf/;
1523;bgondm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1524;19811;GCath;https://gcatholic.org/p/;
1524;bduranl;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1525;19812;GCath;https://gcatholic.org/p/;
1525;bdeferia;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1526;19813;GCath;https://gcatholic.org/p/;
1526;bcasillas;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1527;19814;GCath;https://gcatholic.org/p/;
1527;46758461;viaf;https://viaf.org/viaf/;
1527;bdlcas;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1528;19818;GCath;https://gcatholic.org/p/;
1528;bcamachoy;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1529;19868;GCath;https://gcatholic.org/p/;
1529;bduran;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1530;19869;GCath;https://gcatholic.org/p/;
1530;bmorenoy;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1531;19871;GCath;https://gcatholic.org/p/;
1531;bgoas;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1532;19872;GCath;https://gcatholic.org/p/;
1532;bumeres;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1533;19873;GCath;https://gcatholic.org/p/;
1533;bdlra;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1534;14706978;viaf;https://viaf.org/viaf/;
1534;19874;GCath;https://gcatholic.org/p/;
1534;bdeluna;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1535;19875;GCath;https://gcatholic.org/p/;
1535;bderomani;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1536;19876;GCath;https://gcatholic.org/p/;
1536;btabarga;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1537;19877;GCath;https://gcatholic.org/p/;
1537;bmoranv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1538;19878;GCath;https://gcatholic.org/p/;
1538;bcastj;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1539;19879;GCath;https://gcatholic.org/p/;
1539;bllamas;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1540;19880;GCath;https://gcatholic.org/p/;
1540;bmanrique;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1541;19881;GCath;https://gcatholic.org/p/;
1542;19882;GCath;https://gcatholic.org/p/;
1542;bmrs;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1543;19884;GCath;https://gcatholic.org/p/;
1543;bserrada;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1544;Lucas Fernández de Piedrahíta;wiki-es;https://es.wikipedia.org/wiki/;
1544;19885;GCath;https://gcatholic.org/p/;
1544;bferndp;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1545;Antonio de León y Becerra;wiki-es;https://es.wikipedia.org/wiki/;
1545;19886;GCath;https://gcatholic.org/p/;
1545;bdeleon;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1546;19887;GCath;https://gcatholic.org/p/;
1546;bdvya;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1547;19888;GCath;https://gcatholic.org/p/;
1547;bramirezf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1548;19889;GCath;https://gcatholic.org/p/;
1548;bizarey;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1549;19890;GCath;https://gcatholic.org/p/;
1549;bmarsal;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1550;19891;GCath;https://gcatholic.org/p/;
1550;bduque;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1551;19892;GCath;https://gcatholic.org/p/;
1551;bcamra;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1552;19893;GCath;https://gcatholic.org/p/;
1552;bcarva;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1553;19894;GCath;https://gcatholic.org/p/;
1553;bdma;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1554;19895;GCath;https://gcatholic.org/p/;
1554;bvaca;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1555;19896;GCath;https://gcatholic.org/p/;
1555;bdeparaza;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1556;19898;GCath;https://gcatholic.org/p/;
1557;19900;GCath;https://gcatholic.org/p/;
1557;bberlt;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1558;19901;GCath;https://gcatholic.org/p/;
1558;barg;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1559;19902;GCath;https://gcatholic.org/p/;
1559;babrego;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1560;19903;GCath;https://gcatholic.org/p/;
1560;bdetorres;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1561;19904;GCath;https://gcatholic.org/p/;
1561;bvalvv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1562;19905;GCath;https://gcatholic.org/p/;
1562;bdebejarf;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1563;19906;GCath;https://gcatholic.org/p/;
1563;bpelo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1564;19907;GCath;https://gcatholic.org/p/;
1564;bdevaldes;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1565;19908;GCath;https://gcatholic.org/p/;
1565;bsobr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1566;19909;GCath;https://gcatholic.org/p/;
1566;bderivas;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1567;19910;GCath;https://gcatholic.org/p/;
1567;barnis;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1568;19911;GCath;https://gcatholic.org/p/;
1568;bnaranjo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1569;19912;GCath;https://gcatholic.org/p/;
1569;bpizarro;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1570;19913;GCath;https://gcatholic.org/p/;
1570;bgarcde;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1571;19914;GCath;https://gcatholic.org/p/;
1571;bvaldm;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1572;19915;GCath;https://gcatholic.org/p/;
1572;bconurt;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1573;19916;GCath;https://gcatholic.org/p/;
1573;bdpad;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1574;19917;GCath;https://gcatholic.org/p/;
1574;bdesolis;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1575;19918;GCath;https://gcatholic.org/p/;
1575;bvalv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1576;19919;GCath;https://gcatholic.org/p/;
1576;bdcyc;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1577;19920;GCath;https://gcatholic.org/p/;
1577;blobo;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1578;19921;GCath;https://gcatholic.org/p/;
1578;bvasda;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1579;19922;GCath;https://gcatholic.org/p/;
1579;blopezdeh;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1580;19923;GCath;https://gcatholic.org/p/;
1580;blam;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1581;19924;GCath;https://gcatholic.org/p/;
1581;38659099;viaf;https://viaf.org/viaf/;
1581;bsal;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1582;19926;GCath;https://gcatholic.org/p/;
1582;bbrr;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1583;19927;GCath;https://gcatholic.org/p/;
1584;19928;GCath;https://gcatholic.org/p/;
1584;bfigb;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1585;19929;GCath;https://gcatholic.org/p/;
1585;bevelino;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1586;19930;GCath;https://gcatholic.org/p/;
1586;bgarciapa;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1587;19931;GCath;https://gcatholic.org/p/;
1587;bdiazv;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1588;19932;GCath;https://gcatholic.org/p/;
1588;bmontiel;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1589;19933;GCath;https://gcatholic.org/p/;
1589;bdereina;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1590;19934;GCath;https://gcatholic.org/p/;
1590;bdltn;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1591;19935;GCath;https://gcatholic.org/p/;
1591;bzelaya;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1592;19937;GCath;https://gcatholic.org/p/;
1592;bdala;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1593;19938;GCath;https://gcatholic.org/p/;
1593;bcabezas;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1594;19939;GCath;https://gcatholic.org/p/;
1594;bdlpl;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1595;19940;GCath;https://gcatholic.org/p/;
1595;bdiazde;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1596;19941;GCath;https://gcatholic.org/p/;
1596;bcastij;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1597;19942;GCath;https://gcatholic.org/p/;
1597;bvilb;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1598;19943;GCath;https://gcatholic.org/p/;
1598;bdeuranga;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1599;19944;GCath;https://gcatholic.org/p/;
1599;brasa;cathie;https://www.catholic-hierarchy.org/bishop/;.html
1600;19945;GCath;https://gcatholic.org/p/;
