ID;gz_id;foreignkey;foreignsite;foreignID;foreignprefix
5948;6000390;whg:177093;whg;177093;https://whgazetteer.org/places/
5949;6000389;whg:177092;whg;177092;https://whgazetteer.org/places/
5950;6000388;wd:Q3313311;wd;Q3313311;https://www.wikidata.org/wiki/
5951;6000388;whg:177091;whg;177091;https://whgazetteer.org/places/
5952;6000387;whg:177090;whg;177090;https://whgazetteer.org/places/
5953;6000386;whg:177089;whg;177089;https://whgazetteer.org/places/
5954;6000385;whg:177088;whg;177088;https://whgazetteer.org/places/
5955;6000384;whg:177087;whg;177087;https://whgazetteer.org/places/
5956;6000383;whg:177086;whg;177086;https://whgazetteer.org/places/
5957;6000382;whg:177085;whg;177085;https://whgazetteer.org/places/
5958;6000381;wd:Q916382;wd;Q916382;https://www.wikidata.org/wiki/
5959;6000381;gn:8349946;gn;8349946;https://www.geonames.org/
5960;6000381;viaf:154815723;viaf;154815723;http://viaf.org/viaf/
5961;6000381;gn:3934055;gn;3934055;https://www.geonames.org/
5962;6000381;loc:n84008833;loc;n84008833;https://lccn.loc.gov/
5963;6000381;whg:177084;whg;177084;https://whgazetteer.org/places/
5964;6000380;wd:Q1026235;wd;Q1026235;https://www.wikidata.org/wiki/
5965;6000380;gn:3935375;gn;3935375;https://www.geonames.org/
5966;6000380;whg:177083;whg;177083;https://whgazetteer.org/places/
5967;6000379;wd:Q5926491;wd;Q5926491;https://www.wikidata.org/wiki/
5968;6000379;whg:177082;whg;177082;https://whgazetteer.org/places/
5969;6000378;gn:8349992;gn;8349992;https://www.geonames.org/
5970;6000378;wd:Q2304483;wd;Q2304483;https://www.wikidata.org/wiki/
5971;6000378;gn:3926438;gn;3926438;https://www.geonames.org/
5972;6000378;whg:177081;whg;177081;https://whgazetteer.org/places/
5973;6000377;gn:8349713;gn;8349713;https://www.geonames.org/
5974;6000377;wd:Q980513;wd;Q980513;https://www.wikidata.org/wiki/
5975;6000377;whg:177080;whg;177080;https://whgazetteer.org/places/
5976;6000376;wd:Q3312971;wd;Q3312971;https://www.wikidata.org/wiki/
5977;6000376;whg:177079;whg;177079;https://whgazetteer.org/places/
5978;6000375;wd:Q11172311;wd;Q11172311;https://www.wikidata.org/wiki/
5979;6000375;whg:177078;whg;177078;https://whgazetteer.org/places/
5980;6000374;whg:177077;whg;177077;https://whgazetteer.org/places/
5981;6000373;whg:177076;whg;177076;https://whgazetteer.org/places/
5982;6000372;whg:177075;whg;177075;https://whgazetteer.org/places/
5983;6000371;wd:Q3312957;wd;Q3312957;https://www.wikidata.org/wiki/
5984;6000371;whg:177074;whg;177074;https://whgazetteer.org/places/
5985;6000370;wd:Q3312913;wd;Q3312913;https://www.wikidata.org/wiki/
5986;6000370;gn:8349826;gn;8349826;https://www.geonames.org/
5987;6000370;whg:177073;whg;177073;https://whgazetteer.org/places/
5988;6000369;whg:177072;whg;177072;https://whgazetteer.org/places/
5989;6000368;wd:Q13190024;wd;Q13190024;https://www.wikidata.org/wiki/
5990;6000368;gn:3935379;gn;3935379;https://www.geonames.org/
5991;6000368;whg:177071;whg;177071;https://whgazetteer.org/places/
5992;6000367;wd:Q3345555;wd;Q3345555;https://www.wikidata.org/wiki/
5993;6000367;whg:177070;whg;177070;https://whgazetteer.org/places/
5994;6000366;gn:8350760;gn;8350760;https://www.geonames.org/
5995;6000366;wd:Q2989624;wd;Q2989624;https://www.wikidata.org/wiki/
5996;6000366;whg:177069;whg;177069;https://whgazetteer.org/places/
5997;6000365;wd:Q4419079;wd;Q4419079;https://www.wikidata.org/wiki/
5998;6000365;gn:8350765;gn;8350765;https://www.geonames.org/
5999;6000365;whg:177068;whg;177068;https://whgazetteer.org/places/
6000;6000364;whg:177067;whg;177067;https://whgazetteer.org/places/
6001;6000363;wd:Q3312952;wd;Q3312952;https://www.wikidata.org/wiki/
6002;6000363;whg:177066;whg;177066;https://whgazetteer.org/places/
6003;6000362;gn:8349681;gn;8349681;https://www.geonames.org/
6004;6000362;wd:Q3312918;wd;Q3312918;https://www.wikidata.org/wiki/
6005;6000362;whg:177065;whg;177065;https://whgazetteer.org/places/
6006;6000361;wd:Q3315216;wd;Q3315216;https://www.wikidata.org/wiki/
6007;6000361;whg:177064;whg;177064;https://whgazetteer.org/places/
6008;6000360;wd:Q3312597;wd;Q3312597;https://www.wikidata.org/wiki/
6009;6000360;gn:8349856;gn;8349856;https://www.geonames.org/
6010;6000360;whg:177063;whg;177063;https://whgazetteer.org/places/
6011;6000359;wd:Q5089024;wd;Q5089024;https://www.wikidata.org/wiki/
6012;6000359;whg:177062;whg;177062;https://whgazetteer.org/places/
6013;6000358;whg:177061;whg;177061;https://whgazetteer.org/places/
6014;6000357;wd:Q2435935;wd;Q2435935;https://www.wikidata.org/wiki/
6015;6000357;whg:177060;whg;177060;https://whgazetteer.org/places/
6016;6000356;gn:8350905;gn;8350905;https://www.geonames.org/
6017;6000356;gn:3926462;gn;3926462;https://www.geonames.org/
6018;6000356;wd:Q2989619;wd;Q2989619;https://www.wikidata.org/wiki/
6019;6000356;whg:177059;whg;177059;https://whgazetteer.org/places/
6020;6000355;whg:177058;whg;177058;https://whgazetteer.org/places/
6021;6000354;whg:177057;whg;177057;https://whgazetteer.org/places/
6022;6000353;whg:177056;whg;177056;https://whgazetteer.org/places/
6023;6000352;whg:177055;whg;177055;https://whgazetteer.org/places/
6024;6000351;whg:177054;whg;177054;https://whgazetteer.org/places/
6025;6000350;wd:Q2718526;wd;Q2718526;https://www.wikidata.org/wiki/
6026;6000350;whg:177053;whg;177053;https://whgazetteer.org/places/
6027;6000349;whg:177052;whg;177052;https://whgazetteer.org/places/
6028;6000348;whg:177051;whg;177051;https://whgazetteer.org/places/
6029;6000347;whg:177050;whg;177050;https://whgazetteer.org/places/
6030;6000346;wd:Q3312165;wd;Q3312165;https://www.wikidata.org/wiki/
6031;6000346;whg:177049;whg;177049;https://whgazetteer.org/places/
6032;6000345;whg:177048;whg;177048;https://whgazetteer.org/places/
6033;6000344;whg:177047;whg;177047;https://whgazetteer.org/places/
6034;6000343;whg:177046;whg;177046;https://whgazetteer.org/places/
6035;6000342;whg:177045;whg;177045;https://whgazetteer.org/places/
6036;6000341;whg:177044;whg;177044;https://whgazetteer.org/places/
6037;6000340;whg:177043;whg;177043;https://whgazetteer.org/places/
6038;6000339;gn:8349855;gn;8349855;https://www.geonames.org/
6039;6000339;wd:Q591626;wd;Q591626;https://www.wikidata.org/wiki/
6040;6000339;whg:177042;whg;177042;https://whgazetteer.org/places/
6041;6000338;wd:Q938103;wd;Q938103;https://www.wikidata.org/wiki/
6042;6000338;whg:177041;whg;177041;https://whgazetteer.org/places/
6043;6000337;wd:Q3312422;wd;Q3312422;https://www.wikidata.org/wiki/
6044;6000337;whg:177040;whg;177040;https://whgazetteer.org/places/
6045;6000336;gn:3929668;gn;3929668;https://www.geonames.org/
6046;6000336;wd:Q7417854;wd;Q7417854;https://www.wikidata.org/wiki/
6047;6000336;whg:177039;whg;177039;https://whgazetteer.org/places/
6048;6000335;whg:177038;whg;177038;https://whgazetteer.org/places/
6049;6000334;wd:Q3312532;wd;Q3312532;https://www.wikidata.org/wiki/
6050;6000334;whg:177037;whg;177037;https://whgazetteer.org/places/
6051;6000333;wd:Q967582;wd;Q967582;https://www.wikidata.org/wiki/
6052;6000333;whg:177036;whg;177036;https://whgazetteer.org/places/
6053;6000332;whg:177035;whg;177035;https://whgazetteer.org/places/
6054;6000331;wd:Q3313067;wd;Q3313067;https://www.wikidata.org/wiki/
6055;6000331;whg:177034;whg;177034;https://whgazetteer.org/places/
6056;6000330;wd:Q3312576;wd;Q3312576;https://www.wikidata.org/wiki/
6057;6000330;whg:177033;whg;177033;https://whgazetteer.org/places/
6058;6000329;gn:3947737;gn;3947737;https://www.geonames.org/
6059;6000329;wd:Q27194637;wd;Q27194637;https://www.wikidata.org/wiki/
6060;6000329;gn:8350909;gn;8350909;https://www.geonames.org/
6061;6000329;loc:n85333071;loc;n85333071;https://lccn.loc.gov/
6062;6000329;whg:177032;whg;177032;https://whgazetteer.org/places/
6063;6000328;gn:3948444;gn;3948444;https://www.geonames.org/
6064;6000328;wd:Q2582682;wd;Q2582682;https://www.wikidata.org/wiki/
6065;6000328;wd:Q2718491;wd;Q2718491;https://www.wikidata.org/wiki/
6066;6000328;whg:177031;whg;177031;https://whgazetteer.org/places/
6067;6000327;whg:177030;whg;177030;https://whgazetteer.org/places/
6068;6000326;whg:177029;whg;177029;https://whgazetteer.org/places/
6069;6000325;whg:177028;whg;177028;https://whgazetteer.org/places/
6070;6000324;whg:177027;whg;177027;https://whgazetteer.org/places/
6071;6000323;whg:177026;whg;177026;https://whgazetteer.org/places/
6072;6000322;whg:177025;whg;177025;https://whgazetteer.org/places/
6073;6000321;whg:177024;whg;177024;https://whgazetteer.org/places/
6074;6000320;wd:Q3312476;wd;Q3312476;https://www.wikidata.org/wiki/
6075;6000320;whg:177023;whg;177023;https://whgazetteer.org/places/
6076;6000319;whg:177022;whg;177022;https://whgazetteer.org/places/
6077;6000318;whg:177021;whg;177021;https://whgazetteer.org/places/
6078;6000317;whg:177020;whg;177020;https://whgazetteer.org/places/
6079;6000316;wd:Q3312671;wd;Q3312671;https://www.wikidata.org/wiki/
6080;6000316;whg:177019;whg;177019;https://whgazetteer.org/places/
6081;6000315;whg:177018;whg;177018;https://whgazetteer.org/places/
6082;6000314;whg:177017;whg;177017;https://whgazetteer.org/places/
6083;6000313;gn:3932650;gn;3932650;https://www.geonames.org/
6084;6000313;wd:Q2989631;wd;Q2989631;https://www.wikidata.org/wiki/
6085;6000313;whg:177016;whg;177016;https://whgazetteer.org/places/
6086;6000312;whg:177015;whg;177015;https://whgazetteer.org/places/
6087;6000311;whg:177014;whg;177014;https://whgazetteer.org/places/
6088;6000310;whg:177013;whg;177013;https://whgazetteer.org/places/
6089;6000309;whg:177012;whg;177012;https://whgazetteer.org/places/
6090;6000308;whg:177011;whg;177011;https://whgazetteer.org/places/
6091;6000307;whg:177010;whg;177010;https://whgazetteer.org/places/
6092;6000306;whg:177009;whg;177009;https://whgazetteer.org/places/
6093;6000305;whg:177008;whg;177008;https://whgazetteer.org/places/
6094;6000304;whg:177007;whg;177007;https://whgazetteer.org/places/
6095;6000303;whg:177006;whg;177006;https://whgazetteer.org/places/
6096;6000302;whg:177005;whg;177005;https://whgazetteer.org/places/
6097;6000301;whg:177004;whg;177004;https://whgazetteer.org/places/
6098;6000300;whg:177003;whg;177003;https://whgazetteer.org/places/
6099;6000299;whg:177002;whg;177002;https://whgazetteer.org/places/
6100;6000298;whg:177001;whg;177001;https://whgazetteer.org/places/
6101;6000297;whg:177000;whg;177000;https://whgazetteer.org/places/
6102;6000296;whg:176999;whg;176999;https://whgazetteer.org/places/
6103;6000295;whg:176998;whg;176998;https://whgazetteer.org/places/
6104;6000294;whg:176997;whg;176997;https://whgazetteer.org/places/
6105;6000293;wd:Q3312939;wd;Q3312939;https://www.wikidata.org/wiki/
6106;6000293;whg:176996;whg;176996;https://whgazetteer.org/places/
6107;6000292;whg:176995;whg;176995;https://whgazetteer.org/places/
6108;6000291;wd:Q2893883;wd;Q2893883;https://www.wikidata.org/wiki/
6109;6000291;whg:176994;whg;176994;https://whgazetteer.org/places/
6110;6000290;wd:Q3312396;wd;Q3312396;https://www.wikidata.org/wiki/
6111;6000290;whg:176993;whg;176993;https://whgazetteer.org/places/
6112;6000289;whg:176992;whg;176992;https://whgazetteer.org/places/
6113;6000288;whg:176991;whg;176991;https://whgazetteer.org/places/
6114;6000287;whg:176990;whg;176990;https://whgazetteer.org/places/
6115;6000286;whg:176989;whg;176989;https://whgazetteer.org/places/
6116;6000285;gn:3932864;gn;3932864;https://www.geonames.org/
6117;6000285;wd:Q2989645;wd;Q2989645;https://www.wikidata.org/wiki/
6118;6000285;whg:176988;whg;176988;https://whgazetteer.org/places/
6119;6000284;whg:176987;whg;176987;https://whgazetteer.org/places/
6120;6000283;whg:176986;whg;176986;https://whgazetteer.org/places/
6121;6000282;whg:176985;whg;176985;https://whgazetteer.org/places/
6122;6000281;whg:176984;whg;176984;https://whgazetteer.org/places/
6123;6000280;whg:176983;whg;176983;https://whgazetteer.org/places/
6124;6000279;whg:176982;whg;176982;https://whgazetteer.org/places/
6125;6000278;wd:Q2067108;wd;Q2067108;https://www.wikidata.org/wiki/
6126;6000278;whg:176981;whg;176981;https://whgazetteer.org/places/
6127;6000277;wd:Q2067584;wd;Q2067584;https://www.wikidata.org/wiki/
6128;6000277;whg:176980;whg;176980;https://whgazetteer.org/places/
6129;6000276;wd:Q601514;wd;Q601514;https://www.wikidata.org/wiki/
6130;6000276;whg:176979;whg;176979;https://whgazetteer.org/places/
6131;6000275;wd:Q2702920;wd;Q2702920;https://www.wikidata.org/wiki/
6132;6000275;whg:176978;whg;176978;https://whgazetteer.org/places/
6133;6000274;whg:176977;whg;176977;https://whgazetteer.org/places/
6134;6000273;whg:176976;whg;176976;https://whgazetteer.org/places/
6135;6000272;whg:176975;whg;176975;https://whgazetteer.org/places/
6136;6000271;wd:Q879051;wd;Q879051;https://www.wikidata.org/wiki/
6137;6000271;gn:8349878;gn;8349878;https://www.geonames.org/
6138;6000271;whg:176974;whg;176974;https://whgazetteer.org/places/
6139;6000270;whg:176973;whg;176973;https://whgazetteer.org/places/
6140;6000269;whg:176972;whg;176972;https://whgazetteer.org/places/
6141;6000268;whg:176971;whg;176971;https://whgazetteer.org/places/
6142;6000267;whg:176970;whg;176970;https://whgazetteer.org/places/
6143;6000266;wd:Q2702869;wd;Q2702869;https://www.wikidata.org/wiki/
6144;6000266;gn:8350845;gn;8350845;https://www.geonames.org/
6145;6000266;whg:176969;whg;176969;https://whgazetteer.org/places/
6146;6000265;whg:176968;whg;176968;https://whgazetteer.org/places/
6147;6000264;wd:Q3303783;wd;Q3303783;https://www.wikidata.org/wiki/
6148;6000264;whg:176967;whg;176967;https://whgazetteer.org/places/
6149;6000263;whg:176966;whg;176966;https://whgazetteer.org/places/
6150;6000262;wd:Q879071;wd;Q879071;https://www.wikidata.org/wiki/
6151;6000262;gn:3943156;gn;3943156;https://www.geonames.org/
6152;6000262;gn:8349841;gn;8349841;https://www.geonames.org/
6153;6000262;whg:176965;whg;176965;https://whgazetteer.org/places/
6154;6000261;whg:176964;whg;176964;https://whgazetteer.org/places/
6155;6000260;wd:Q27024236;wd;Q27024236;https://www.wikidata.org/wiki/
6156;6000260;whg:176963;whg;176963;https://whgazetteer.org/places/
6157;6000259;wd:Q2703263;wd;Q2703263;https://www.wikidata.org/wiki/
6158;6000259;whg:176962;whg;176962;https://whgazetteer.org/places/
6159;6000258;whg:176961;whg;176961;https://whgazetteer.org/places/
6160;6000257;whg:176960;whg;176960;https://whgazetteer.org/places/
6161;6000256;whg:176959;whg;176959;https://whgazetteer.org/places/
6162;6000255;wd:Q3315192;wd;Q3315192;https://www.wikidata.org/wiki/
6163;6000255;whg:176958;whg;176958;https://whgazetteer.org/places/
6164;6000254;wd:Q549796;wd;Q549796;https://www.wikidata.org/wiki/
6165;6000254;whg:176957;whg;176957;https://whgazetteer.org/places/
6166;6000253;whg:176956;whg;176956;https://whgazetteer.org/places/
6167;6000252;whg:176955;whg;176955;https://whgazetteer.org/places/
6168;6000251;whg:176954;whg;176954;https://whgazetteer.org/places/
6169;6000250;whg:176953;whg;176953;https://whgazetteer.org/places/
6170;6000249;whg:176952;whg;176952;https://whgazetteer.org/places/
6171;6000248;whg:176951;whg;176951;https://whgazetteer.org/places/
6172;6000247;whg:176950;whg;176950;https://whgazetteer.org/places/
6173;6000246;wd:Q3313891;wd;Q3313891;https://www.wikidata.org/wiki/
6174;6000246;whg:176949;whg;176949;https://whgazetteer.org/places/
6175;6000245;whg:176948;whg;176948;https://whgazetteer.org/places/
6176;6000244;wd:Q3314341;wd;Q3314341;https://www.wikidata.org/wiki/
6177;6000244;whg:176947;whg;176947;https://whgazetteer.org/places/
6178;6000243;wd:Q3314362;wd;Q3314362;https://www.wikidata.org/wiki/
6179;6000243;whg:176946;whg;176946;https://whgazetteer.org/places/
6180;6000242;wd:Q2638258;wd;Q2638258;https://www.wikidata.org/wiki/
6181;6000242;gn:8350390;gn;8350390;https://www.geonames.org/
6182;6000242;gn:3942077;gn;3942077;https://www.geonames.org/
6183;6000242;whg:176945;whg;176945;https://whgazetteer.org/places/
6184;6000241;wd:Q3314411;wd;Q3314411;https://www.wikidata.org/wiki/
6185;6000241;whg:176944;whg;176944;https://whgazetteer.org/places/
6186;6000240;wd:Q3314398;wd;Q3314398;https://www.wikidata.org/wiki/
6187;6000240;whg:176943;whg;176943;https://whgazetteer.org/places/
6188;6000239;wd:Q3313981;wd;Q3313981;https://www.wikidata.org/wiki/
6189;6000239;whg:176942;whg;176942;https://whgazetteer.org/places/
6190;6000238;whg:176941;whg;176941;https://whgazetteer.org/places/
6191;6000237;wd:Q1974445;wd;Q1974445;https://www.wikidata.org/wiki/
6192;6000237;whg:176940;whg;176940;https://whgazetteer.org/places/
6193;6000236;wd:Q3826079;wd;Q3826079;https://www.wikidata.org/wiki/
6194;6000236;whg:176939;whg;176939;https://whgazetteer.org/places/
6195;6000235;wd:Q3313110;wd;Q3313110;https://www.wikidata.org/wiki/
6196;6000235;whg:176938;whg;176938;https://whgazetteer.org/places/
6197;6000234;wd:Q20620856;wd;Q20620856;https://www.wikidata.org/wiki/
6198;6000234;whg:176937;whg;176937;https://whgazetteer.org/places/
6199;6000233;whg:176936;whg;176936;https://whgazetteer.org/places/
6200;6000232;wd:Q20620353;wd;Q20620353;https://www.wikidata.org/wiki/
6201;6000232;whg:176935;whg;176935;https://whgazetteer.org/places/
6202;6000231;whg:176934;whg;176934;https://whgazetteer.org/places/
6203;6000230;whg:176933;whg;176933;https://whgazetteer.org/places/
6204;6000229;wd:Q3313050;wd;Q3313050;https://www.wikidata.org/wiki/
6205;6000229;whg:176932;whg;176932;https://whgazetteer.org/places/
6206;6000228;wd:Q3312892;wd;Q3312892;https://www.wikidata.org/wiki/
6207;6000228;gn:8350032;gn;8350032;https://www.geonames.org/
6208;6000228;whg:176931;whg;176931;https://whgazetteer.org/places/
6209;6000227;wd:Q3312884;wd;Q3312884;https://www.wikidata.org/wiki/
6210;6000227;whg:176930;whg;176930;https://whgazetteer.org/places/
6211;6000226;loc:n85210239;loc;n85210239;https://lccn.loc.gov/
6212;6000226;gn:8350950;gn;8350950;https://www.geonames.org/
6213;6000226;wd:Q1073654;wd;Q1073654;https://www.wikidata.org/wiki/
6214;6000226;gn:3943770;gn;3943770;https://www.geonames.org/
6215;6000226;whg:176929;whg;176929;https://whgazetteer.org/places/
6216;6000225;gn:8349935;gn;8349935;https://www.geonames.org/
6217;6000225;wd:Q3344215;wd;Q3344215;https://www.wikidata.org/wiki/
6218;6000225;wd:Q3312974;wd;Q3312974;https://www.wikidata.org/wiki/
6219;6000225;whg:176928;whg;176928;https://whgazetteer.org/places/
6220;6000224;whg:176927;whg;176927;https://whgazetteer.org/places/
6221;6000223;whg:176926;whg;176926;https://whgazetteer.org/places/
6222;6000222;whg:176925;whg;176925;https://whgazetteer.org/places/
6223;6000221;wd:Q2703049;wd;Q2703049;https://www.wikidata.org/wiki/
