Entidad;Nombre completo;START;START_ex;END;END_ex;Wikilink_tipo
PTSDMARN;Partido politico de Rioblanco del Norte;1786;exact;1808;hgis;partido
PTSDLHSD;Partido politico de San Diego;1808;not_after;1808;hgis;partido
PTSDLHSJ;Partido politico de San Jeronimo;1788;ca;1808;hgis;partido
PTSDLHSL;Partido politico de San Lazaro;1765;exact;1808;hgis;partido
PTSDLHLC;Partido politico de San Luis de la Ceiba;1765;not_before;1808;hgis;partido
PTSDLHSM;Partido politico de San Marcos;1765;exact;1808;hgis;partido
PTSDLHMP;Partido politico de San Miguel;1765;exact;1808;hgis;partido
PTSDLHSP;Partido politico de San Pedro;1765;exact;1808;hgis;partido
JUSDCVSS;Jurisdiccion de Sancti Spiritus;1701;hgis;1808;hgis;jurisdiccion
JUSDCVVC;Jurisdiccion de Santa Clara;1701;hgis;1808;hgis;jurisdiccion
JUSDCVTR;Partido cabecera de Trinidad;1701;hgis;1808;hgis;cabecera
PTSDMASA;Partido politico de Santa Ana;1765;exact;1808;hgis;partido
PTSDLHSC;Partido politico de Los Pinos;1765;exact;1808;hgis;partido
PTSDLHTA;Partido politico de Tapaste;1795;ca;1808;hgis;partido
PTSDLHWA;Partido politico de Wajay;1765;exact;1808;hgis;partido
PTSDLHYA;Partido politico de Yaguaramas;1788;exact;1808;hgis;partido
PTSDMAYU;Partido politico de Yumuri;1805;not_after;1808;hgis;partido
PTSDSDDA;Comandancia de Dajabon;1768;exact;1794;exact;jurisdiccion_militar
PTSDFLAP;Comandancia de Apalache;1718;exact;1762;exact;jurisdiccion_militar
PTSDFLAP;Comandancia de Apalache;1783;exact;1808;hgis;jurisdiccion_militar
PTSDFICN;Partido politico de Consolacion del Norte;1765;exact;1808;hgis;partido
PTSDFICS;Partido politico de Consolidacion del Sur;1765;exact;1808;hgis;partido
PTSDFIFI;Partido politico de Filipinas;1765;exact;1773;exact;partido
PTSDFIFI;Partido cabecera de Filipinas;1774;exact;1808;hgis;cabecera
PTSDFIGN;Partido politico de Mantua;1765;exact;1808;hgis;partido
PTSDFIJM;Partido politico de San Juan y Martinez;1765;exact;1808;hgis;partido
PTSDFIGS;Partido politico de Guane;1765;exact;1808;hgis;partido
EXDI0000;Reino de Dinamarca;1111;hgis;1808;hgis;
EXUS0000;Republica de Estados Unidos;1776;exact;9999;end;
EXFR0000;Reino de Francia;1111;hgis;1791;exact;
EXGB0000;Reino Unido de Gran Bretaña;1111;hgis;1808;hgis;
XXXXXXNE;Territorio neutral de;1777;exact;1808;hgis;reino
EXPB0000;Republica de Paises Bajos;1111;hgis;1794;exact;
EXPO0000;Reino de Portugal;1111;hgis;1808;hgis;
EXSU0000;Reino de Suecia;1111;hgis;1808;hgis;
JUNGLLSJ;Partido de Llanos de San Juan;1765;ca;1808;hgis;partido
EXHA0000;Imperio de Haiti;1804;exact;1805;exact;
EXHA0000;Republica de Saint-Domingue;1806;exact;1808;hgis;
OBSDSD00;Arzobispado de Santo Domingo;1548;exact;1797;exact;arzobispado
OBSDSD00;Arzobispado de Santo Domingo;1798;exact;1808;hgis;arzobispado
PTSDFLYA;Fronteras de Yazoo;1783;exact;1796;exact;fronteras
FRQVLIXX;Fronteras de Apacheria Lipanes;1111;start;1808;hgis;fronteras
PRGDTX00;Fronteras de Texas;1716;ca;1721;exact;fronteras
CGVE0000;Capitania General de Venezuela;1777;exact;1808;hgis;capitania_general
INRPBA00;Intendencia de Buenos Aires;1777;exact;1777;exact;intendencia
JUNGLLSA;Jurisdiccion de Santiago;1797;not_after;1808;hgis;jurisdiccion
PTVEMCSI;Partido de Sinamaica;1790;not_before;1808;hgis;partido
JUNEOANO;Corregimiento de Nochixtlan;1744;not_after;1770;not_after;corregimiento
JUNEMXCL;Provincia de Chilapa;1697;arbitrary;1786;exact;partido
JUNEMXYA;Alcaldia Mayor de Yahualica;1646;arbitrary;1710;ca;alcaldia_mayor
PTGDDUNA;Presidio de Namiquipa;1778;not_before;1808;hgis;jurisdiccion_militar
JUSDFLFW;Gobernacion de Pansacola;1721;exact;1762;exact;gobernacion
JUSDSDMC;Gobernacion de Armas-Tenencia de gobierno de Montecristi;1765;exact;1794;exact;jurisdiccion_militar
JUSDSDSS;Gobernacion de Armas-Tenencia de gobierno de Samana;1765;exact;1794;exact;jurisdiccion_militar
JUSDSDPP;Jurisdiccion de Puerto de Plata;1737;not_before;1794;exact;jurisdiccion
AUSD0000;Audiencia Real de Santo Domingo;1527;exact;1799;exact;audiencia
PTNGCABR;Capitania a Guerra (JM) de Barranca;1752;not_after;1808;hgis;capitania_a_guerra
JUCHSAHU;Partido de Huasco;1728;ca;1786;exact;partido
JUCCCCYA;Corregimiento agregado de Yamparaez;1773;exact;1783;exact;agregado
JUPETRTR;Corregimiento de Trujillo;1583;not_after;1783;exact;corregimiento
JUQUGQDA;Partido de Daule;1701;hgis;1762;exact;partido
JMNGCHCH;Corregimiento de Tatama;1575;not_before;1773;exact;corregimiento
FRVEGUCA;Fronteras de Caribana;1111;start;9999;end;fronteras
JUGUGUIS;Gobernacion de Isla de San Andres;1795;exact;1808;hgis;gobernacion
JUGUNISU;Partido de Subtiava;1778;exact;1786;exact;partido
JUGUGUAM;Fronteras de Amatique;1756;ca;1808;hgis;fronteras
JUNEYUSA;Capitania a guerra de Sahcabchen;1721;not_after;1786;exact;capitania_a_guerra
JUNEOAPE;Partido de Peñoles;1758;not_after;1786;exact;partido
JUNESLVE;Partido de Venado y La Hedionda;1111;start;1769;not_after;partido
JUGDDUMN;Partido de Minas Nuevas;1730;not_before;9999;end;partido
PTGDDUPJ;Fronteras de Junta;1111;start;1758;exact;fronteras
PTGDDUPJ;Fronteras de Junta;1766;exact;1772;exact;fronteras
PTGDDUPJ;Presidio de El Norte;1773;exact;1808;hgis;jurisdiccion_militar
PTGDDUEL;Presidio de San Elizario;1774;exact;1808;hgis;jurisdiccion_militar
PTGDDUPR;Presidio de El Principe;1774;exact;1808;hgis;jurisdiccion_militar
PTGDDUCA;Presidio de San Carlos;1774;exact;1808;hgis;jurisdiccion_militar
SESDSA00;Marquesado de Montehermoso;1794;exact;1808;hgis;senorio
SESDRO00;Condado de Casa Bayona;1732;exact;1808;hgis;senorio
SESDFS00;Marquesado de Bejucal;1713;exact;1808;hgis;senorio
SESDGU00;Marquesado de Guiza;1774;exact;1808;hgis;senorio
JUGDDUCS;Comandancia de Conchos;1687;exact;1751;ca;jurisdiccion_militar
PRVECA00;Provincia cabecera de Caracas;1777;exact;1808;hgis;cabecera
PRSDLU00;Gobernacion-Intendencia de Luisiana;1769;exact;1779;exact;intendencia
PRSDLU00;Gobernacion-Intendencia de Luisiana;1789;exact;1792;exact;intendencia
PRSDLU00;Gobernacion de Luisiana;1780;exact;1788;exact;gobernacion
PRSDLU00;Gobernacion de Luisiana;1793;exact;1803;exact;gobernacion
PTSDLHCA;Partido politico de Canoa;1786;exact;1791;exact;partido
PRQUES00;Gobernacion agregada de Esmeraldas;1756;not_before;1792;exact;agregado
EXFR0000;Republica de Francia;1792;exact;1803;exact;
EXFR0000;Imperio de Francia;1804;exact;1808;hgis;
EXPB0000;Reino de Holanda;1806;exact;1808;hgis;
EXPB0000;Republica de Batava;1795;exact;1805;exact;
JUGDSSAI;Tenencia de subdelegacion de San Marcial;1775;not_before;1789;arbitrary;partido
SUCH0000;Capitania General de Chile;1541;exact;1562;arbitrary;capitania_general
JUNGMALA;Alcaldia Mayor de Minas de Lajas;1596;not_after;1785;not_after;alcaldia_mayor
JUNGTUMM;Alcaldia Mayor de Minas de Muzo;1701;hgis;1785;not_after;alcaldia_mayor
FRRPCHLL;Fronteras de Llanos de Manso;1111;start;1808;hgis;fronteras
FRRPCHGU;Fronteras de Chaco Gualamba;1111;start;1808;hgis;fronteras
PRNGLL00;Gobernacion agregada de Santiago;1701;not_after;1764;ca;agregado
JUNECLCN;Partido de California Nueva;1768;exact;1769;exact;partido
JUNECLCN;Fronteras de Isla de California;1111;start;1767;exact;fronteras
FRCITEXX;Fronteras de Gran Teguayo;1111;start;1808;hgis;fronteras
JUNECLCV;Partido de California;1111;start;1767;exact;partido
JUNECLCV;Partido de Antigua California;1768;exact;1803;exact;partido
JUSDLUNZ;Comandancia de Natchez;1779;not_before;1786;exact;jurisdiccion_militar
JUSDLUNO;Partido de Resto de Luisiana;1804;exact;1808;hgis;partido
JUVECASJ;Jurisdiccion de San Jaime;1753;exact;1808;hgis;jurisdiccion
PRSDPR00;Gobernacion-Capitania General-Intendencia de Puerto Rico;1784;exact;1808;hgis;intendencia
FRRPCHBO;Fronteras de Chaco Septentrional;1111;start;1808;hgis;fronteras
JUGDDUEG;Partido de El Gallo;1751;exact;1776;not_after;partido
MINGPOAN;Fronteras de Andaquies;1111;start;1719;ca;fronteras
FREDCAXX;Fronteras de Pais de la Canela;1111;start;1808;hgis;fronteras
PTVEMCLL;Misiones de Llanos de Barinas;1701;hgis;1808;hgis;misiones
PTNGCABA;Partido de Baru;1774;not_after;1808;hgis;partido
PTNGCATA;Corregimiento de Tierradentro;1681;not_after;1789;not_before;corregimiento
JUGDGDBO;Corregimiento cabecera de Bolaños;1800;exact;1808;hgis;cabecera
JUNEGJSF;Jurisdiccion de San Felipe;1787;exact;1807;not_after;jurisdiccion
JUGDNMGA;Alcaldia Mayor* de Pecos;1782;not_after;1789;not_after;alcaldia_mayor
JUNEMIIN;Partido de Indaparapeo;1801;exact;1808;hgis;partido
JUGDDUCG;Partido de Cerro Gordo;1751;exact;1766;exact;partido
JUGDDUBB;Partido de Santa Barbara;1675;not_before;1722;not_after;partido
JURPMISM;Gobernacion de Misiones del Uruguay;1768;exact;1769;exact;gobernacion
JURPMAMA;Comandancia de Malvinas;1774;exact;1808;hgis;jurisdiccion_militar
PRNGSF00;Provincia cabecera de Santa Fe;1550;exact;1808;hgis;cabecera
PTNGCAMG;Capitania a Guerra (JM) de Rio Cauca;1770;not_after;1788;not_after;capitania_a_guerra
MIQUPOPO;Misiones de Mocoa y Sucumbios;1701;hgis;1808;hgis;misiones
PTNGCALB;Capitania a guerra de Loba;1744;exact;1788;not_after;capitania_a_guerra
FRQVSMXX;Fronteras de Seno mexicano;1111;start;9999;end;fronteras
FRANICXX;Fronteras de Isla de California;1111;start;9999;end;fronteras
FRMOMOXX;Reino indigena de Reino mosquito;1701;hgis;9999;end;fronteras
JURPBOIC;Territorio ocupado de Isla Catalina;1777;exact;1777;exact;entidades_atipicas
FRPAMAXX;Fronteras de Mamelucos;1111;start;1808;hgis;fronteras
FRBRXXXX;Fronteras de Brasil;1111;start;1749;exact;fronteras
FRBRXXXX;Fronteras de Brasil;1761;exact;1776;exact;fronteras
JUNECNCA;Fronteras de Laguna de los Terminos;1111;start;1716;exact;fronteras
JUGDZAFR;Alcaldia Mayor agregada de Fresnillo;1708;exact;1786;exact;agregado
PRSDLH00;Gobernacion cabecera de La Habana;1609;exact;1808;hgis;cabecera
FRRPMICH;Fronteras de Charruas;1111;start;9999;end;fronteras
PTGDDUVE;Comandancia de Velarde;1774;ca;1778;exact;jurisdiccion_militar
PTGDDUVE;Comandancia de San Buenaventura;1779;exact;1808;hgis;jurisdiccion_militar
JUGDDUCG;Alcaldia Mayor* de Cerro Gordo;1773;exact;1787;exact;alcaldia_mayor
JUNGCATO;Jurisdiccion de Tolu;1535;exact;1808;hgis;jurisdiccion
FRVEGULP;Fronteras de Laguna del Parime;1111;start;9999;end;fronteras
FRVEGUPA;Fronteras de Paria;1111;start;9999;end;fronteras
PTVEGUCC;Partido de Misiones capuchinas;1111;start;9999;end;partido
PTVEGUOB;Partido de  Bajo Orinoco;1111;start;9999;end;partido
PTVEGUAO;Partido de  Alto Orinoco;1111;start;9999;end;partido
PRNGDA00;Gobernacion de Darien;1712;not_after;1808;hgis;gobernacion
FRMOTABT;Fronteras de Bocas del Toro;1111;start;9999;end;fronteras
FRVEGUXX;Fronteras de Guayana;1111;start;9999;end;fronteras
PMGDTXNA;Presidio de Adaes;1721;exact;1772;exact;jurisdiccion_militar
PMGDTXAH;Presidio de Orcoquiza;1756;exact;1771;exact;jurisdiccion_militar
PMGDTXSA;Comandancia de San Antonio;1718;exact;1721;exact;jurisdiccion_militar
PMGDTXFJ;Presidio de San Francisco Xavier;1751;exact;1754;exact;jurisdiccion_militar
PRQUQU00;Provincia cabecera de Quito;1563;exact;1808;hgis;cabecera
PRNGSM00;Gobernacion de Santa Marta;1740;exact;1808;hgis;gobernacion
SUGU0000;Capitania General de Guatemala;1542;exact;1808;hgis;capitania_general
PRRPMIOR;Gobernacion de Misiones orientales;1768;exact;1769;exact;gobernacion
PRVEMC00;Gobernacion de Merida;1740;exact;1750;ca;gobernacion
JUNEBEBE;Fronteras de Walix;1111;start;1762;exact;fronteras
JUNEBEBE;Fronteras de Walix;1798;exact;1808;hgis;fronteras
FRNGEDLL;Fronteras de Llanos;1111;start;9999;end;fronteras
FRCEPAXX;Fronteras de Patagonia;1111;start;9999;end;fronteras
PTVEGUBO;Fronteras de Bocas del Orinoco;1111;start;9999;end;fronteras
JUGDDUTO;Partido de Topago;1807;exact;1808;hgis;partido
EXRU0000;Imperio de Rusia;1721;exact;1808;hgis;
FRMOCMXX;Fronteras de Costa mosquita;1111;start;9999;end;fronteras
XXXXXXXX;Fronteras de Indefinido;1111;start;9999;end;fronteras
FRGUMOCH;Fronteras de Choles;1111;start;1808;hgis;fronteras
FRQUJIXX;Fronteras de Jivaros;1111;start;1808;hgis;fronteras
JUVEGUGU;Comandancia de Guayana;1595;exact;1761;exact;jurisdiccion_militar
JUVEGUGU;Partido cabecera de Guayana;1762;exact;1808;hgis;cabecera
FRANSSSE;Fronteras de Seris;1111;start;9999;end;fronteras
PMGDSSTB;Comandancia de Tubac;1751;ca;1775;exact;jurisdiccion_militar
PMGDSSSC;Comandancia de Santa Cruz;1780;exact;1808;hgis;jurisdiccion_militar
PMGDSSSC;Comandancia de Terrenate;1775;not_before;1779;exact;jurisdiccion_militar
JUGDSSCI;Partido de Cieneguilla;1771;exact;1786;exact;partido
PMGDSSSA;Partido de Santa Ana;1775;not_before;1808;hgis;partido
PMGDSSBT;Partido de Batuco;1775;not_before;1808;hgis;partido
PMGDSSOP;Partido de Oposura;1775;not_before;1808;hgis;partido
PMGDSSVS;Partido de Valle de Sonora;1775;not_before;1808;hgis;partido
PMGDSSVS;Tenencia de Alcaldia Mayor de Real de San Antonio;1111;start;1774;not_before;partido
PMGDSSNA;Partido de Nacameri;1775;not_before;1808;hgis;partido
PMGDSSNA;Tenencia de Alcaldia Mayor de Opodepe;1704;not_before;1774;not_before;partido
PMGDSSHU;Partido de San Antonio de la Huerta;1775;not_before;1808;hgis;partido
PMGDSSHU;Tenencia de Alcaldia Mayor de San Antonio de la Huerta;1759;not_before;1774;not_before;partido
PMGDSSMA;Partido de Matape;1775;not_before;1808;hgis;partido
PMGDSSHO;Partido de Horcasitas;1775;not_before;1783;not_before;partido
PMGDSSHO;Partido de Pitic;1784;not_before;1808;hgis;partido
PMGDSSUR;Partido de Ures;1775;not_before;1808;hgis;partido
PMGDSSCU;Partido de Cucurpe;1775;not_before;1808;hgis;partido
JUGDDUPL;Alcaldia Mayor de Parral;1729;not_after;1787;exact;alcaldia_mayor
PTGDDURF;Partido de Rio Florido;1111;start;1766;arbitrary;partido
SUNG0000;Gobernacion-Capitania General de Nuevo Reino de Granada;1724;exact;1739;exact;gobernacion
SUNG0000;Gobernacion-Capitania General de Nuevo Reino de Granada;1550;exact;1716;exact;gobernacion
CGPIOC00;Comandancia General de Provincias Internas del Poniente;1787;exact;1790;exact;comandancia_general
AUSA0000;Audiencia Real de Chile;1565;exact;1574;exact;audiencia
JUGDGDAU;Alcaldia Mayor de Autlan;1787;exact;1788;exact;alcaldia_mayor
JUGDGDSY;Alcaldia Mayor de Pueblos de Avalos;1552;exact;1614;ca;alcaldia_mayor
JUGDGDTU;Alcaldia Mayor de Tuscacuesco;1571;not_before;1788;exact;alcaldia_mayor
JUGDGDZA;Alcaldia Mayor de Tuxpa;1562;not_after;1638;not_after;alcaldia_mayor
JUGDSSRO;Alcaldia Mayor de Rosario;1660;ca;1665;ca;alcaldia_mayor
JUNEMIJI;Alcaldia Mayor de Jiquilpan;1720;not_after;1790;exact;alcaldia_mayor
JUNEMIMA;Alcaldia Mayor de Maravatio;1601;not_before;1789;not_after;alcaldia_mayor
JUNEMITC;Alcaldia Mayor de Tancitaro;1641;arbitrary;1787;exact;alcaldia_mayor
JUNGSOMV;Alcaldia Mayor de Minas de Velez;1111;start;1808;hgis;alcaldia_mayor
JUGDNMTA;Alcaldia Mayor de Taos;1692;not_before;1713;not_after;alcaldia_mayor
JUGDNMTA;Partido de Taos;1714;not_after;1728;not_before;partido
JUGDNMTA;Partido de Taos;1750;not_after;1761;not_after;partido
JUGDNMTA;Alcaldia Mayor de Taos;1762;not_after;1779;not_before;alcaldia_mayor
JUGDNMTA;Alcaldia Mayor de Taos;1796;not_before;1808;hgis;alcaldia_mayor
JUGDNMTA;Alcaldia Mayor de Taos;1787;not_before;1790;not_after;alcaldia_mayor
JUGDNMTA;Partido de Taos;1791;not_after;1795;not_before;partido
JMNGCHQU;Corregimiento cabecera de Quibdo;1701;hgis;1808;hgis;cabecera
PRNGPA00;Gobernacion-Capitania General de Tierra Firme;1717;exact;1721;exact;gobernacion
PRNGPA00;Gobernacion-Capitania General de Tierra Firme;1722;exact;1739;exact;gobernacion
PRNGPA00;Gobernacion-Comandancia General de Tierra Firme;1740;exact;1750;exact;gobernacion
PRNGPA00;Gobernacion-Comandancia General de Panama;1751;exact;1808;hgis;gobernacion
PRNGVE00;Gobernacion de Veragua;1716;not_before;1808;hgis;gobernacion
PRVECA00;Gobernacion-Comandancia General de Caracas;1740;exact;1740;exact;gobernacion
PRVECA00;Gobernacion-Capitania General de Caracas;1741;exact;1776;exact;gobernacion
JUNECNCA;Gobernacion de Carmen;1758;not_after;1808;hgis;gobernacion
PRGDNS00;Gobernacion de Nuevo Santander;1748;exact;1808;hgis;gobernacion
INGDSS00;Intendencia de Sinaloa y Sonora;1772;exact;1776;exact;intendencia
PRGDSS00;Gobernacion-Intendencia de Sinaloa y Sonora;1770;exact;1771;exact;intendencia
PRGDSS00;Gobernacion de Sinaloa y Sonora;1772;exact;1776;exact;gobernacion
INRPBA00;Intendencia-Superintendencia de Buenos Aires;1778;exact;1783;exact;intendencia
JUSDLHCV;Gobernacion de Trinidad;1786;exact;1790;exact;gobernacion
JUSDLHCV;Tenencia de gobierno de Cuatro Villas;1791;exact;1808;hgis;jurisdiccion
JUNGANRE;Capitania a Guerra de Remedios;1789;not_after;1808;hgis;capitania_a_guerra
FRFLGUXX;Fronteras de Guale;1111;start;1731;exact;fronteras
JUNEGJPE;Partido de Penjamo;1787;not_before;1792;exact;partido
PTNEGJYU;Partido de Yurirapundaro;1787;not_before;1808;hgis;partido
JUNEGJPG;Partido de Piedragorda;1787;not_before;1792;exact;partido
PTSDPRCJ;Partido politico de Cangrejos;1773;exact;9999;end;partido
PTSDPRRP;Partido politico de Rio Piedras;1714;exact;9999;end;partido
PTSDPRTR;Partido politico de Trujillo;1808;exact;9999;end;partido
PTSDPRGN;Partido politico de Guaynabo;1769;exact;9999;end;partido
PTSDPRLO;Partido politico de Loiza;1723;exact;9999;end;partido
PTSDPRFA;Partido politico de Fajardo;1771;exact;9999;end;partido
PTSDPRJU;Partido politico de Juncos;1797;exact;9999;end;partido
PTSDPRPI;Partido politico de Piedras;1801;exact;9999;end;partido
PTSDPRHU;Partido politico de Humacao;1781;arbitrary;9999;end;partido
PTSDPRYB;Partido politico de Yabucoa;1793;exact;9999;end;partido
PTSDPRGM;Partido politico de Guayama;1736;exact;9999;end;partido
PTSDPRCY;Partido politico de Cayey;1773;exact;9999;end;partido
FRSDPRVI;Fronteras de isla de Vieque;1111;start;9999;end;fronteras
JUSDPRSJ;Jurisdiccion de San Juan;1701;hgis;1808;hgis;jurisdiccion
PTSDPRBQ;Partido politico de Barranquitas;1803;exact;9999;end;partido
PTSDPRCO;Partido politico de Coamo;1701;hgis;9999;end;partido
PTSDPRBY;Partido politico de Bayamon;1772;exact;9999;end;partido
PTSDPRTA;Partido politico de Toa Alta;1751;exact;9999;end;partido
PTSDPRTB;Partido politico de Toa Baja;1745;exact;9999;end;partido
PTSDPRCZ;Partido politico de Corozal;1804;exact;9999;end;partido
PTSDPRVA;Partido politico de Vega Alta;1799;not_after;9999;end;partido
PTSDPRVB;Partido politico de La Vega;1779;exact;1798;not_after;partido
PTSDPRVB;Partido politico de Vega Baja;1799;not_after;9999;end;partido
PTSDPRMA;Tenencia a guerra de Ribera de Manati;1728;exact;1732;exact;jurisdiccion_militar
PTSDPRMA;Partido politico de Manati;1733;exact;9999;end;partido
PTSDPRAR;Partido politico de Arecibo;1701;hgis;9999;end;partido
PTSDPRCM;Partido politico de Camuy;1807;exact;9999;end;partido
PTSDPRTU;Partido politico de Tuna;1725;not_before;9999;end;partido
PTSDPRAA;Partido politico de Aguadilla;1780;exact;9999;end;partido
PTSDPRAG;Partido politico de Aguada;1701;hgis;9999;end;partido
PTSDPRMO;Partido politico de Moca;1772;exact;9999;end;partido
PTSDPRRI;Partido politico de Rincon;1772;exact;9999;end;partido
PTSDPRAN;Partido politico de Añasco;1733;exact;9999;end;partido
PTSDPRMY;Partido politico de Mayagues;1760;exact;9999;end;partido
PTSDPRCR;Partido politico de Cabo Rojo;1771;exact;9999;end;partido
JUSDPRSG;Jurisdiccion de San German;1701;hgis;9999;end;jurisdiccion
PTSDPRYC;Partido politico de Yauco;1756;exact;9999;end;partido
PTSDPRPE;Partido politico de Peñuelas;1793;exact;9999;end;partido
PTSDPRPO;Partido politico de Ponce;1701;hgis;9999;end;partido
PTSDPRUT;Partido politico de Utuado;1739;exact;9999;end;partido
PTSDPRJD;Partido politico de Juana Diaz;1798;exact;9999;end;partido
PTSDPRVP;Partido politico de Vegas y Pepino;1752;exact;9999;end;partido
PTSDPRBY;Tenencia a Guerra de Ribera de Bayamon;1111;start;1771;exact;partido
PTSDPRLO;Tenencia a guerra de Ribera de Loiza;1701;hgis;1722;exact;jurisdiccion_militar
PTSDPRCG;Partido politico de Caguas;1775;ca;9999;end;partido
PTSDPRCG;Tenencia a guerra de Caguas;1740;ca;1774;ca;jurisdiccion_militar
PTSDPRHU;Tenencia a Guerra de Humacao;1722;ca;1780;arbitrary;partido
PTSDPRMB;Partido politico de Maunabo;1799;exact;9999;end;partido
JUGUGUIS;Partido de Isla de San Andres;1787;exact;1794;exact;partido
PTSDPRTB;Partido politico de Ribera de Toa;1701;hgis;1744;exact;partido
JUSDSDFN;Gobernacion de Armas de Frontera del Norte;1718;not_after;1764;exact;jurisdiccion_militar
JUSDSDFS;Gobernacion de Armas de Frontera del Sur;1721;not_after;1764;exact;jurisdiccion_militar
MICCCBYU;Fronteras de Yuracarees;1111;start;1775;ca;fronteras
MICCCBYU;Fronteras de Yuracarees;1804;exact;1805;exact;fronteras
PTGDCOSS;Presidio de San Saba;1757;exact;1771;exact;jurisdiccion_militar
JUGDCOPR;Presidios de Frontera de Coahuila;1772;exact;1808;hgis;jurisdiccion_militar
PMGDTXNA;Presidio de Texas;1716;exact;1718;exact;jurisdiccion_militar
PMGDTXNA;Fronteras de Texas;1111;start;1715;exact;fronteras
PMGDCOSF;Jurisdiccion de San Fernando de Austria;1753;exact;1780;exact;jurisdiccion
PMGDCOSF;Tenencia de gobierno de San Fernando de Austria;1781;exact;1808;hgis;partido
PMGDCOCA;Alcaldia Mayor de Candela;1701;hgis;1776;ca;alcaldia_mayor
PMGDCOCA;Jurisdiccion de Candela;1777;ca;1808;hgis;jurisdiccion
PMGDCOSB;Alcaldia Mayor de San Buenaventura;1748;ca;1777;ca;alcaldia_mayor
PMGDCOSB;Partido de San Antonio de Bucareli;1778;ca;1808;hgis;partido
PMGDTXNA;Fronteras de Texas;1719;exact;1720;exact;fronteras
