Entidad_ID;Variantes;Nivel;overlap_start;overlap_end;Region;Lat_Capital;Lon_Capital
JUPEHUPA;Parinacochas @;Jurisdiccion;1701;1808;Peru;-15.01692;-73.7805
JUPEHUPA;Parinacochas @;Partido;1701;1808;Peru;-15.01692;-73.7805
JUPEHUPA;Parinacochas @;Provincia_menor;1701;1783;Peru;-15.01692;-73.7805
JUPEHVAN;Angaraes @ Angaraes y Chocorvos;Jurisdiccion;1784;1808;Peru;-12.84287;-74.57041
JUPEHVAN;Angaraes @ Angaraes y Chocorvos;Partido;1701;1808;Peru;-12.84287;-74.57041
JUPEHVAN;Angaraes @ Angaraes y Chocorvos;Provincia_menor;1568;1611;Peru;-12.84287;-74.57041
JUPEHVCA;Castrovirreina @ Castrovirreyna;Jurisdiccion;1701;1808;Peru;-13.27778;-75.31611
JUPEHVCA;Castrovirreina @ Castrovirreyna;Partido;1701;1808;Peru;-13.27778;-75.31611
JUPEHVCA;Castrovirreina @ Castrovirreyna;Provincia_menor;1591;1783;Peru;-13.27778;-75.31611
JUPEHVHV;Huancavelica @;Jurisdiccion;1701;1808;Peru;-12.7878;-74.97309
JUPEHVHV;Huancavelica @;Partido;1701;1808;Peru;-12.7878;-74.97309
JUPEHVHV;Huancavelica @;Provincia;1601;1783;Peru;-12.7878;-74.97309
JUPEHVHV;Huancavelica @;Provincia_menor;1601;1783;Peru;-12.7878;-74.97309
JUPEHVTA;Tayacaja @;Jurisdiccion;1784;1808;Peru;-12.39894;-74.86587
JUPEHVTA;Tayacaja @;Partido;1784;1808;Peru;-12.39894;-74.86587
JUPELICA;Cañete @;Jurisdiccion;1701;1808;Peru;-13.07412;-76.36959
JUPELICA;Cañete @;Partido;1701;1808;Peru;-13.07412;-76.36959
JUPELICA;Cañete @;Provincia_menor;1701;1783;Peru;-13.07412;-76.36959
JUPELICH;Chancay @ Arnedo;Jurisdiccion;1701;1808;Peru;-11.56312;-77.27134
JUPELICH;Chancay @ Arnedo;Partido;1701;1808;Peru;-11.56312;-77.27134
JUPELICH;Chancay @ Arnedo;Provincia_menor;1701;1783;Peru;-11.56312;-77.27134
JUPELICL;Cercado de Lima @ Cercado;Jurisdiccion;1701;1808;Peru;-12.04665;-77.02998
JUPELICL;Cercado de Lima @ Cercado;Partido;1701;1808;Peru;-12.04665;-77.02998
JUPELICL;Cercado de Lima @ Cercado;Provincia_menor;1701;1783;Peru;-12.04665;-77.02998
JUPELICN;Canta @;Jurisdiccion;1701;1808;Peru;-11.46859;-76.62114
JUPELICN;Canta @;Partido;1701;1808;Peru;-11.46859;-76.62114
JUPELICN;Canta @;Provincia_menor;1701;1783;Peru;-11.46859;-76.62114
JUPELICO;Callao @;Jurisdiccion;1701;1808;Peru;-12.06275;-77.14885
JUPELICO;Callao @;Provincia_menor;1701;1783;Peru;-12.06275;-77.14885
JUPELIHU;Huarochiri @ Guaruquiri;Jurisdiccion;1701;1808;Peru;-12.13844;-76.23211
JUPELIHU;Huarochiri @ Guaruquiri;Partido;1701;1808;Peru;-12.13844;-76.23211
JUPELIHU;Huarochiri @ Guaruquiri;Provincia_menor;1701;1808;Peru;-12.13844;-76.23211
JUPELIIC;Ica @ Yca y Pisco @ Ica y Pisco;Jurisdiccion;1701;1808;Peru;-14.06388;-75.72912
JUPELIIC;Ica @ Yca y Pisco @ Ica y Pisco;Partido;1701;1808;Peru;-14.06388;-75.72912
JUPELIIC;Ica @ Yca y Pisco @ Ica y Pisco;Provincia_menor;1701;1783;Peru;-14.06388;-75.72912
JUPELISA;Santa @;Jurisdiccion;1583;1808;Peru;-8.98686;-78.61414
JUPELISA;Santa @;Partido;1701;1808;Peru;-8.98686;-78.61414
JUPELISA;Santa @;Provincia_menor;1583;1783;Peru;-8.98686;-78.61414
JUPELIYA;Yauyos @;Jurisdiccion;1701;1808;Peru;-12.45989;-75.91801
JUPELIYA;Yauyos @;Partido;1701;1808;Peru;-12.45989;-75.91801
JUPELIYA;Yauyos @;Provincia_menor;1701;1783;Peru;-12.45989;-75.91801
JUPETACA;Cajatambo @ Ambar y Cajatambo;Jurisdiccion;1701;1808;Peru;-10.47296;-76.99211
JUPETACA;Cajatambo @ Ambar y Cajatambo;Partido;1701;1808;Peru;-10.47296;-76.99211
JUPETACA;Cajatambo @ Ambar y Cajatambo;Provincia_menor;1701;1783;Peru;-10.47296;-76.99211
JUPETACO;Conchucos @;Jurisdiccion;1701;1808;Peru;-9.34821;-77.17089
JUPETACO;Conchucos @;Partido;1701;1808;Peru;-9.34821;-77.17089
JUPETACO;Conchucos @;Provincia_menor;1701;1783;Peru;-9.34821;-77.17089
JUPETAHM;Huamalies @;Jurisdiccion;1701;1808;Peru;-9.55056;-76.8157
JUPETAHM;Huamalies @;Partido;1701;1808;Peru;-9.55056;-76.8157
JUPETAHM;Huamalies @;Provincia_menor;1701;1783;Peru;-9.55056;-76.8157
JUPETAHN;Huanuco @;Jurisdiccion;1701;1808;Peru;-9.92988;-76.24306
JUPETAHN;Huanuco @;Partido;1701;1808;Peru;-9.92988;-76.24306
JUPETAHN;Huanuco @;Provincia_menor;1701;1783;Peru;-9.92988;-76.24306
JUPETAHY;Huaylas @;Jurisdiccion;1701;1808;Peru;-9.52963;-77.5289
JUPETAHY;Huaylas @;Partido;1701;1808;Peru;-9.52963;-77.5289
JUPETAHY;Huaylas @;Provincia_menor;1701;1783;Peru;-9.52963;-77.5289
JUPETAJA;Jauja @ Xauxa;Jurisdiccion;1701;1808;Peru;-11.77595;-75.50021
JUPETAJA;Jauja @ Xauxa;Partido;1701;1808;Peru;-11.77595;-75.50021
JUPETAJA;Jauja @ Xauxa;Provincia_menor;1701;1783;Peru;-11.77595;-75.50021
JUPETAPA;Panatahuas @ Conversiones de Huanuco @ Panatavas;Jurisdiccion;1793;1808;Peru;-9.89796;-75.99376
JUPETAPA;Panatahuas @ Conversiones de Huanuco @ Panatavas;Partido;1701;1808;Peru;-9.89796;-75.99376
JUPETAPA;Panatahuas @ Conversiones de Huanuco @ Panatavas;Provincia_menor;1630;1741;Peru;-9.89796;-75.99376
JUPETATA;Tarma @ Tarma y Chinchaycocha @ Jarama y Chinchaycocha;Jurisdiccion;1701;1808;Peru;-11.41817;-75.68667
JUPETATA;Tarma @ Tarma y Chinchaycocha @ Jarama y Chinchaycocha;Partido;1701;1808;Peru;-11.41817;-75.68667
JUPETATA;Tarma @ Tarma y Chinchaycocha @ Jarama y Chinchaycocha;Provincia_menor;1701;1783;Peru;-11.41817;-75.68667
JUPETRCA;Cajamarca @;Jurisdiccion;1701;1808;Peru;-7.15676;-78.51802
JUPETRCA;Cajamarca @;Partido;1701;1808;Peru;-7.15676;-78.51802
JUPETRCA;Cajamarca @;Provincia_menor;1701;1783;Peru;-7.15676;-78.51802
JUPETRCC;Chimo y Chicama @ Chicama y Pacasmayo @ Valle de Chicama @ Chicama y Chimo @ Chicama y Chiclayo @ Chiclayo;Jurisdiccion;1583;1634;Peru;90;0
JUPETRCC;Chimo y Chicama @ Chicama y Pacasmayo @ Valle de Chicama @ Chicama y Chimo @ Chicama y Chiclayo @ Chiclayo;Provincia_menor;1583;1634;Peru;90;0
JUPETRCH;Chachapoyas @ Chachapoyas y Moyobamba @ Chachapoyas, Moyobamba y Pacllas @ Chachapoyas, Moyobamba y Lamas @ Chachapoyas, Moyobamba, Lamas y Leymebamba;Jurisdiccion;1611;1808;Peru;-6.22994;-77.87193
JUPETRCH;Chachapoyas @ Chachapoyas y Moyobamba @ Chachapoyas, Moyobamba y Pacllas @ Chachapoyas, Moyobamba y Lamas @ Chachapoyas, Moyobamba, Lamas y Leymebamba;Partido;1701;1808;Peru;-6.22994;-77.87193
JUPETRCH;Chachapoyas @ Chachapoyas y Moyobamba @ Chachapoyas, Moyobamba y Pacllas @ Chachapoyas, Moyobamba y Lamas @ Chachapoyas, Moyobamba, Lamas y Leymebamba;Provincia_menor;1611;1783;Peru;-6.22994;-77.87193
JUPETRHB;Huambos @ Chota;Jurisdiccion;1787;1808;Peru;-6.45323;-78.96132
JUPETRHB;Huambos @ Chota;Partido;1787;1808;Peru;-6.45323;-78.96132
JUPETRHM;Huamachuco @;Jurisdiccion;1759;1808;Peru;-7.81185;-78.04886
JUPETRHM;Huamachuco @;Partido;1759;1808;Peru;-7.81185;-78.04886
JUPETRHM;Huamachuco @;Provincia_menor;1759;1783;Peru;-7.81185;-78.04886
JUPETRLU;Luya y Chillaos @;Jurisdiccion;1701;1772;Peru;-6.11411;-78.06183
JUPETRLU;Luya y Chillaos @;Partido;1701;1808;Peru;-6.11411;-78.06183
JUPETRLU;Luya y Chillaos @;Provincia_menor;1701;1772;Peru;-6.11411;-78.06183
JUPETRPA;Pataz @ Cajamarquilla @ Caxamarquilla @ Cajamarquilla y Collay @ Cajamarquilla, Collay y Leymebamba;Jurisdiccion;1583;1808;Peru;-7.15395;-77.70263
JUPETRPA;Pataz @ Cajamarquilla @ Caxamarquilla @ Cajamarquilla y Collay @ Cajamarquilla, Collay y Leymebamba;Partido;1701;1808;Peru;-7.15395;-77.70263
JUPETRPA;Pataz @ Cajamarquilla @ Caxamarquilla @ Cajamarquilla y Collay @ Cajamarquilla, Collay y Leymebamba;Provincia_menor;1583;1783;Peru;-7.15395;-77.70263
JUPETRPC;Pacllas @ Los Pacllas;Jurisdiccion;1565;1610;Peru;90;0
JUPETRPC;Pacllas @ Los Pacllas;Partido;1565;1700;Peru;90;0
JUPETRPC;Pacllas @ Los Pacllas;Provincia_menor;1565;1610;Peru;90;0
JUPETRPI;Piura @ Piura y Paita;Jurisdiccion;1701;1808;Peru;-5.17985;-80.64966
JUPETRPI;Piura @ Piura y Paita;Partido;1701;1808;Peru;-5.17985;-80.64966
JUPETRPI;Piura @ Piura y Paita;Provincia_menor;1701;1783;Peru;-5.17985;-80.64966
JUPETRSA;Saña @ Lambayeque @;Jurisdiccion;1636;1808;Peru;-6.70342;-79.90611
JUPETRSA;Saña @ Lambayeque @;Partido;1701;1808;Peru;-6.70342;-79.90611
JUPETRSA;Saña @ Lambayeque @;Provincia_menor;1585;1783;Peru;-6.70342;-79.90611
JUPETRTR;Trujillo @;Jurisdiccion;1636;1808;Peru;-8.1117;-79.02876
JUPETRTR;Trujillo @;Partido;1701;1808;Peru;-8.1117;-79.02876
JUPETRTR;Trujillo @;Provincia_menor;1635;1783;Peru;-8.1117;-79.02876
JUQUCHCH;Chimbo @ Guaranda;Jurisdiccion;1701;1808;Quito;-1.59247;-79.00194
JUQUCHCH;Chimbo @ Guaranda;Partido;1701;1808;Quito;-1.59247;-79.00194
JUQUCHCH;Chimbo @ Guaranda;Provincia_menor;1701;1808;Quito;-1.59247;-79.00194
JUQUCUAL;Alausi @;Partido;1701;1808;Quito;-2.20063;-78.84582
JUQUCUCU;Cuenca @;Partido;1701;1808;Quito;-2.89752;-79.00442
JUQUCUCU;Cuenca @;Provincia_menor;1701;1770;Quito;-2.89752;-79.00442
JUQUGQBB;Baba @;Jurisdiccion;1763;1808;Quito;-1.7831;-79.67932
JUQUGQBB;Baba @;Partido;1701;1808;Quito;-1.7831;-79.67932
JUQUGQBH;Babahoyo @ Ojiba;Jurisdiccion;1763;1808;Quito;-1.79894;-79.53227
JUQUGQBH;Babahoyo @ Ojiba;Partido;1701;1808;Quito;-1.79894;-79.53227
JUQUGQBZ;Balzar @;Jurisdiccion;1763;1808;Quito;-1.36466;-79.9041
JUQUGQBZ;Balzar @;Partido;1754;1808;Quito;-1.36466;-79.9041
JUQUGQCA;La Canoa @ Caraquez;Jurisdiccion;1768;1808;Quito;-0.46191;-80.4564
JUQUGQCA;La Canoa @ Caraquez;Partido;1701;1808;Quito;-0.46191;-80.4564
JUQUGQCA;La Canoa @ Caraquez;Provincia_menor;1701;1737;Quito;-0.46191;-80.4564
JUQUGQDA;Daule @;Jurisdiccion;1763;1808;Quito;-1.86696;-79.97809
JUQUGQDA;Daule @;Partido;1701;1808;Quito;-1.86696;-79.97809
JUQUGQGQ;Guayaquil @;Jurisdiccion;1701;1808;Quito;-2.19455;-79.88362
JUQUGQGQ;Guayaquil @;Partido;1701;1808;Quito;-2.19455;-79.88362
JUQUGQMA;Machala @;Jurisdiccion;1783;1808;Quito;-3.25871;-79.95957
JUQUGQMA;Machala @;Partido;1783;1808;Quito;-3.25871;-79.95957
JUQUGQNA;Naranjal @;Jurisdiccion;1763;1808;Quito;-2.67421;-79.61747
JUQUGQNA;Naranjal @;Partido;1754;1808;Quito;-2.67421;-79.61747
JUQUGQPA;Palenque @;Jurisdiccion;1763;1808;Quito;-1.43288;-79.75555
JUQUGQPA;Palenque @;Partido;1754;1808;Quito;-1.43288;-79.75555
JUQUGQPB;Puebloviejo @ Pueblo Viejo;Jurisdiccion;1802;1808;Quito;-1.55357;-79.5357
JUQUGQPB;Puebloviejo @ Pueblo Viejo;Partido;1802;1808;Quito;-1.55357;-79.5357
JUQUGQPU;La Puna @ Isla de la Puna @ Machala;Jurisdiccion;1763;1808;Quito;-3.25871;-79.95957
JUQUGQPU;La Puna @ Isla de la Puna @ Machala;Partido;1701;1808;Quito;-3.25871;-79.95957
JUQUGQPV;Puerto Viejo @;Jurisdiccion;1701;1808;Quito;-1.0526;-80.45331
JUQUGQPV;Puerto Viejo @;Partido;1701;1808;Quito;-1.0526;-80.45331
JUQUGQSB;Samborondon @ San Borondon @ San Barondon;Jurisdiccion;1789;1808;Quito;-1.96159;-79.72495
JUQUGQSB;Samborondon @ San Borondon @ San Barondon;Partido;1789;1808;Quito;-1.96159;-79.72495
JUQUGQSE;Punta de Santa Elena @;Jurisdiccion;1763;1808;Quito;-2.22666;-80.85678
JUQUGQSE;Punta de Santa Elena @;Partido;1701;1808;Quito;-2.22666;-80.85678
JUQUGQYA;Yaguachi @ Yaguache;Jurisdiccion;1763;1808;Quito;-2.16679;-79.64965
JUQUGQYA;Yaguachi @ Yaguache;Partido;1701;1808;Quito;-2.16679;-79.64965
JUQUIBIB;Ibarra @;Jurisdiccion;1701;1808;Quito;0.35052;-78.11799
JUQUIBIB;Ibarra @;Partido;1701;1808;Quito;0.35052;-78.11799
JUQUIBIB;Ibarra @;Provincia_menor;1701;1808;Quito;0.35052;-78.11799
JUQULOLO;Loja @;Jurisdiccion;1701;1808;Quito;-3.99643;-79.2014
JUQULOLO;Loja @;Partido;1701;1808;Quito;-3.99643;-79.2014
JUQULOLO;Loja @;Provincia_menor;1618;1808;Quito;-3.99643;-79.2014
JUQULOZA;Zaruma @ Minas de Zaruma;Jurisdiccion;1701;1808;Quito;-3.69232;-79.61199
JUQULOZA;Zaruma @ Minas de Zaruma;Partido;1701;1808;Quito;-3.69232;-79.61199
JUQULTLT;La Tacunga @ Latacunga;Jurisdiccion;1701;1808;Quito;-0.93361;-78.61488
JUQULTLT;La Tacunga @ Latacunga;Partido;1701;1808;Quito;-0.93361;-78.61488
JUQULTLT;La Tacunga @ Latacunga;Provincia_menor;1701;1808;Quito;-0.93361;-78.61488
JUQUMCMC;Macas @ Sevilla de Oro;Jurisdiccion;1701;1808;Quito;-2.30466;-78.11863
JUQUMCMC;Macas @ Sevilla de Oro;Provincia;1775;1808;Quito;-2.30466;-78.11863
JUQUMCMC;Macas @ Sevilla de Oro;Provincia_menor;1775;1808;Quito;-2.30466;-78.11863
JUQUOTOT;Otavalo @;Jurisdiccion;1701;1808;Quito;0.22844;-78.26296
JUQUOTOT;Otavalo @;Partido;1701;1808;Quito;0.22844;-78.26296
JUQUOTOT;Otavalo @;Provincia_menor;1701;1808;Quito;0.22844;-78.26296
JUQUPOAL;Almaguer @;Jurisdiccion;1701;1808;Quito;1.91401;-76.85537
JUQUPOAL;Almaguer @;Partido;1701;1808;Quito;1.91401;-76.85537
JUQUPOBA;Barbacoas @;Jurisdiccion;1701;1808;Quito;1.67175;-78.13751
JUQUPOBA;Barbacoas @;Partido;1701;1808;Quito;1.67175;-78.13751
JUQUPOBU;Buga @;Jurisdiccion;1701;1808;Quito;3.90006;-76.30201
JUQUPOBU;Buga @;Partido;1701;1808;Quito;3.90006;-76.30201
JUQUPOCA;Cali @;Jurisdiccion;1701;1808;Quito;3.45144;-76.53233
JUQUPOCA;Cali @;Partido;1701;1808;Quito;3.45144;-76.53233
JUQUPOCT;Caloto @;Jurisdiccion;1701;1808;Quito;3.0337;-76.40852
JUQUPOCT;Caloto @;Partido;1701;1808;Quito;3.0337;-76.40852
JUQUPOIS;Iscuade @;Jurisdiccion;1764;1808;Quito;2.45006;-77.98096
JUQUPOIS;Iscuade @;Partido;1764;1808;Quito;2.45006;-77.98096
JUQUPOMI;Micay @;Jurisdiccion;1793;1808;Quito;2.84433;-77.2486
JUQUPOMI;Micay @;Partido;1793;1808;Quito;2.84433;-77.2486
JUQUPOPA;Pasto @ San Juan de Pasto;Jurisdiccion;1539;1808;Quito;1.21463;-77.27825
JUQUPOPA;Pasto @ San Juan de Pasto;Partido;1701;1808;Quito;1.21463;-77.27825
JUQUPOPO;Popayan @;Jurisdiccion;1701;1808;Quito;2.44185;-76.60606
JUQUPOPO;Popayan @;Partido;1701;1808;Quito;2.44185;-76.60606
JUQUPOPS;Los Pastos @;Jurisdiccion;1701;1808;Quito;1.08325;-77.61329
JUQUPOPS;Los Pastos @;Partido;1701;1808;Quito;1.08325;-77.61329
JUQUPOPZ;Paez @ Paeces @ Guanacas;Jurisdiccion;1794;1808;Quito;90;0
JUQUPOPZ;Paez @ Paeces @ Guanacas;Partido;1701;1808;Quito;90;0
JUQUPORA;Raposo @ El Raposo;Jurisdiccion;1701;1808;Quito;3.87614;-76.92867
JUQUPORA;Raposo @ El Raposo;Partido;1701;1808;Quito;3.87614;-76.92867
JUQUPOTU;Tumaco @;Jurisdiccion;1764;1808;Quito;1.80815;-78.76545
JUQUPOTU;Tumaco @;Partido;1764;1808;Quito;1.80815;-78.76545
JUQUQUQU;Quito @;Jurisdiccion;1701;1808;Quito;-0.22017;-78.51209
JUQUQUQU;Quito @;Partido;1701;1808;Quito;-0.22017;-78.51209
JUQUQUQU;Quito @;Provincia_menor;1701;1771;Quito;-0.22017;-78.51209
JUQURBAM;Ambato @;Jurisdiccion;1797;1808;Quito;-1.24312;-78.62644
JUQURBAM;Ambato @;Partido;1701;1808;Quito;-1.24312;-78.62644
JUQURBAM;Ambato @;Provincia_menor;1797;1808;Quito;-1.24312;-78.62644
JUQURBRB;Riobamba @ Villa del Villar don Pardo;Jurisdiccion;1701;1808;Quito;-1.6744;-78.64595
JUQURBRB;Riobamba @ Villa del Villar don Pardo;Provincia_menor;1701;1808;Quito;-1.6744;-78.64595
JURPBABA;Buenos Aires @;Jurisdiccion;1701;1808;Rio de la Plata;-34.6079;-58.37322
JURPBABA;Buenos Aires @;Partido;1701;1808;Rio de la Plata;-34.6079;-58.37322
JURPBACR;Corrientes @;Jurisdiccion;1701;1808;Rio de la Plata;-27.47203;-58.83287
JURPBACR;Corrientes @;Partido;1701;1808;Rio de la Plata;-27.47203;-58.83287
JURPBAER;Entrerrios @;Jurisdiccion;1782;1808;Rio de la Plata;-33.14646;-59.31303
JURPBAER;Entrerrios @;Partido;1701;1781;Rio de la Plata;-33.14646;-59.31303
JURPBASF;Santa Fe @;Jurisdiccion;1701;1808;Rio de la Plata;-31.61845;-60.70297
JURPBASF;Santa Fe @;Partido;1701;1808;Rio de la Plata;-31.61845;-60.70297
JURPBOBO;Banda Oriental @ Campaña interior y de frontera;Jurisdiccion;1788;1808;Rio de la Plata;90;0
JURPBOBO;Banda Oriental @ Campaña interior y de frontera;Partido;1701;1808;Rio de la Plata;90;0
JURPBOIC;Isla Catalina @ Isla Catarina;Jurisdiccion;1777;1777;Rio de la Plata;90;0
JURPBOIC;Isla Catalina @ Isla Catarina;Partido;1777;1777;Rio de la Plata;90;0
JURPBOIC;Isla Catalina @ Isla Catarina;Provincia_menor;1777;1777;Rio de la Plata;90;0
JURPBOMV;Montevideo @ Uruguay;Jurisdiccion;1726;1808;Rio de la Plata;-34.90725;-56.20442
JURPBOMV;Montevideo @ Uruguay;Partido;1726;1808;Rio de la Plata;-34.90725;-56.20442
JURPBOMV;Montevideo @ Uruguay;Provincia;1751;1808;Rio de la Plata;-34.90725;-56.20442
JURPBOMV;Montevideo @ Uruguay;Provincia_menor;1751;1808;Rio de la Plata;-34.90725;-56.20442
JURPCOCO;Cordoba @;Jurisdiccion;1701;1808;Rio de la Plata;-31.4213;-64.18855
JURPCOCO;Cordoba @;Partido;1701;1808;Rio de la Plata;-31.4213;-64.18855
JURPCOLR;La Rioja @;Jurisdiccion;1701;1808;Rio de la Plata;-29.41568;-66.85591
JURPCOLR;La Rioja @;Partido;1701;1808;Rio de la Plata;-29.41568;-66.85591
JURPCOME;Mendoza @;Jurisdiccion;1701;1808;Rio de la Plata;-32.88973;-68.8443
JURPCOME;Mendoza @;Partido;1701;1808;Rio de la Plata;-32.88973;-68.8443
JURPCOSJ;San Juan @;Jurisdiccion;1701;1808;Rio de la Plata;-31.53704;-68.52502
JURPCOSJ;San Juan @;Partido;1701;1808;Rio de la Plata;-31.53704;-68.52502
JURPCOSL;San Luis @;Jurisdiccion;1701;1808;Rio de la Plata;-33.30197;-66.33699
JURPCOSL;San Luis @;Partido;1701;1808;Rio de la Plata;-33.30197;-66.33699
JURPMAMA;Malvinas @;Jurisdiccion;1766;1808;Rio de la Plata;-51.52888;-58.12772
JURPMAMA;Malvinas @;Partido;1766;1808;Rio de la Plata;-51.52888;-58.12772
JURPMAMA;Malvinas @;Provincia;1766;1773;Rio de la Plata;-51.52888;-58.12772
JURPMAMA;Malvinas @;Provincia_menor;1766;1773;Rio de la Plata;-51.52888;-58.12772
JURPMICA;Candelaria @ Misiones guaranies;Jurisdiccion;1770;1808;Rio de la Plata;-27.4629;-55.745
JURPMICA;Candelaria @ Misiones guaranies;Partido;1701;1808;Rio de la Plata;-27.4629;-55.745
JURPMICO;Concepcion @;Jurisdiccion;1773;1808;Rio de la Plata;-27.98059;-55.5216
JURPMICO;Concepcion @;Partido;1773;1808;Rio de la Plata;-27.98059;-55.5216
JURPMISA;Santiago @;Jurisdiccion;1770;1808;Rio de la Plata;-27.14103;-56.76533
JURPMISA;Santiago @;Partido;1770;1808;Rio de la Plata;-27.14103;-56.76533
JURPMISM;San Miguel @;Jurisdiccion;1768;1800;Rio de la Plata;-28.54864;-54.55525
JURPMISM;San Miguel @;Partido;1768;1800;Rio de la Plata;-28.54864;-54.55525
JURPMISM;San Miguel @;Provincia;1768;1769;Rio de la Plata;-28.54864;-54.55525
JURPMISM;San Miguel @;Provincia_menor;1768;1769;Rio de la Plata;-28.54864;-54.55525
JURPMIYA;Yapeyu @;Jurisdiccion;1770;1808;Rio de la Plata;-29.46669;-56.8164
JURPMIYA;Yapeyu @;Partido;1770;1808;Rio de la Plata;-29.46669;-56.8164
JURPPAAS;Asuncion @;Jurisdiccion;1701;1808;Rio de la Plata;-25.28156;-57.63255
JURPPAAS;Asuncion @;Partido;1701;1808;Rio de la Plata;-25.28156;-57.63255
JURPPACU;Curuguaty @;Jurisdiccion;1716;1808;Rio de la Plata;-24.47074;-55.69356
JURPPACU;Curuguaty @;Partido;1716;1808;Rio de la Plata;-24.47074;-55.69356
JURPPAES;Villarrica @ Espiritu Santo;Jurisdiccion;1701;1808;Rio de la Plata;-25.78134;-56.44784
JURPPAES;Villarrica @ Espiritu Santo;Partido;1701;1808;Rio de la Plata;-25.78134;-56.44784
JURPPAYC;Ycuamandiyu @;Jurisdiccion;1786;1808;Rio de la Plata;-24.09019;-57.07668
JURPPAYC;Ycuamandiyu @;Partido;1786;1808;Rio de la Plata;-24.09019;-57.07668
JURPPGPG;Patagones @;Jurisdiccion;1779;1808;Rio de la Plata;-40.7989;-62.9827
JURPPGPG;Patagones @;Partido;1779;1808;Rio de la Plata;-40.7989;-62.9827
JURPPGPG;Patagones @;Provincia;1779;1786;Rio de la Plata;-40.7989;-62.9827
JURPPGPG;Patagones @;Provincia_menor;1779;1786;Rio de la Plata;-40.7989;-62.9827
JURPSACT;Catamarca @;Jurisdiccion;1701;1808;Rio de la Plata;-28.4689;-65.77907
JURPSACT;Catamarca @;Partido;1701;1808;Rio de la Plata;-28.4689;-65.77907
JURPSAES;Santiago del Estero @;Jurisdiccion;1701;1808;Rio de la Plata;-27.78774;-64.25904
JURPSAES;Santiago del Estero @;Partido;1701;1808;Rio de la Plata;-27.78774;-64.25904
JURPSAJU;Jujuy @;Jurisdiccion;1701;1808;Rio de la Plata;-24.18547;-65.29929
JURPSAJU;Jujuy @;Partido;1701;1808;Rio de la Plata;-24.18547;-65.29929
JURPSANO;Nueva Oran @;Jurisdiccion;1795;1808;Rio de la Plata;-23.13996;-64.32143
JURPSANO;Nueva Oran @;Partido;1795;1808;Rio de la Plata;-23.13996;-64.32143
JURPSAPU;La Puna @ Omaguaca, Casabindo y Cochinoca @ valle de Humahuaca @ Humahuaca, Casabindo y Cochinoca @ Rinconada @ Valle Rico y Rinconada @ Valle Rico, Rinconada y Yavi;Jurisdiccion;1796;1808;Rio de la Plata;-21.94527;-66.05261
JURPSAPU;La Puna @ Omaguaca, Casabindo y Cochinoca @ valle de Humahuaca @ Humahuaca, Casabindo y Cochinoca @ Rinconada @ Valle Rico y Rinconada @ Valle Rico, Rinconada y Yavi;Partido;1796;1808;Rio de la Plata;-21.94527;-66.05261
JURPSASA;Salta @;Jurisdiccion;1701;1808;Rio de la Plata;-24.78928;-65.41058
JURPSASA;Salta @;Partido;1701;1808;Rio de la Plata;-24.78928;-65.41058
JURPSASM;San Miguel de Tucuman @;Jurisdiccion;1701;1808;Rio de la Plata;-26.83025;-65.20424
JURPSASM;San Miguel de Tucuman @;Partido;1701;1808;Rio de la Plata;-26.83025;-65.20424
JUSDCUBC;Baracoa @;Jurisdiccion;1701;1808;Santo Domingo;20.35103;-74.49926
JUSDCUBC;Baracoa @;Partido;1701;1808;Santo Domingo;20.35103;-74.49926
JUSDCUBY;Bayamo @;Jurisdiccion;1701;1808;Santo Domingo;20.38017;-76.64259
JUSDCUBY;Bayamo @;Partido;1701;1808;Santo Domingo;20.38017;-76.64259
JUSDCUCU;Cuba @ Santiago de Cuba;Jurisdiccion;1701;1808;Santo Domingo;20.0218;-75.8222
JUSDCUCU;Cuba @ Santiago de Cuba;Partido;1701;1808;Santo Domingo;20.0218;-75.8222
JUSDCUHO;Holguin @;Jurisdiccion;1752;1808;Santo Domingo;20.88672;-76.25891
JUSDCUHO;Holguin @;Partido;1752;1808;Santo Domingo;20.88672;-76.25891
JUSDCUPP;Puerto Principe @;Jurisdiccion;1701;1808;Santo Domingo;21.38568;-77.9144
JUSDCUPP;Puerto Principe @;Partido;1774;1808;Santo Domingo;21.38568;-77.9144
JUSDCVRE;Remedios @ Cayo;Partido;1701;1808;Santo Domingo;22.49525;-79.54523
JUSDCVSS;Sancti Espiritus @ Sancti Spiritus @ Santispiritus @ Sanctispiritus;Partido;1701;1808;Santo Domingo;21.92799;-79.44312
JUSDCVTR;Trinidad @;Partido;1701;1808;Santo Domingo;21.80064;-79.98489
JUSDCVVC;Santa Clara @ Villaclara @ Pueblo Nuevo;Partido;1701;1808;Santo Domingo;22.40656;-79.96505
JUSDFLFE;Florida oriental @ San Agustin @ Presidio de San Agustin;Jurisdiccion;1701;1808;Santo Domingo;29.8947;-81.3145
JUSDFLFE;Florida oriental @ San Agustin @ Presidio de San Agustin;Partido;1701;1808;Santo Domingo;29.8947;-81.3145
JUSDFLFE;Florida oriental @ San Agustin @ Presidio de San Agustin;Provincia_menor;1804;1808;Santo Domingo;29.8947;-81.3145
JUSDFLFW;Florida occidental @ Pensacola @ Penzacola;Jurisdiccion;1701;1808;Santo Domingo;30.42084;-87.21724
