ID;gz_id;label;nombre;nombrehoy;variantes;santo;fuente_ID;start;start_ex;end_;end_ex;check;template;check1;template1;wikitext1;wikitext2;wikitext
87;1000055;San Sebastian;San Sebastian;;San Sebastian de Xolapa @;San Sebastian;gerhard-north;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000055]]@Nombre: San Sebastian@Santo: San Sebastian@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000055@----;;;;;
88;1000056;Hostotipaquillo;Hostotipaquillo;;;San Miguel;gerhard-north;1605;ca;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000056]]@Nombre: Hostotipaquillo@Santo: San Miguel@Desde: 1605@Hasta: 9999@Desdefuzzy: ca@Hastafuzzy: end@ID:1000056@----;;;;;
89;1000057;La Barca;Santa Monica La Barca;;;Santa Monica;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000057]]@Nombre: Santa Monica La Barca@Santo: Santa Monica@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000057@----;;;;;
90;1000058;Lagos;Lagos;Lagos de Moren;;;gerhard-north;1563;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000058]]@Nombre: Lagos@Santo: @Desde: 1563@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1000058@----;;;;;
91;1000059;Puerto de San Blas;San Blas;;;San Blas;gerhard-north;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000059]]@Nombre: San Blas@Santo: San Blas@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000059@----;;;;;
92;1000060;San Cristobal de La Barranca;San Cristobal de La Barranca;;;San Cristobal;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000060]]@Nombre: San Cristobal de La Barranca@Santo: San Cristobal@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000060@----;;;;;
93;1000061;Santa Maria del Oro;Santa Maria del Oro;;Tequepexpan @;Santa Maria;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000061]]@Nombre: Santa Maria del Oro@Santo: Santa Maria@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000061@----;;;;;
94;1000062;Sayula;San Francisco Sayula;;;San Francisco;gerhard-north;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000062]]@Nombre: San Francisco Sayula@Santo: San Francisco@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000062@----;;;;;
95;1000063;Sentispac;Asuncion Sentispac;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000063]]@Nombre: Asuncion Sentispac@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000063@----;;;;;
96;1000064;Tala;San Francisco Tala;;;San Francisco;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000064]]@Nombre: San Francisco Tala@Santo: San Francisco@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000064@----;;;;;
97;1000065;Tepatitlan;San Francisco Tepatitlan;;Tecpatitlan @ Tepactitlan;San Francisco;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000065]]@Nombre: San Francisco Tepatitlan@Santo: San Francisco@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000065@----;;;;;
98;1000066;Tepic;Santa Cruz Tepic;;;Santa Cruz;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000066]]@Nombre: Santa Cruz Tepic@Santo: Santa Cruz@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000066@----;;;;;
99;1000067;Tequila;Santiago Tequila;;;Santiago;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000067]]@Nombre: Santiago Tequila@Santo: Santiago@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000067@----;;;;;
100;1000068;Tlajomulco;Santiago Tlajomulco;;;Santiago;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000068]]@Nombre: Santiago Tlajomulco@Santo: Santiago@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000068@----;;;;;
101;1000069;Tomatlan;Santiago Tomatlan;;;Santiago;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000069]]@Nombre: Santiago Tomatlan@Santo: Santiago@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000069@----;;;;;
102;1000070;Tonala;Santiago Tonala;;;Santiago;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000070]]@Nombre: Santiago Tonala@Santo: Santiago@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000070@----;;;;;
103;1000071;Tuxcacuesco;San Antonio Tuxcacuesco;;;San Antonio;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000071]]@Nombre: San Antonio Tuxcacuesco@Santo: San Antonio@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000071@----;;;;;
104;1000072;Zapotlan;Asuncion Zapotlan;Ciudad Guzman;Zapotlan el Grande;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000072]]@Nombre: Asuncion Zapotlan@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000072@----;;;;;
105;1000073;Celaya;Celaya;;;;gerhardNE;1570;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000073]]@Nombre: Celaya@Santo: @Desde: 1570@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1000073@----;;;;;
106;1000074;Leon;Leon;;;;gerhardNE;1576;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000074]]@Nombre: Leon@Santo: @Desde: 1576@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1000074@----;;;;;
107;1000075;San Luis de La Paz;San Luis de La Paz;;;San Luis;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000075]]@Nombre: San Luis de La Paz@Santo: San Luis@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000075@----;;;;;
108;1000076;San Miguel el Grande;San Miguel el Grande;San Miguel de Allende;;San Miguel;gerhardNE;1542;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000076]]@Nombre: San Miguel el Grande@Santo: San Miguel@Desde: 1542@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1000076@----;;;;;
109;1000077;Actopan;San Nicolas Actopan;;Octupan @ Octupa;San Nicolas;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000077]]@Nombre: San Nicolas Actopan@Santo: San Nicolas@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000077@----;;;;;
110;1000078;Apan;Asuncion Apan;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000078]]@Nombre: Asuncion Apan@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000078@----;;;;;
111;1000079;Cadereyta;Cadereyta;;;San Pedro y San Pablo;tanck;1640;ca;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000079]]@Nombre: Cadereyta@Santo: San Pedro y San Pablo@Desde: 1640@Hasta: 9999@Desdefuzzy: ca@Hastafuzzy: end@ID:1000079@----;;;;;
112;1000080;Chalco;Santiago Chalco;;;Santiago;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000080]]@Nombre: Santiago Chalco@Santo: Santiago@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000080@----;;;;;
113;1000081;Chilapa;Asuncion Chilapa;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000081]]@Nombre: Asuncion Chilapa@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000081@----;;;;;
114;1000082;Coatepec;Natividad de La Virgen Coatepec;;Coatepec-Chalco @  Coatepec Chalco @;Natividad de La Virgen;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000082]]@Nombre: Natividad de La Virgen Coatepec@Santo: Natividad de La Virgen@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000082@----;;;;;
115;1000083;Coyoacan;San Juan Bautista Coyoacan;;;San Juan Bautista;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000083]]@Nombre: San Juan Bautista Coyoacan@Santo: San Juan Bautista@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000083@----;;;;;
116;1000084;Cuautitlan;San Buenaventura Cuautitlan;;;San Buenaventura;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000084]]@Nombre: San Buenaventura Cuautitlan@Santo: San Buenaventura@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000084@----;;;;;
117;1000085;Cuautla;Santiago Cuautla;;;Santiago;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000085]]@Nombre: Santiago Cuautla@Santo: Santiago@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000085@----;;;;;
118;1000086;Cuernavaca;Asuncion Cuernavaca;;Cuauhnahuac;Asuncion;tanck;1529;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000086]]@Nombre: Asuncion Cuernavaca@Santo: Asuncion@Desde: 1529@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1000086@----;;;;;
119;1000087;Ecatepec;San Cristobal Ecatepec;;;San Cristobal;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000087]]@Nombre: San Cristobal Ecatepec@Santo: San Cristobal@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000087@----;;;;;
120;1000088;Huejutla;San Agustin Huejutla;;Real de Huejutla @;San Agustin;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000088]]@Nombre: San Agustin Huejutla@Santo: San Agustin@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000088@----;;;;;
121;1000089;Huichapan;San Mateo Huichapan;;;San Mateo;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000089]]@Nombre: San Mateo Huichapan@Santo: San Mateo@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000089@----;;;;;
122;1000090;Ixmiquilpan;San Nicolas Ixmiquilpan;;;San Nicolas;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000090]]@Nombre: San Nicolas Ixmiquilpan@Santo: San Nicolas@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000090@----;;;;;
123;1000091;Ixtlahuaca;San Francisco Ixtlahuaca;;;San Francisco;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000091]]@Nombre: San Francisco Ixtlahuaca@Santo: San Francisco@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000091@----;;;;;
124;1000092;Lerma;Santa Clara Lerma;;;Santa Clara;tanck;1613;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000092]]@Nombre: Santa Clara Lerma@Santo: Santa Clara@Desde: 1613@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1000092@----;;;;;
125;1000093;Tenancingo;San Francisco Tenancingo;;;San Francisco;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000093]]@Nombre: San Francisco Tenancingo@Santo: San Francisco@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000093@----;;;;;
126;1000094;Metepec;San Juan Bautista Metepec;;;San Juan Bautista;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000094]]@Nombre: San Juan Bautista Metepec@Santo: San Juan Bautista@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000094@----;;;;;
127;1000095;Metztitlan;San Agustin Metztitlan;;;San Agustin;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000095]]@Nombre: San Agustin Metztitlan@Santo: San Agustin@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000095@----;;;;;
128;1000096;Mexicaltzingo;San Marcos Mexicaltzingo;;;San Marcos;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000096]]@Nombre: San Marcos Mexicaltzingo@Santo: San Marcos@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000096@----;;;;;
129;1000097;Otumba;Concepcion Otumba;;;Concepcion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000097]]@Nombre: Concepcion Otumba@Santo: Concepcion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000097@----;;;;;
130;1000098;Queretaro;Santiago Queretaro;;;Santiago;tanck;1531;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000098]]@Nombre: Santiago Queretaro@Santo: Santiago@Desde: 1531@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1000098@----;;;;;
131;1000099;Tacuba;San Gabriel Tacuba;;;San Gabriel;tanck;1521;arbitrary;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000099]]@Nombre: San Gabriel Tacuba@Santo: San Gabriel@Desde: 1521@Hasta: 9999@Desdefuzzy: arbitrary@Hastafuzzy: end@ID:1000099@----;;;;;
132;1000100;Taxco;Taxco;;;;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000100]]@Nombre: Taxco@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000100@----;;;;;
133;1000101;Temascaltepec;Temascaltepec;;;;gerhardNE;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000101]]@Nombre: Temascaltepec@Santo: @Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000101@----;;;;;
134;1000102;Tenango del Valle;Asuncion Tenango del Valle;;Teutenango;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000102]]@Nombre: Asuncion Tenango del Valle@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000102@----;;;;;
135;1000103;Teotihuacan;San Juan Bautista Teotihuacan;;;San Juan Bautista;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000103]]@Nombre: San Juan Bautista Teotihuacan@Santo: San Juan Bautista@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000103@----;;;;;
136;1000104;Ajuchitlan;Asuncion Ajuchitlan;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000104]]@Nombre: Asuncion Ajuchitlan@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000104@----;;;;;
137;1000105;Tetela del Rio;Asuncion Tetela del Rio;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000105]]@Nombre: Asuncion Tetela del Rio@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000105@----;;;;;
138;1000106;Tetepango;Asuncion Tetepango;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000106]]@Nombre: Asuncion Tetepango@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000106@----;;;;;
139;1000107;Texcoco;San Antonio Texcoco;;;San Antonio;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000107]]@Nombre: San Antonio Texcoco@Santo: San Antonio@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000107@----;;;;;
140;1000108;Tixtla;San Martin Tixtla;;;San Martin;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000108]]@Nombre: San Martin Tixtla@Santo: San Martin@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000108@----;;;;;
141;1000109;Toluca;San Jose Toluca;;;San Jose;tanck;1522;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000109]]@Nombre: San Jose Toluca@Santo: San Jose@Desde: 1522@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1000109@----;;;;;
142;1000110;Tula;San Jose Tula;;;San Jose;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000110]]@Nombre: San Jose Tula@Santo: San Jose@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000110@----;;;;;
143;1000111;Tulancingo;San Juan Bautista Tulancingo;;;San Juan Bautista;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000111]]@Nombre: San Juan Bautista Tulancingo@Santo: San Juan Bautista@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000111@----;;;;;
144;1000112;Xochimilco;San Bernardino Xochimilco;;;San Bernardino;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000112]]@Nombre: San Bernardino Xochimilco@Santo: San Bernardino@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000112@----;;;;;
145;1000113;Yahualica;San Juan Bautista Yahualica;;;San Juan Bautista;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000113]]@Nombre: San Juan Bautista Yahualica@Santo: San Juan Bautista@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000113@----;;;;;
146;1000114;Tecpan;Asuncion Tecpan;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000114]]@Nombre: Asuncion Tecpan@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000114@----;;;;;
147;1000116;Zempoala;Todos Santos Zempoala;;;Todos Santos;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000116]]@Nombre: Todos Santos Zempoala@Santo: Todos Santos@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000116@----;;;;;
148;1000117;Zimapan;San Juan Bautista Zimapan;;Real de Zimapan @;San Juan Bautista;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000117]]@Nombre: San Juan Bautista Zimapan@Santo: San Juan Bautista@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000117@----;;;;;
149;1000118;Zumpango;Concepcion Zumpango;;;Concepcion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000118]]@Nombre: Concepcion Zumpango@Santo: Concepcion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000118@----;;;;;
150;1000119;Angamacutiro;San Francisco Angamacutiro;;;San Francisco;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000119]]@Nombre: San Francisco Angamacutiro@Santo: San Francisco@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000119@----;;;;;
151;1000120;Apatzingan;Asuncion Apatzingan;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000120]]@Nombre: Asuncion Apatzingan@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000120@----;;;;;
152;1000121;Ario;Santiago Ario;;;Santiago;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000121]]@Nombre: Santiago Ario@Santo: Santiago@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000121@----;;;;;
153;1000122;Caracuaro;San Agustin Caracuaro;;;San Agustin;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000122]]@Nombre: San Agustin Caracuaro@Santo: San Agustin@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000122@----;;;;;
154;1000123;Charo;San Miguel Charo;;villa de Matlancingo @;San Miguel;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000123]]@Nombre: San Miguel Charo@Santo: San Miguel@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000123@----;;;;;
155;1000124;Chucandiro;San Nicolas Chucandiro;;;San Nicolas;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000124]]@Nombre: San Nicolas Chucandiro@Santo: San Nicolas@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000124@----;;;;;
156;1000125;Cocupao;San Diego Cocupao;Quiroga;;San Diego;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000125]]@Nombre: San Diego Cocupao@Santo: San Diego@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000125@----;;;;;
157;1000126;Cuitzeo;Magdalena Cuitzeo;;Cuitzeo de la Laguna @ Cuiseo;Magdalena;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000126]]@Nombre: Magdalena Cuitzeo@Santo: Magdalena@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000126@----;;;;;
158;1000127;Erongaricuaro;Asuncion Erongaricuaro;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000127]]@Nombre: Asuncion Erongaricuaro@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000127@----;;;;;
159;1000128;Huango;San Nicolas Huango;Villa Morelos;;San Nicolas;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000128]]@Nombre: San Nicolas Huango@Santo: San Nicolas@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000128@----;;;;;
160;1000129;Huaniqueo;Santa Marta Huaniqueo;;;Santa Marta;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000129]]@Nombre: Santa Marta Huaniqueo@Santo: Santa Marta@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000129@----;;;;;
161;1000130;Huetamo;San Juan Huetamo;;;San Juan;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000130]]@Nombre: San Juan Huetamo@Santo: San Juan@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000130@----;;;;;
162;1000131;Indaparapeo;Asuncion Indaparapeo;;;Asuncion;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000131]]@Nombre: Asuncion Indaparapeo@Santo: Asuncion@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000131@----;;;;;
163;1000132;Jiquilpan;San Francisco Jiquilpan;;;San Francisco;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000132]]@Nombre: San Francisco Jiquilpan@Santo: San Francisco@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000132@----;;;;;
164;1000133;Coahuayana;Coahuayana;;;;gerhardNE;1767;ca;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000133]]@Nombre: Coahuayana@Santo: @Desde: 1767@Hasta: 9999@Desdefuzzy: ca@Hastafuzzy: end@ID:1000133@----;;;;;
165;1000134;Paracho;San Pedro Paracho;;;San Pedro;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000134]]@Nombre: San Pedro Paracho@Santo: San Pedro@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000134@----;;;;;
166;1000135;Patzcuaro;Patzcuaro;;Utzizila @;;gerhardNE;1539;exact;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000135]]@Nombre: Patzcuaro@Santo: @Desde: 1539@Hasta: 9999@Desdefuzzy: exact@Hastafuzzy: end@ID:1000135@----;;;;;
167;1000136;Puruandiro;San Juan Bautista Puruandiro;;;San Juan Bautista;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000136]]@Nombre: San Juan Bautista Puruandiro@Santo: San Juan Bautista@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000136@----;;;;;
168;1000137;Santa Clara del Cobre;Santa Clara del Cobre;;Santa Clara de los Cobres @;Santa Clara;tanck;1111;start;9999;end;;---- dataentry nombre ----@GZ ID_wiki: [[:gazetteer:1000137]]@Nombre: Santa Clara del Cobre@Santo: Santa Clara@Desde: 1111@Hasta: 9999@Desdefuzzy: start@Hastafuzzy: end@ID:1000137@----;;;;;
