ID;fuenteID;entidadID;tipo;implicito;foco;tiempo;grupo;Citacion
1500;qeq-1810;PRNGNE00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1501;qeq-1810;PRNGPP00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1502;qeq-1810;PRNGSF00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1503;qeq-1810;PRNGSM00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1504;qeq-1810;PRNGSO00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1505;qeq-1810;PRNGTU00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1506;qeq-1810;PTNGANYO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1507;qeq-1810;PTNGCABA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1508;qeq-1810;PTNGCABR;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1509;qeq-1810;PTNGCALB;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1510;estado_1794;PTNGCACO;Estados y listas;no;no;1794;Listas y Censos;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1511;qeq-1810;PTNGCALO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1512;qeq-1810;PTNGCAMA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1513;qeq-1810;PTNGCAMB;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1514;qeq-1810;PTNGCAMG;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1515;qeq-1810;PTNGCAMH;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1516;qeq-1810;PTNGCAMJ;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1517;qeq-1810;PTNGCASB;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1518;estado_1794;PTNGCHCA;Mención;no;no;1794;;Joaquín Durán, Estado General de todo el Virreinato de Santafe de Bogotá en el presente año de 1794 (Bogotá 2012)
1519;qeq-1810;PTNGLLAR;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1520;qeq-1810;PTNGLLCA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1521;qeq-1810;PTNGLLME;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1522;qeq-1810;PTNGLLTA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1523;qeq-1810;PTNGPPCU;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1524;qeq-1810;PTNGSMPN;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1525;qeq-1810;PTNGSMSN;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1526;qeq-1810;AUPA0000;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1527;qeq-1810;JUNGPANA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1528;qeq-1810;JUNGPAPA;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1529;qeq-1810;JUNGPAPB;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1530;qeq-1810;JUNGVEAL;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1531;qeq-1810;JUNGVEVE;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1532;qeq-1810;OBNGPA00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1533;qeq-1810;PRNGDA00;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1534;qeq-1810;PRNGPA00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1535;qeq-1810;PRNGVE00;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1536;qeq-1810;PTNGPACH;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1537;qeq-1810;AUQU0000;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1538;qeq-1810;JUNGPOCC;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1539;qeq-1810;JUQUCHCH;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1540;qeq-1810;JUQUCUAL;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1541;qeq-1810;JUQUCUCU;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1542;qeq-1810;JUQUIBIB;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1543;qeq-1810;JUQULOLO;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1544;qeq-1810;JUQULTLT;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1545;qeq-1810;JUQUMCMC;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1546;qeq-1810;JUQUOTOT;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1547;qeq-1810;JUQUPOAL;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1548;qeq-1810;JUQUPOBA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1549;qeq-1810;JUQUPOBU;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1550;qeq-1810;JUQUPOCA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1551;qeq-1810;JUQUPOCT;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1552;qeq-1810;JUQUPOIS;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1553;qeq-1810;JUQUPOMI;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1554;qeq-1810;JUQUPOPA;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1556;qeq-1810;JUQUPOPS;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1557;qeq-1810;JUQUPOPZ;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1559;qeq-1810;JUQUPOTU;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1560;qeq-1810;JUQUQUQU;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1561;qeq-1810;JUQURBAM;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1562;qeq-1810;JUQURBRB;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1563;qeq-1810;OBQUCU00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1564;qeq-1810;OBQUPO00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1565;qeq-1810;OBQUQU00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1566;qeq-1810;PRQUCU00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1567;qeq-1810;PRQUGQ00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1568;qeq-1810;PRQUJA00;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1569;qeq-1810;PRQUMA00;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1570;qeq-1810;PRQUPO00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1571;qeq-1810;PRQUQJ00;Mención;no;no;1810;;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1572;qeq-1810;PRQUQU00;Estados y listas;no;no;1810;Listas y Censos;Armando Martínez Garnica/Daniel Gutiérrez Ardila, Quién es quién en 1810. Guía de forasteros del Virreinato de Santa Fe (Bogotá 2010)
1573;kalendario-1806;AUSF0000;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1574;kalendario-1806;JUNGPPGI;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1575;kalendario-1806;PRNGAN00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1576;kalendario-1806;PRNGCA00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1577;kalendario-1806;PRNGCH00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1578;kalendario-1806;PRNGLL00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1579;kalendario-1806;PRNGMA00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1580;kalendario-1806;PRNGNE00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1581;kalendario-1806;PRNGPP00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1582;kalendario-1806;PRNGSF00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1583;kalendario-1806;PRNGSM00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1584;kalendario-1806;PRNGSO00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1585;kalendario-1806;PRNGTU00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1586;kalendario-1806;JUNGTUSF;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1587;kalendario-1806;AUQU0000;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1588;kalendario-1806;JUQUCHCH;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1590;kalendario-1806;JUQUIBIB;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1591;kalendario-1806;JUQULOLO;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1592;kalendario-1806;JUQULTLT;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1593;kalendario-1806;JUQUOTOT;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1594;kalendario-1806;JUQUQUQU;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1595;kalendario-1806;JUQURBAM;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1596;kalendario-1806;JUQURBRB;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1597;kalendario-1806;OBQUCU00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1598;kalendario-1806;OBQUPO00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1599;kalendario-1806;OBQUQU00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1600;kalendario-1806;PRQUCU00;Estados y listas;no;no;1806;Listas y Censos;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
1601;kalendario-1806;PRQUES00;Mención;no;no;1806;;NN., Kalendario manual y guía de forasteros en Santafé de Bogotá [...] para [...] 1806 (facsimile) (Bogotá 1988)
