Entidad;Nombre;Variantes;tipo;Provincia_generica;Reg;WikiID;Redirect;Entidad_alternate;START;END_;Numero_corriente;GCath;CathHierarchy;viaf;Region;Nivel_default;Comentario;Lat_Capital;Lon_Capital
JUQUIBIB;Ibarra;Ibarra @;Jurisdiccion;Quito;QUI;ibarra_jurisdiccion_qui;~~REDIRECT>ibarra_jurisdiccion_qui~~;QUIBIBJU;1606;1808;791;;;;Quito;Jurisdiccion;;0.35052;-78.11799
JUQULOLO;Loja;Loja @;Jurisdiccion;Quito;QUI;loja_jurisdiccion_qui;~~REDIRECT>loja_jurisdiccion_qui~~;QULOLOJU;1548;1808;792;;;138814805;Quito;Jurisdiccion;;-3.99643;-79.2014
JUQULOZA;Zaruma;Zaruma @ Minas de Zaruma;Jurisdiccion;Quito;QUI;zaruma_jurisdiccion_qui;~~REDIRECT>zaruma_jurisdiccion_qui~~;QULOZAJU;1701;1808;793;;;;Quito;Jurisdiccion;;-3.69232;-79.61199
JUQULTLT;La Tacunga;La Tacunga @ Latacunga;Jurisdiccion;Quito;QUI;la_tacunga_jurisdiccion_qui;~~REDIRECT>la_tacunga_jurisdiccion_qui~~;QULTLTJU;1584;1808;794;;;;Quito;Jurisdiccion;;-0.93361;-78.61488
JUQUMCMC;Macas;Macas @ Sevilla de Oro;Jurisdiccion;Quijos;QUI;macas_jurisdiccion_qui;~~REDIRECT>macas_jurisdiccion_qui~~;QUMCMCJU;1554;1808;795;;;;Quito;Jurisdiccion;;-2.30466;-78.11863
JUQUOTOT;Otavalo;Otavalo @;Jurisdiccion;Quito;QUI;otavalo_jurisdiccion_qui;~~REDIRECT>otavalo_jurisdiccion_qui~~;QUOTOTJU;1535;1808;796;;;6887157643311238590003;Quito;Jurisdiccion;;0.22844;-78.26296
JUQUPOAL;Almaguer;Almaguer @;Jurisdiccion;Popayan;QUI;almaguer_jurisdiccion_qui;~~REDIRECT>almaguer_jurisdiccion_qui~~;QUPOALJU;1551;1808;797;;;;Quito;Jurisdiccion;;1.91401;-76.85537
JUQUPOBA;Barbacoas;Barbacoas @;Jurisdiccion;Popayan;QUI;barbacoas_jurisdiccion_qui;~~REDIRECT>barbacoas_jurisdiccion_qui~~;QUPOBAJU;1111;1808;798;;;;Quito;Jurisdiccion;;1.67175;-78.13751
JUQUPOBU;Buga;Buga @;Jurisdiccion;Popayan;QUI;buga_jurisdiccion_qui;~~REDIRECT>buga_jurisdiccion_qui~~;QUPOBUJU;1557;1808;799;;;;Quito;Jurisdiccion;;3.90006;-76.30201
JUQUPOCA;Cali;Cali @;Jurisdiccion;Popayan;QUI;cali_jurisdiccion_qui;~~REDIRECT>cali_jurisdiccion_qui~~;QUPOCAJU;1536;1808;800;;;;Quito;Jurisdiccion;;3.45144;-76.53233
JUQUPOCT;Caloto;Caloto @;Jurisdiccion;Popayan;QUI;caloto_jurisdiccion_qui;~~REDIRECT>caloto_jurisdiccion_qui~~;QUPOCTJU;1543;1808;801;;;;Quito;Jurisdiccion;;3.0337;-76.40852
JUQUPOIS;Iscuade;Iscuade @;Jurisdiccion;Popayan;QUI;iscuande_jurisdiccion_qui;~~REDIRECT>iscuande_jurisdiccion_qui~~;QUPOISJU;1764;1808;802;;;;Quito;Jurisdiccion;;2.45006;-77.98096
JUQUPOMI;Micay;Micay @;Jurisdiccion;Popayan;QUI;micay_jurisdiccion_qui;~~REDIRECT>micay_jurisdiccion_qui~~;QUPOMIJU;1793;1808;803;;;;Quito;Jurisdiccion;;2.84433;-77.2486
JUQUPOPA;Pasto;Pasto @ San Juan de Pasto;Jurisdiccion;Popayan;QUI;pasto_jurisdiccion_qui;~~REDIRECT>pasto_jurisdiccion_qui~~;QUPOPAJU;1539;1808;804;;;;Quito;Jurisdiccion;;1.21463;-77.27825
JUQUPOPO;Popayan;Popayan @;Jurisdiccion;Popayan;QUI;popayan_jurisdiccion_qui;~~REDIRECT>popayan_jurisdiccion_qui~~;QUPOPOJU;1540;1808;805;;;;Quito;Jurisdiccion;;2.44185;-76.60606
JUQUPOPS;Los Pastos;Los Pastos @;Jurisdiccion;Popayan;QUI;los_pastos_jurisdiccion_qui;~~REDIRECT>los_pastos_jurisdiccion_qui~~;QUPOPSJU;1111;1808;806;;;;Quito;Jurisdiccion;;1.08325;-77.61329
JUQUPOPZ;Paez;Paez @ Paeces @ Guanacas;Jurisdiccion;Popayan;QUI;paez_jurisdiccion_qui;~~REDIRECT>paez_jurisdiccion_qui~~;QUPOPZJU;1111;9999;807;;;;Quito;Jurisdiccion;;90;0
JUQUPORA;Raposo;Raposo @ El Raposo;Jurisdiccion;Popayan;QUI;raposo_jurisdiccion_qui;~~REDIRECT>raposo_jurisdiccion_qui~~;QUPORAJU;1111;1808;808;;;;Quito;Jurisdiccion;;3.87614;-76.92867
JUQUPOTU;Tumaco;Tumaco @;Jurisdiccion;Popayan;QUI;tumaco_jurisdiccion_qui;~~REDIRECT>tumaco_jurisdiccion_qui~~;QUPOTUJU;1764;1808;810;;;;Quito;Jurisdiccion;;1.80815;-78.76545
JUQUQUQU;Quito;Quito @;Jurisdiccion;Quito;QUI;quito_jurisdiccion_qui;~~REDIRECT>quito_jurisdiccion_qui~~;QUQUQUJU;1548;1808;811;;;;Quito;Jurisdiccion;;-0.22017;-78.51209
JUQURBAM;Ambato;Ambato @;Jurisdiccion;Quito;QUI;ambato_jurisdiccion_qui;~~REDIRECT>ambato_jurisdiccion_qui~~;QURBAMJU;1534;1808;812;;;;Quito;Jurisdiccion;;-1.24312;-78.62644
JUQURBRB;Riobamba;Riobamba @ Villa del Villar don Pardo;Jurisdiccion;Quito;QUI;riobamba_jurisdiccion_qui;~~REDIRECT>riobamba_jurisdiccion_qui~~;QURBRBJU;1534;1808;813;;;;Quito;Jurisdiccion;;-1.6744;-78.64595
JURPBABA;Buenos Aires;Buenos Aires @;Jurisdiccion;Buenos Aires;RPL;buenos_aires_jurisdiccion_rpl;~~REDIRECT>buenos_aires_jurisdiccion_rpl~~;RPBABAJU;1701;1808;814;;;;Rio de la Plata;Jurisdiccion;;-34.6079;-58.37322
JURPBACR;Corrientes;Corrientes @;Jurisdiccion;Buenos Aires;RPL;corrientes_jurisdiccion_rpl;~~REDIRECT>corrientes_jurisdiccion_rpl~~;RPBACRJU;1701;1808;815;;;;Rio de la Plata;Jurisdiccion;;-27.47203;-58.83287
JURPBAER;Entrerrios;Entrerrios @;Jurisdiccion;Buenos Aires;RPL;entrerrios_jurisdiccion_rpl;~~REDIRECT>entrerrios_jurisdiccion_rpl~~;RPBAERJU;1701;1808;816;;;;Rio de la Plata;Jurisdiccion;;-33.14646;-59.31303
JURPBASF;Santa Fe;Santa Fe @;Jurisdiccion;Buenos Aires;RPL;santa_fe_jurisdiccion_rpl;~~REDIRECT>santa_fe_jurisdiccion_rpl~~;RPBASFJU;1701;1808;817;;;;Rio de la Plata;Jurisdiccion;;-31.61845;-60.70297
JURPBOBO;Banda Oriental;Banda Oriental @ Campaña interior y de frontera;Jurisdiccion;Banda Oriental;RPL;banda_oriental_jurisdiccion_rpl;~~REDIRECT>banda_oriental_jurisdiccion_rpl~~;RPBOBOJU;1701;1808;818;;;;Rio de la Plata;Jurisdiccion;;90;0
JURPBOIC;Isla Catalina;Isla Catalina @ Isla Catarina;Jurisdiccion;Banda Oriental;RPL;isla_catalina_jurisdiccion_rpl;~~REDIRECT>isla_catalina_jurisdiccion_rpl~~;RPBOICJU;1777;1777;819;;;;Rio de la Plata;Jurisdiccion;;90;0
JURPBOMV;Montevideo;Montevideo @ Uruguay;Jurisdiccion;Banda Oriental;RPL;montevideo_jurisdiccion_rpl;~~REDIRECT>montevideo_jurisdiccion_rpl~~;RPBOMVJU;1726;1808;820;;;;Rio de la Plata;Jurisdiccion;;-34.90725;-56.20442
JURPCOCO;Cordoba;Cordoba @;Jurisdiccion;Cordoba;RPL;cordoba_jurisdiccion_rpl;~~REDIRECT>cordoba_jurisdiccion_rpl~~;RPCOCOJU;1701;1808;821;;;;Rio de la Plata;Jurisdiccion;;-31.4213;-64.18855
JURPCOLR;La Rioja;La Rioja @;Jurisdiccion;Cordoba;RPL;la_rioja_jurisdiccion_rpl;~~REDIRECT>la_rioja_jurisdiccion_rpl~~;RPCOLRJU;1701;1808;822;;;;Rio de la Plata;Jurisdiccion;;-29.41568;-66.85591
JURPCOME;Mendoza;Mendoza @;Jurisdiccion;Cordoba;RPL;mendoza_jurisdiccion_rpl;~~REDIRECT>mendoza_jurisdiccion_rpl~~;RPCOMEJU;1701;1808;823;;;;Rio de la Plata;Jurisdiccion;;-32.88973;-68.8443
JURPCOSJ;San Juan;San Juan @;Jurisdiccion;Cordoba;RPL;san_juan_jurisdiccion_rpl;~~REDIRECT>san_juan_jurisdiccion_rpl~~;RPCOSJJU;1701;1808;824;;;;Rio de la Plata;Jurisdiccion;;-31.53704;-68.52502
JURPCOSL;San Luis;San Luis @;Jurisdiccion;Cordoba;RPL;san_luis_jurisdiccion_rpl;~~REDIRECT>san_luis_jurisdiccion_rpl~~;RPCOSLJU;1701;1808;825;;;;Rio de la Plata;Jurisdiccion;;-33.30197;-66.33699
JURPMAMA;Malvinas;Malvinas @;Jurisdiccion;Buenos Aires;RPL;malvinas_jurisdiccion_rpl;~~REDIRECT>malvinas_jurisdiccion_rpl~~;RPMAMAJU;1766;1808;826;;;;Rio de la Plata;Jurisdiccion;;-51.52888;-58.12772
JURPMICA;Candelaria;Candelaria @ Misiones guaranies;Jurisdiccion;Misiones;RPL;candelaria_jurisdiccion_rpl;~~REDIRECT>candelaria_jurisdiccion_rpl~~;RPMICAJU;1701;1808;827;;;;Rio de la Plata;Jurisdiccion;;-27.4629;-55.745
JURPMICO;Concepcion;Concepcion @;Jurisdiccion;Misiones;RPL;concepcion_jurisdiccion_rpl;~~REDIRECT>concepcion_jurisdiccion_rpl~~;RPMICOJU;1773;1808;828;;;;Rio de la Plata;Jurisdiccion;;-27.98059;-55.5216
JURPMISA;Santiago;Santiago @;Jurisdiccion;Misiones;RPL;santiago_jurisdiccion_rpl;~~REDIRECT>santiago_jurisdiccion_rpl~~;RPMISAJU;1770;1808;829;;;;Rio de la Plata;Jurisdiccion;;-27.14103;-56.76533
JURPMISM;San Miguel;San Miguel @;Jurisdiccion;Misiones;RPL;san_miguel_jurisdiccion_rpl;~~REDIRECT>san_miguel_jurisdiccion_rpl~~;RPMISMJU;1768;1808;830;;;;Rio de la Plata;Jurisdiccion;;-28.54864;-54.55525
JURPMIYA;Yapeyu;Yapeyu @;Jurisdiccion;Misiones;RPL;yapeyu_jurisdiccion_rpl;~~REDIRECT>yapeyu_jurisdiccion_rpl~~;RPMIYAJU;1770;1808;831;;;;Rio de la Plata;Jurisdiccion;;-29.46669;-56.8164
JURPPAAS;Asuncion;Asuncion @;Jurisdiccion;Paraguay;RPL;asuncion_jurisdiccion_rpl;~~REDIRECT>asuncion_jurisdiccion_rpl~~;RPPAASJU;1701;1808;832;;;;Rio de la Plata;Jurisdiccion;;-25.28156;-57.63255
JURPPACU;Curuguaty;Curuguaty @;Partido;Paraguay;RPL;curuguaty_partido_rpl;~~REDIRECT>curuguaty_partido_rpl~~;RPPACUJU;1716;1808;833;;;;Rio de la Plata;Partido;;-24.47074;-55.69356
JURPPAES;Villarrica;Villarrica @ Espiritu Santo;Partido;Paraguay;RPL;villarrica_partido_rpl;~~REDIRECT>villarrica_partido_rpl~~;RPPAESJU;1701;1808;834;;;;Rio de la Plata;Partido;;-25.78134;-56.44784
JURPPAYC;Ycuamandiyu;Ycuamandiyu @;Partido;Paraguay;RPL;ycuamandiyu_partido_rpl;~~REDIRECT>ycuamandiyu_partido_rpl~~;RPPAYCJU;1784;1808;835;;;;Rio de la Plata;Partido;;-24.09019;-57.07668
JURPPGPG;Patagones;Patagones @;Jurisdiccion;Buenos Aires;RPL;patagones_jurisdiccion_rpl;~~REDIRECT>patagones_jurisdiccion_rpl~~;RPPGPGJU;1779;1808;836;;;;Rio de la Plata;Jurisdiccion;;-40.7989;-62.9827
JURPSACT;Catamarca;Catamarca @;Jurisdiccion;Salta;RPL;catamarca_jurisdiccion_rpl;~~REDIRECT>catamarca_jurisdiccion_rpl~~;RPSACTJU;1701;1808;837;;;;Rio de la Plata;Jurisdiccion;;-28.4689;-65.77907
JURPSAES;Santiago del Estero;Santiago del Estero @;Jurisdiccion;Salta;RPL;santiago_del_estero_jurisdiccion_rpl;~~REDIRECT>santiago_del_estero_jurisdiccion_rpl~~;RPSAESJU;1701;1808;838;;;;Rio de la Plata;Jurisdiccion;;-27.78774;-64.25904
JURPSAJU;Jujuy;Jujuy @;Jurisdiccion;Salta;RPL;jujuy_jurisdiccion_rpl;~~REDIRECT>jujuy_jurisdiccion_rpl~~;RPSAJUJU;1701;1808;839;;;;Rio de la Plata;Jurisdiccion;;-24.18547;-65.29929
JURPSANO;Nueva Oran;Nueva Oran @;Jurisdiccion;Salta;RPL;nueva_oran_jurisdiccion_rpl;~~REDIRECT>nueva_oran_jurisdiccion_rpl~~;RPSANOJU;1795;1808;840;;;;Rio de la Plata;Jurisdiccion;;-23.13996;-64.32143
JURPSAPU;La Puna;La Puna @ Omaguaca, Casabindo y Cochinoca @ valle de Humahuaca @ Humahuaca, Casabindo y Cochinoca @ Rinconada @ Valle Rico y Rinconada @ Valle Rico, Rinconada y Yavi;Jurisdiccion;Salta;RPL;la_puna_jurisdiccion_rpl;~~REDIRECT>la_puna_jurisdiccion_rpl~~;RPSAPUJU;1595;1808;841;;;;Rio de la Plata;Jurisdiccion;;-21.94527;-66.05261
JURPSASA;Salta;Salta @;Jurisdiccion;Salta;RPL;salta_jurisdiccion_rpl;~~REDIRECT>salta_jurisdiccion_rpl~~;RPSASAJU;1701;1808;842;;;;Rio de la Plata;Jurisdiccion;;-24.78928;-65.41058
JURPSASM;San Miguel de Tucuman;San Miguel de Tucuman @;Jurisdiccion;Salta;RPL;san_miguel_de_tucuman_jurisdiccion_rpl;~~REDIRECT>san_miguel_de_tucuman_jurisdiccion_rpl~~;RPSASMJU;1701;1808;843;;;;Rio de la Plata;Jurisdiccion;;-26.83025;-65.20424
JUSDCUBC;Baracoa;Baracoa @;Jurisdiccion;Cuba;SDO;baracoa_jurisdiccion_sdo;~~REDIRECT>baracoa_jurisdiccion_sdo~~;SDCUBCJU;1701;1808;844;;;;Santo Domingo;Jurisdiccion;;20.35103;-74.49926
JUSDCUBY;Bayamo;Bayamo @;Jurisdiccion;Cuba;SDO;bayamo_jurisdiccion_sdo;~~REDIRECT>bayamo_jurisdiccion_sdo~~;SDCUBYJU;1701;1808;845;;;;Santo Domingo;Jurisdiccion;;20.38017;-76.64259
JUSDCUCU;Cuba;Cuba @ Santiago de Cuba;Jurisdiccion;Cuba;SDO;cuba_jurisdiccion_sdo;~~REDIRECT>cuba_jurisdiccion_sdo~~;SDCUCUJU;1701;1808;846;;;;Santo Domingo;Jurisdiccion;;20.0218;-75.8222
JUSDCUHO;Holguin;Holguin @;Partido;Cuba;SDO;holguin_partido_sdo;~~REDIRECT>holguin_partido_sdo~~;SDCUHOJU;1752;1808;847;;;;Santo Domingo;Partido;;20.88672;-76.25891
JUSDCUPP;Puerto Principe;Puerto Principe @;Jurisdiccion;Cuba;SDO;puerto_principe_jurisdiccion_sdo;~~REDIRECT>puerto_principe_jurisdiccion_sdo~~;SDCUPPJU;1701;1808;848;;;;Santo Domingo;Jurisdiccion;;21.38568;-77.9144
JUSDCVRE;Remedios;Remedios @ Cayo;Partido;La Habana;SDO;remedios_partido_sdo;~~REDIRECT>remedios_partido_sdo~~;SDCVREJU;1701;1808;849;;;;Santo Domingo;Partido;;22.49525;-79.54523
JUSDCVSS;Sancti Espiritus;Sancti Espiritus @ Sancti Spiritus @ Santispiritus @ Sanctispiritus;Jurisdiccion;La Habana;SDO;sancti_espiritus_jurisdiccion_sdo;~~REDIRECT>sancti_espiritus_jurisdiccion_sdo~~;SDCVSSJU;1701;1808;850;;;;Santo Domingo;Partido;;21.92799;-79.44312
JUSDCVTR;Trinidad;Trinidad @;Jurisdiccion;La Habana;SDO;trinidad_jurisdiccion_sdo;~~REDIRECT>trinidad_jurisdiccion_sdo~~;SDCVTRJU;1701;1808;851;;;;Santo Domingo;Partido;;21.80064;-79.98489
JUSDCVVC;Santa Clara;Santa Clara @ Villaclara @ Pueblo Nuevo;Jurisdiccion;La Habana;SDO;santa_clara_jurisdiccion_sdo;~~REDIRECT>santa_clara_jurisdiccion_sdo~~;SDCVVCJU;1701;1808;852;;;;Santo Domingo;Partido;;22.40656;-79.96505
JUSDFLFE;Florida oriental;Florida oriental @ San Agustin @ Presidio de San Agustin;Jurisdiccion;Florida;SDO;florida_oriental_jurisdiccion_sdo;~~REDIRECT>florida_oriental_jurisdiccion_sdo~~;SDFLFEJU;1701;1808;853;;;;Santo Domingo;Jurisdiccion;;29.8947;-81.3145
JUSDFLFW;Florida occidental;Florida occidental @ Pensacola @ Penzacola;Jurisdiccion;Florida;SDO;florida_occidental_jurisdiccion_sdo;~~REDIRECT>florida_occidental_jurisdiccion_sdo~~;SDFLFWJU;1698;1808;854;;;;Santo Domingo;Jurisdiccion;;30.42084;-87.21724
JUSDLHCV;Cuatro Villas;Cuatro Villas @ Cuatro Lugares @ Trinidad;Jurisdiccion;La Habana;SDO;cuatro_villas_jurisdiccion_sdo;~~REDIRECT>cuatro_villas_jurisdiccion_sdo~~;SDLHCVJU;1111;1808;855;;;;Santo Domingo;Jurisdiccion;;21.80064;-79.98489
JUSDLHFI;Filipinas;Filipinas @ Nueva Filipina @ Pinar del Rio @ Pinal del Rio;Jurisdiccion;Filipinas;SDO;filipinas_jurisdiccion_sdo;~~REDIRECT>filipinas_jurisdiccion_sdo~~;SDLHFIJU;1774;1808;856;;;;Santo Domingo;Jurisdiccion;;22.4169;-83.70002
JUSDLHFS;San Felipe y Santiago;San Felipe y Santiago @ Bejucal;Jurisdiccion;La Habana;SDO;san_felipe_y_santiago_jurisdiccion_sdo;~~REDIRECT>san_felipe_y_santiago_jurisdiccion_sdo~~;SDLHFSJU;1713;1808;857;;;;Santo Domingo;Partido;;22.9286;-82.3886
JUSDLHGU;Guanabacoa;Guanabacoa @;Jurisdiccion;La Habana;SDO;guanabacoa_jurisdiccion_sdo;~~REDIRECT>guanabacoa_jurisdiccion_sdo~~;SDLHGUJU;1743;1808;858;;;;Santo Domingo;Partido;;23.1239;-82.3003
JUSDLHJA;Jaruco;Jaruco @;Jurisdiccion;La Habana;SDO;jaruco_jurisdiccion_sdo;~~REDIRECT>jaruco_jurisdiccion_sdo~~;SDLHJAJU;1770;1808;859;;;;Santo Domingo;Partido;;23.04404;-82.00918
JUSDLHLH;La Habana;La Habana @ San Cristobal de la Habana;Jurisdiccion;La Habana;SDO;la_habana_jurisdiccion_sdo;~~REDIRECT>la_habana_jurisdiccion_sdo~~;SDLHLHJU;1701;1808;860;;;;Santo Domingo;Jurisdiccion;;23.14111;-82.35143
JUSDLHMA;Matanzas;Matanzas @;Jurisdiccion;La Habana;SDO;matanzas_jurisdiccion_sdo;~~REDIRECT>matanzas_jurisdiccion_sdo~~;SDLHMAJU;1701;1808;861;;;;Santo Domingo;Partido;;23.04634;-81.57692
JUSDLHRO;Rosario;Rosario @ Santa Maria del Rosario;Jurisdiccion;La Habana;SDO;rosario_jurisdiccion_sdo;~~REDIRECT>rosario_jurisdiccion_sdo~~;SDLHROJU;1732;1808;862;;;;Santo Domingo;Partido;;23.06139;-82.25611
JUSDLHSA;San Antonio;San Antonio @ San Antonio Abad @ San Antonio de los Baños;Jurisdiccion;La Habana;SDO;san_antonio_jurisdiccion_sdo;~~REDIRECT>san_antonio_jurisdiccion_sdo~~;SDLHSAJU;1794;1808;863;;;;Santo Domingo;Partido;;22.88908;-82.50688
JUSDLHSV;Santiago de las Vegas;Santiago de las Vegas @;Jurisdiccion;La Habana;SDO;santiago_de_las_vegas_jurisdiccion_sdo;~~REDIRECT>santiago_de_las_vegas_jurisdiccion_sdo~~;SDLHSVJU;1725;1808;864;;;;Santo Domingo;Partido;;22.97214;-82.38545
JUSDLUIL;Ilinueses;Ilinueses @ San Luis @ Saint-Louis @ Ylinueses @ Illinoises @ Alta Luisiana @ Haute Louisiane;Jurisdiccion;Luisiana;SDO;ilinueses_jurisdiccion_sdo;~~REDIRECT>ilinueses_jurisdiccion_sdo~~;SDLUILJU;1770;1804;865;;;;Santo Domingo;Jurisdiccion;;38.6273;-90.1979
JUSDLUMO;Mobila;Mobila @;Jurisdiccion;Florida;SDO;mobila_jurisdiccion_sdo;~~REDIRECT>mobila_jurisdiccion_sdo~~;SDLUMOJU;1781;1808;866;;;;Santo Domingo;Jurisdiccion;;30.68802;-88.04529
JUSDLUNO;Baja Luisiana;Baja Luisiana @ Nueva Orleans;Jurisdiccion;Luisiana;SDO;baja_luisiana_jurisdiccion_sdo;~~REDIRECT>baja_luisiana_jurisdiccion_sdo~~;SDLUNOJU;1766;1808;867;;;;Santo Domingo;Jurisdiccion;;30.4509;-91.1515
JUSDLUNT;Natchitoches;Natchitoches @ Natchitochas;Jurisdiccion;Luisiana;SDO;natchitoches_jurisdiccion_sdo;~~REDIRECT>natchitoches_jurisdiccion_sdo~~;SDLUNTJU;1770;1803;868;;;;Santo Domingo;Jurisdiccion;;31.7558;-93.0724
JUSDLUNZ;Natchez;Natchez @ Natches;Jurisdiccion;Luisiana;SDO;natchez_jurisdiccion_sdo;~~REDIRECT>natchez_jurisdiccion_sdo~~;SDLUNZJU;1779;1797;869;;;;Santo Domingo;Jurisdiccion;;31.56044;-91.40317
JUSDPRSG;San German;San German @ Villa de San German;Partido;Puerto Rico;SDO;san_german_partido_sdo;~~REDIRECT>san_german_partido_sdo~~;SDPRSGJU;1701;9999;15;;;;Santo Domingo;Partido;;18.0808;-67.04087
JUSDPRSJ;San Juan;San Juan @ Puerto Rico;Jurisdiccion;Puerto Rico;SDO;san_juan_jurisdiccion_sdo;~~REDIRECT>san_juan_jurisdiccion_sdo~~;SDPRSJJU;1701;1808;34;;;;Santo Domingo;Jurisdiccion;;18.46615;-66.1158
JUSDSDAZ;Azua;Azua @;Jurisdiccion;Santo Domingo;SDO;azua_jurisdiccion_sdo;~~REDIRECT>azua_jurisdiccion_sdo~~;SDSDAZJU;1701;1799;870;;;;Santo Domingo;Partido;;18.451;-70.732
JUSDSDBA;Banica;Banica @ Guaba @ Guava;Jurisdiccion;Santo Domingo;SDO;banica_jurisdiccion_sdo;~~REDIRECT>banica_jurisdiccion_sdo~~;SDSDBAJU;1701;1799;871;;;;Santo Domingo;Partido;;19.08144;-71.70379
JUSDSDBY;Bayaguana;Bayaguana @;Jurisdiccion;Santo Domingo;SDO;bayaguana_jurisdiccion_sdo;~~REDIRECT>bayaguana_jurisdiccion_sdo~~;SDSDBYJU;1701;1799;872;;;;Santo Domingo;Partido;;18.7542;-69.63496
JUSDSDCO;Cotui;Cotui @ Cotuy;Jurisdiccion;Santo Domingo;SDO;cotui_jurisdiccion_sdo;~~REDIRECT>cotui_jurisdiccion_sdo~~;SDSDCOJU;1701;1799;873;;;;Santo Domingo;Partido;;19.05772;-70.15287
JUSDSDFN;Frontera del Norte;Frontera del Norte @;Jurisdiccion;Santo Domingo;SDO;frontera_del_norte_jurisdiccion_sdo;~~REDIRECT>frontera_del_norte_jurisdiccion_sdo~~;SDSDFNJU;1718;1794;874;;;;Santo Domingo;Jurisdiccion;;19.55014;-71.70391
JUSDSDFS;Frontera Sur;Frontera Sur @;Jurisdiccion;Santo Domingo;SDO;frontera_sur_jurisdiccion_sdo;~~REDIRECT>frontera_sur_jurisdiccion_sdo~~;SDSDFSJU;1721;1794;875;;;;Santo Domingo;Jurisdiccion;;19.14455;-72.00875
JUSDSDHG;Higuey;Higuey @;Jurisdiccion;Santo Domingo;SDO;higuey_jurisdiccion_sdo;~~REDIRECT>higuey_jurisdiccion_sdo~~;SDSDHGJU;1701;1794;876;;;;Santo Domingo;Partido;;18.61281;-68.71205
JUSDSDHI;Hincha;Hincha @;Jurisdiccion;Santo Domingo;SDO;hincha_jurisdiccion_sdo;~~REDIRECT>hincha_jurisdiccion_sdo~~;SDSDHIJU;1704;1794;877;;;;Santo Domingo;Partido;;19.14455;-72.00875
JUSDSDLM;La Maguana;La Maguana @ San Juan de la Maguana @ Valle de San Juan;Jurisdiccion;Santo Domingo;SDO;la_maguana_jurisdiccion_sdo;~~REDIRECT>la_maguana_jurisdiccion_sdo~~;SDSDLMJU;1733;1794;878;;;;Santo Domingo;Partido;;18.48166;-71.42033
JUSDSDLV;La Vega;La Vega @ Concepcion de la Vega;Jurisdiccion;Santo Domingo;SDO;la_vega_jurisdiccion_sdo;~~REDIRECT>la_vega_jurisdiccion_sdo~~;SDSDLVJU;1701;1794;879;;;;Santo Domingo;Jurisdiccion;;19.22227;-70.523
JUSDSDMC;Montecristi;Montecristi @ Monte Cristi @ Monte-Cristi @ Montechristi;Jurisdiccion;Santo Domingo;SDO;montecristi_jurisdiccion_sdo;~~REDIRECT>montecristi_jurisdiccion_sdo~~;SDSDMCJU;1111;1794;880;;;;Santo Domingo;Jurisdiccion;;19.85035;-71.6442
JUSDSDMP;Monte Plata;Monte Plata @ Monte Plata y Boya;Jurisdiccion;Santo Domingo;SDO;monte_plata_jurisdiccion_sdo;~~REDIRECT>monte_plata_jurisdiccion_sdo~~;SDSDMPJU;1701;1794;881;;;;Santo Domingo;Partido;;18.81006;-69.78753
JUSDSDNE;Neiba;Neiba @ Neiva @ Neyva @ Neyba;Jurisdiccion;Santo Domingo;SDO;neiba_jurisdiccion_sdo;~~REDIRECT>neiba_jurisdiccion_sdo~~;SDSDNEJU;1735;1794;882;;;;Santo Domingo;Partido;;18.48166;-71.42033
JUSDSDPP;Puerto de Plata;Puerto de Plata @ Puerto Plata;Jurisdiccion;Santo Domingo;SDO;puerto_de_plata_jurisdiccion_sdo;~~REDIRECT>puerto_de_plata_jurisdiccion_sdo~~;SDSDPPJU;1737;1794;883;;;;Santo Domingo;Partido;;19.7894;-70.69405
JUSDSDSA;Santiago;Santiago @ Norte;Jurisdiccion;Santo Domingo;SDO;santiago_jurisdiccion_sdo;~~REDIRECT>santiago_jurisdiccion_sdo~~;SDSDSAJU;1701;1799;884;;;;Santo Domingo;Jurisdiccion;;19.4508;-70.69488
JUSDSDSD;Santo Domingo;Santo Domingo @;Jurisdiccion;Santo Domingo;SDO;santo_domingo_jurisdiccion_sdo;~~REDIRECT>santo_domingo_jurisdiccion_sdo~~;SDSDSDJU;1701;1794;885;;;;Santo Domingo;Jurisdiccion;;18.4802;-69.94211
JUSDSDSE;Seibo;Seibo @ Seybo;Jurisdiccion;Santo Domingo;SDO;seibo_jurisdiccion_sdo;~~REDIRECT>seibo_jurisdiccion_sdo~~;SDSDSEJU;1701;1794;886;;;;Santo Domingo;Partido;;18.802;-69.0523
JUSDSDSR;San Rafael;San Rafael @;Jurisdiccion;Santo Domingo;SDO;san_rafael_jurisdiccion_sdo;~~REDIRECT>san_rafael_jurisdiccion_sdo~~;SDSDSRJU;1765;1794;887;;;;Santo Domingo;Partido;;19.43768;-72.19987
JUSDSDSS;Samana y Sabana de Mar;Samana y Sabana de Mar @ Costa;Jurisdiccion;Santo Domingo;SDO;samana_y_sabana_de_mar_jurisdiccion_sdo;~~REDIRECT>samana_y_sabana_de_mar_jurisdiccion_sdo~~;SDSDSSJU;1111;1794;888;;;;Santo Domingo;Jurisdiccion;;19.20423;-69.33508
JUSDSDTO;Tortuga;Tortuga @ La Tortuga;Jurisdiccion;Santo Domingo;SDO;tortuga_jurisdiccion_sdo;~~REDIRECT>tortuga_jurisdiccion_sdo~~;SDSDTOJU;1653;1654;1733;;;;Santo Domingo;indefinido;;90;0
