Entidad;tipo;Label;Ent_sup;sup_tipo;sup_Label;START;START_ex;END;END_ex;St_i;St_i_ex;END_i;END_i_ex;S;E;auto;clip;sup_is_cabecera
JUNEMXCT;Subdelegacion;Cuautla Amilpas;PRNEPU00;Gobernacion-Intendencia;Puebla;1787;exact;1792;exact;1787;exact;1808;hgis;1787;1792;1820;;
JUNEPUPU;Partido;Puebla;PRNEPU00;Gobernacion-Intendencia;Puebla;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1822;dontclip;
PRGDCO00;Gobernacion;Coahuila;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1823;;
JUNESLPB;Subdelegacion;Salinas;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1824;;
JUNESLVA;Subdelegacion;Valles;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1825;;
JUNESLCH;Subdelegacion;Charcas;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1826;;
PRGDNL00;Gobernacion;Nuevo Leon;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1827;;
JUNESLRV;Subdelegacion;Rio Verde;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1828;;
JUNESLSL;Subdelegacion;San Luis Potosi;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1829;;
JUNESLSM;Subdelegacion;Santa Maria del Rio;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1830;;
JUNESLVS;Subdelegacion;Valle de San Francisco;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1791;exact;1787;exact;1808;hgis;1787;1791;1831;;
PRGDNS00;Gobernacion;Nuevo Santander;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1832;;
JUNESLCA;Subdelegacion;Catorze;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1791;not_before;1787;exact;1808;hgis;1787;1791;1834;;
JUNESLVE;Subdelegacion;Venado;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1835;;
JUNESLCA;Subdelegacion;Catorze;PRNESL00;Corregimiento-Intendencia;San Luis Potosi;1802;not_after;1808;hgis;1787;exact;1808;hgis;1802;1808;1836;;
JUNEVCPN;Subdelegacion;Panuco;PRNEVC00;Gobernacion-Intendencia;Veracruz;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1837;;
JUNEVCCS;Subdelegacion;Cosamaloapan;PRNEVC00;Gobernacion-Intendencia;Veracruz;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1838;;
JUNEVCOR;Subdelegacion;Orizaba;PRNEVC00;Gobernacion-Intendencia;Veracruz;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1839;;
JUNEVCXA;Subdelegacion;Xalapa;PRNEVC00;Gobernacion-Intendencia;Veracruz;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1840;;
JUNEVCCO;Subdelegacion;Cordoba;PRNEVC00;Gobernacion-Intendencia;Veracruz;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1841;;
JUNEVCCZ;Subdelegacion;Acayuca;PRNEVC00;Gobernacion-Intendencia;Veracruz;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1842;;
JUNEVCPP;Subdelegacion;Papantla;PRNEVC00;Gobernacion-Intendencia;Veracruz;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1844;;
JUNEVCVE;Gobernacion;Veracruz;PRNEVC00;Gobernacion-Intendencia;Veracruz;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1845;dontclip;
JUNEVCVA;Subdelegacion;La Antigua;PRNEVC00;Gobernacion-Intendencia;Veracruz;1787;exact;1807;not_after;1787;exact;1808;hgis;1787;1807;1846;;
JUNEVCMI;Subdelegacion;Misantla;PRNEVC00;Gobernacion-Intendencia;Veracruz;1803;not_after;1807;not_after;1787;exact;1808;hgis;1803;1807;1847;;
PTNEYUCC;Partido;Chancenote;PRNEYU00;Provincia;Yucatan;1111;start;1808;hgis;1539;ca;1545;exact;1539;1545;1848;;agregado
PTNEYUCC;Partido;Chancenote;PRNEYU00;Alcaldia Mayor;Yucatan;1111;start;1808;hgis;1546;exact;1564;exact;1546;1564;1849;;
JUNEYURA;Corregimiento;Campeche;PRNEYU00;Alcaldia Mayor;Yucatan;1548;not_afer;1550;not_before;1546;exact;1564;exact;1548;1550;1850;;
JUNETBTB;Alcaldia Mayor;Tabasco;PRNEYU00;Alcaldia Mayor;Yucatan;1546;ca;1582;not_after;1546;exact;1564;exact;1546;1564;1851;dontclip;
JUNEYULC;Subdelegacion;La Costa;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1852;;
JUNEYUCA;Subdelegacion;Campeche;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1853;;
JUNEYULS;Subdelegacion;Sierra Alta;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1802;ca;1808;hgis;1787;exact;1808;hgis;1802;1808;1854;;
JUNEYUBO;Subdelegacion;Bolonchencauich;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1855;;
JUNEYURA;Subdelegacion;Camino Real Alto;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1856;;
JUNEBEBE;Colonia inglesa;Belice;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1763;exact;1797;exact;1787;exact;1808;hgis;1787;1797;1857;;
JUNEYUBA;Subdelegacion;Tihosuco;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1858;;
JUNEYUVA;Subdelegacion;Valladolid;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1859;;
PTNEYUCC;Partido;Chancenote;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1111;start;1808;hgis;1787;exact;1808;hgis;1787;1808;1860;;
JUNEYUTI;Subdelegacion;Tizimin;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1861;;
JUNECNCA;Gobernacion;Carmen;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1862;;
JUNEYUSA;Subdelegacion;Sahcabchen;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1863;;
JUNEYURB;Subdelegacion;Hunucma;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1864;;
JUNEYUBB;Subdelegacion;Sotuta;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1865;;
JUNEYUSB;Subdelegacion;Sierra Baja;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1802;ca;1808;hgis;1787;exact;1808;hgis;1802;1808;1866;;
JUNEYUME;Jurisdiccion;Merida;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1867;dontclip;
JUNEYUBC;Gobernacion;Bacalar;PRNEYU00;Gobernacion-Capitania General-Intendencia;Merida;1787;exact;1808;hgis;1787;exact;1808;hgis;1787;1808;1868;;
JUNEBEBE;Colonia inglesa;Belice;PRNEYU00;Gobernacion-Capitania General;Yucatan;1763;exact;1797;exact;1565;exact;1786;exact;1763;1786;1870;;
PTNEYUCC;Partido;Chancenote;PRNEYU00;Gobernacion-Capitania General;Yucatan;1111;start;1808;hgis;1565;exact;1786;exact;1565;1786;1871;;
JUNEYULS;Corregimiento;Mani;PRNEYU00;Gobernacion-Capitania General;Yucatan;1571;exact;1583;not_before;1565;exact;1786;exact;1571;1583;1872;;
JUNETBTB;Alcaldia Mayor;Tabasco;PRNEYU00;Gobernacion-Capitania General;Yucatan;1546;ca;1582;not_after;1565;exact;1786;exact;1565;1582;1873;dontclip;
JUNGANAN;Jurisdiccion;Antioquia;PRNGAN00;Tenencia de gobierno;Antioquia;1546;exact;1808;hgis;1546;exact;1568;exact;1546;1568;1874;dontclip;
JMNGANSB;Capitania a Guerra;San Bartolome;PRNGAN00;Gobernacion;Antioquia;1789;not_after;1808;hgis;1569;exact;1808;hgis;1789;1808;1875;;
PTNGANYO;Capitania a Guerra;Yolombo;PRNGAN00;Gobernacion;Antioquia;1773;exact;1808;hgis;1569;exact;1808;hgis;1773;1808;1876;;
JUNGANAN;Jurisdiccion;Antioquia;PRNGAN00;Gobernacion;Antioquia;1546;exact;1808;hgis;1569;exact;1808;hgis;1569;1808;1877;dontclip;
JUNGANCA;Jurisdiccion;Caceres;PRNGAN00;Gobernacion;Antioquia;1576;exact;1808;hgis;1569;exact;1808;hgis;1576;1808;1878;;
JUNGANSR;Tenencia de gobierno;Los Osos;PRNGAN00;Gobernacion;Antioquia;1787;ca;1808;hgis;1569;exact;1808;hgis;1787;1808;1879;;
JUNGANAR;Jurisdiccion;Rionegro;PRNGAN00;Gobernacion;Antioquia;1793;ca;1808;hgis;1569;exact;1808;hgis;1793;1808;1880;;
JMNGANSA;Capitania a Guerra;San Andres de Cauca;PRNGAN00;Gobernacion;Antioquia;1789;not_after;1808;hgis;1569;exact;1808;hgis;1789;1808;1881;;
JUNGANRE;Capitania a Guerra;Remedios;PRNGAN00;Gobernacion;Antioquia;1789;not_after;1808;hgis;1569;exact;1808;hgis;1789;1808;1882;;
JUNGANMA;Jurisdiccion;Marinilla;PRNGAN00;Gobernacion;Antioquia;1790;exact;1808;hgis;1569;exact;1808;hgis;1790;1808;1883;;
JUNGANZA;Capitania a guerra;Zaragoza;PRNGAN00;Gobernacion;Antioquia;1713;not_before;1808;hgis;1569;exact;1808;hgis;1713;1808;1884;;
JUNGCAAY;Jurisdiccion-Capitania a guerra;Ayapel;PRNGAN00;Gobernacion;Antioquia;1701;hgis;1808;hgis;1569;exact;1808;hgis;1701;1808;1885;;
JUNGANME;Jurisdiccion;Medellin;PRNGAN00;Gobernacion;Antioquia;1616;not_before;1808;hgis;1569;exact;1808;hgis;1616;1808;1886;;
PTNGCASJ;Partido;Rio San Jorge;PRNGCA00;Provincia;Nueva Andalucia;1111;start;9999;end;1514;exact;1532;exact;1514;1532;1888;;
PTNGCABA;Corregimiento;Turbana;PRNGCA00;Provincia;Nueva Andalucia;1111;start;1758;not_after;1514;exact;1532;exact;1514;1532;1889;;
JUGUGUIS;Gobernacion;Isla de San Andres;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1804;exact;1808;hgis;1740;ca;1808;hgis;1804;1808;1890;;
JUNGCASI;Capitania a guerra;Simiti;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1537;exact;1808;hgis;1740;ca;1808;hgis;1740;1808;1891;;
JUNGCACA;Jurisdiccion;Cartagena;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1533;exact;1808;hgis;1740;ca;1808;hgis;1740;1808;1892;dontclip;
PTNGCAMH;Capitania a Guerra (JM);Mahates;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1742;ca;1808;hgis;1740;ca;1808;hgis;1742;1808;1893;;
PTNGCALO;Capitania a Guerra (JM);Rio Sinu;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1789;not_after;1808;hgis;1740;ca;1808;hgis;1789;1808;1894;;
PMGUGUIS;Partido;isla de San Andres;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1804;exact;1808;hgis;1740;ca;1808;hgis;1804;1808;1895;;
JUNGCAMO;Tenencia de gobierno;Mompox;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1794;not_after;1808;hgis;1740;ca;1808;hgis;1794;1808;1896;;
JUNGCATO;Jurisdiccion;Tolu;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1748;not_after;1808;hgis;1740;ca;1808;hgis;1748;1808;1897;;
PTNGCAMG;Capitania a Guerra (JM);Magangue;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1794;not_after;1808;hgis;1740;ca;1808;hgis;1794;1808;1898;;
PTNGCALB;Capitania a Guerra (JM);Loba;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1789;not_after;1808;hgis;1740;ca;1808;hgis;1789;1808;1899;;
PTNGCAST;Partido;Tolu y Sabanas;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1778;exact;1808;hgis;1740;ca;1808;hgis;1778;1808;1900;;
PMNGCALC;Capitania a Guerra;La Cruz;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1634;not_before;1773;exact;1740;ca;1808;hgis;1740;1773;1901;;
PTNGCAMJ;Capitania a Guerra (JM);Majagual;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1789;not_after;1808;hgis;1740;ca;1808;hgis;1789;1808;1902;;
PMNGSMZT;Corregimiento;Zambrano y Teton;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1742;ca;1808;hgis;1740;ca;1808;hgis;1742;1808;1903;;
PTNGCAMA;Capitania a Guerra;Montañas Altas;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1794;not_after;1808;hgis;1740;ca;1808;hgis;1794;1808;1904;;
PTNGCAMB;Capitania a Guerra;Montañas Bajas;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1794;not_after;1808;hgis;1740;ca;1808;hgis;1794;1808;1905;;
PTNGCATA;Capitania a guerra;Tierradentro;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1790;not_before;1808;hgis;1740;ca;1808;hgis;1790;1808;1906;;
PTNGCASJ;Partido;Rio San Jorge;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1111;start;9999;end;1740;ca;1808;hgis;1740;1808;1907;;
JMNGCASB;Republica;El Palenque;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1713;ca;1808;hgis;1740;ca;1808;hgis;1740;1808;1908;;
PMNGCAST;Capitania a Guerra;Santo Tomas;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1772;not_after;1775;arbitrary;1740;ca;1808;hgis;1772;1775;1909;;
PMNGCAST;Capitania a Guerra;Santo Tomas;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1794;not_after;1808;hgis;1740;ca;1808;hgis;1794;1808;1910;;
PTNGCABR;Capitania a Guerra (JM);Barranca;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1766;not_after;1808;hgis;1740;ca;1808;hgis;1766;1808;1911;;
PTNGCABA;Corregimiento;Turbana;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1111;start;1758;not_after;1740;ca;1808;hgis;1740;1758;1912;;
PTNGCACO;Capitania a Guerra;Corozal;PRNGCA00;Gobernacion-Comandancia General;Cartagena;1779;exact;1808;hgis;1740;ca;1808;hgis;1779;1808;1913;;
JUNGCASI;Capitania a guerra;Simiti;PRNGCA00;Gobernacion-Capitania General;Cartagena;1537;exact;1808;hgis;1533;exact;1739;ca;1537;1739;1914;;
JUNGCACA;Jurisdiccion;Cartagena;PRNGCA00;Gobernacion-Capitania General;Cartagena;1533;exact;1808;hgis;1533;exact;1739;ca;1533;1739;1915;dontclip;
PMNGCALC;Capitania a Guerra;La Cruz;PRNGCA00;Gobernacion-Capitania General;Cartagena;1634;not_before;1773;exact;1533;exact;1739;ca;1634;1739;1916;;
PTNGCASJ;Partido;Rio San Jorge;PRNGCA00;Gobernacion-Capitania General;Cartagena;1111;start;9999;end;1533;exact;1739;ca;1533;1739;1917;;
JMNGCASB;Republica;El Palenque;PRNGCA00;Gobernacion-Capitania General;Cartagena;1713;ca;1808;hgis;1533;exact;1739;ca;1713;1739;1918;;
PTNGCABA;Corregimiento;Turbana;PRNGCA00;Gobernacion-Capitania General;Cartagena;1111;start;1758;not_after;1533;exact;1739;ca;1533;1739;1919;;
PTNGCAMB;Jurisdiccion;Maria;PRNGCA00;Gobernacion-Capitania General;Cartagena;1535;exact;1609;not_after;1533;exact;1739;ca;1535;1609;1920;;
PTNGCASJ;Partido;Rio San Jorge;PRNGCA00;Gobernacion;Nueva Andalucia;1111;start;9999;end;1508;exact;1513;exact;1508;1513;1921;;
PTNGCABA;Corregimiento;Turbana;PRNGCA00;Gobernacion;Nueva Andalucia;1111;start;1758;not_after;1508;exact;1513;exact;1508;1513;1922;;
FRNGCHCH;Fronteras;Chocoes;PRNGCH00;Provincia;Rio de San Juan;1111;start;1808;hgis;1540;ca;1574;ca;1540;1574;1923;;
JUNGCHCI;Tenencia de gobierno;Citara;PRNGCH00;Tenencia general;Choco;1687;exact;1808;hgis;1687;not_before;1725;exact;1687;1725;1924;;
FRNGCHCH;Fronteras;Chocoes;PRNGCH00;Tenencia general;Choco;1111;start;1808;hgis;1687;not_before;1725;exact;1687;1725;1925;;
FRNGCHCH;Fronteras;Chocoes;PRNGCH00;Gobernacion;Rio de San Juan;1111;start;1808;hgis;1537;exact;1539;ca;1537;1539;1926;;
FRNGCHCH;Fronteras;Chocoes;PRNGCH00;Gobernacion;Choco;1111;start;1808;hgis;1575;exact;1594;ca;1575;1594;1927;;
JUNGCHCI;Tenencia de gobierno;Citara;PRNGCH00;Gobernacion;Choco;1687;exact;1808;hgis;1726;exact;1808;hgis;1726;1808;1928;;
FRNGCHCH;Fronteras;Chocoes;PRNGCH00;Gobernacion;Choco;1111;start;1808;hgis;1726;exact;1808;hgis;1726;1808;1929;;
JUNGCHNO;Tenencia de gobierno;Novita;PRNGCH00;Gobernacion;Choco;1726;exact;1808;hgis;1726;exact;1808;hgis;1726;1808;1930;;
FRNGCHCH;Fronteras;Chocoes;PRNGCH00;Provincias;Choco;1111;start;1808;hgis;1595;ca;1686;exact;1595;1686;1931;;
FRNGEDLL;Fronteras;Llanos;JUNGLLSJ;Jurisdiccion;Llanos de San Juan;1111;start;9999;end;1701;not_after;1764;ca;1701;1764;1932;;agregado
JUNGLLPO;Jurisdiccion;Pore;JUNGLLSJ;Jurisdiccion;Llanos de San Juan;1644;exact;1808;hgis;1701;not_after;1764;ca;1701;1764;1933;;agregado
JUNGLLSM;Jurisdiccion;Llanos de San Martin;JUNGLLSJ;Jurisdiccion;Llanos de San Juan;1641;exact;1808;hgis;1701;not_after;1764;ca;1701;1764;1934;;agregado
JUNGLLCH;Jurisdiccion;Chire;JUNGLLSJ;Jurisdiccion;Llanos de San Juan;1672;exact;1808;hgis;1701;not_after;1764;ca;1701;1764;1935;;agregado
FRNGEDLL;Fronteras;Llanos;PRNGLL00;Provincia;Los Llanos;1111;start;9999;end;1111;start;1587;exact;1111;1587;1936;;
JUNGLLSJ;Jurisdiccion;Llanos de San Juan;PRNGLL00;Provincia;Los Llanos;1555;exact;1700;not_after;1111;start;1587;exact;1555;1587;1937;;
PTNGLLTA;Corregimiento;Tamara;PRNGLL00;Gobernacion;Los Llanos;1776;not_after;1808;hgis;1765;ca;1796;exact;1776;1796;1938;;
FRNGEDLL;Fronteras;Llanos;PRNGLL00;Gobernacion;Los Llanos;1111;start;9999;end;1765;ca;1796;exact;1765;1796;1939;;
JUNGLLPO;Jurisdiccion;Pore;PRNGLL00;Gobernacion;Los Llanos;1644;exact;1808;hgis;1765;ca;1796;exact;1765;1796;1940;;
JUNGLLSM;Jurisdiccion;Llanos de San Martin;PRNGLL00;Gobernacion;Los Llanos;1641;exact;1808;hgis;1765;ca;1796;exact;1765;1796;1941;;
PTNGLLAR;Corregimiento;Cuiloto;PRNGLL00;Gobernacion;Los Llanos;1794;not_after;1808;hgis;1765;ca;1796;exact;1794;1796;1942;;
PTNGLLME;Corregimiento;Meta;PRNGLL00;Gobernacion;Los Llanos;1777;not_after;1808;hgis;1765;ca;1796;exact;1777;1796;1943;;
PTNGLLCA;Corregimiento;Casanare;PRNGLL00;Gobernacion;Los Llanos;1769;not_after;1808;hgis;1765;ca;1796;exact;1769;1796;1944;;
JUNGLLCH;Jurisdiccion;Chire;PRNGLL00;Gobernacion;Los Llanos;1672;exact;1808;hgis;1765;ca;1796;exact;1765;1796;1945;;
FRNGEDLL;Fronteras;Llanos;PRNGLL00;Gobernacion;Santiago;1111;start;9999;end;1588;exact;1590;exact;1588;1590;1946;;
JUNGLLSJ;Jurisdiccion;Llanos de San Juan;PRNGLL00;Gobernacion;Santiago;1555;exact;1700;not_after;1588;exact;1590;exact;1588;1590;1947;;
FRNGEDLL;Fronteras;Llanos;PRNGLL00;Gobernacion;Los Llanos;1111;start;9999;end;1639;exact;1700;not_after;1639;1700;1948;;
JUNGLLPO;Jurisdiccion;Pore;PRNGLL00;Gobernacion;Los Llanos;1644;exact;1808;hgis;1639;exact;1700;not_after;1644;1700;1949;;
JUNGLLSJ;Jurisdiccion;Llanos de San Juan;PRNGLL00;Gobernacion;Los Llanos;1555;exact;1700;not_after;1639;exact;1700;not_after;1639;1700;1950;;
JUNGLLSM;Jurisdiccion;Llanos de San Martin;PRNGLL00;Gobernacion;Los Llanos;1641;exact;1808;hgis;1639;exact;1700;not_after;1641;1700;1951;;
JUNGLLCH;Jurisdiccion;Chire;PRNGLL00;Gobernacion;Los Llanos;1672;exact;1808;hgis;1639;exact;1700;not_after;1672;1700;1952;;
PTNGLLTA;Corregimiento;Tamara;PRNGLL00;Gobernacion;Los Llanos;1776;not_after;1808;hgis;1797;exact;1808;hgis;1797;1808;1953;;
FRNGEDLL;Fronteras;Llanos;PRNGLL00;Gobernacion;Los Llanos;1111;start;9999;end;1797;exact;1808;hgis;1797;1808;1954;;
JUNGLLPO;Jurisdiccion;Pore;PRNGLL00;Gobernacion;Los Llanos;1644;exact;1808;hgis;1797;exact;1808;hgis;1797;1808;1955;;
JUNGLLSM;Jurisdiccion;Llanos de San Martin;PRNGLL00;Gobernacion;Los Llanos;1641;exact;1808;hgis;1797;exact;1808;hgis;1797;1808;1956;;
PTNGLLAR;Corregimiento;Cuiloto;PRNGLL00;Gobernacion;Los Llanos;1794;not_after;1808;hgis;1797;exact;1808;hgis;1797;1808;1957;;
PTNGLLME;Corregimiento;Meta;PRNGLL00;Gobernacion;Los Llanos;1777;not_after;1808;hgis;1797;exact;1808;hgis;1797;1808;1958;;
PTNGLLCA;Corregimiento;Casanare;PRNGLL00;Gobernacion;Los Llanos;1769;not_after;1808;hgis;1797;exact;1808;hgis;1797;1808;1959;;
JUNGLLCH;Jurisdiccion;Chire;PRNGLL00;Gobernacion;Los Llanos;1672;exact;1808;hgis;1797;exact;1808;hgis;1797;1808;1960;;
JUNGLLSA;Jurisdiccion;Santiago;PRNGLL00;Gobernacion;Los Llanos;1797;not_after;1808;hgis;1797;exact;1808;hgis;1797;1808;1961;;
JUNGANRE;Jurisdiccion;Remedios;PRNGMA00;Gobernacion;Mariquita;1560;exact;1756;exact;1755;not_after;1789;not_after;1755;1756;1962;;
JUNGMAHO;Jurisdiccion;Honda;PRNGMA00;Gobernacion;Mariquita;1643;exact;1808;hgis;1755;not_after;1789;not_after;1755;1789;1963;;
JUNGMALA;Alcaldia Mayor de Minas;Lajas;PRNGMA00;Gobernacion;Mariquita;1596;not_after;1785;not_after;1755;not_after;1789;not_after;1755;1785;1964;;
JUNGNECO;Corregimiento;Coyaima y Natagaima;PRNGMA00;Gobernacion;Mariquita;1700;not_after;1808;hgis;1755;not_after;1789;not_after;1755;1789;1965;;
JUNGMAIB;Jurisdiccion;Ibague;PRNGMA00;Gobernacion;Mariquita;1606;exact;1808;hgis;1755;not_after;1789;not_after;1755;1789;1966;;
JUNGMATO;Jurisdiccion;Tocaima;PRNGMA00;Gobernacion;Mariquita;1550;exact;1794;ca;1755;not_after;1789;not_after;1755;1789;1967;;
JUNGMALP;Jurisdiccion;La Palma;PRNGMA00;Gobernacion;Mariquita;1680;exact;1808;hgis;1755;not_after;1789;not_after;1755;1789;1968;;
JUNGMAPA;Corregimiento;Los Panches;PRNGMA00;Gobernacion;Mariquita;1593;arbitrary;1808;hgis;1755;not_after;1789;not_after;1755;1789;1969;;
JUNGMAMA;Jurisdiccion;Mariquita;PRNGMA00;Gobernacion;Mariquita;1551;exact;1808;hgis;1755;not_after;1789;not_after;1755;1789;1970;dontclip;
JUNGMAHO;Jurisdiccion;Honda;PRNGMA00;Corregimiento;Mariquita;1643;exact;1808;hgis;1798;exact;1808;hgis;1798;1808;1971;;
JUNGNECO;Corregimiento;Coyaima y Natagaima;PRNGMA00;Corregimiento;Mariquita;1700;not_after;1808;hgis;1798;exact;1808;hgis;1798;1808;1972;;
JUNGMAIB;Jurisdiccion;Ibague;PRNGMA00;Corregimiento;Mariquita;1606;exact;1808;hgis;1798;exact;1808;hgis;1798;1808;1973;;
JUNGMALP;Jurisdiccion;La Palma;PRNGMA00;Corregimiento;Mariquita;1680;exact;1808;hgis;1798;exact;1808;hgis;1798;1808;1974;;
JUNGMAPA;Corregimiento;Los Panches;PRNGMA00;Corregimiento;Mariquita;1593;arbitrary;1808;hgis;1798;exact;1808;hgis;1798;1808;1975;;
JUNGMAMA;Jurisdiccion;Mariquita;PRNGMA00;Corregimiento;Mariquita;1551;exact;1808;hgis;1798;exact;1808;hgis;1798;1808;1976;dontclip;
JUNGMAHO;Jurisdiccion;Honda;PRNGMA00;Gobernacion;Mariquita;1643;exact;1808;hgis;1790;not_after;1797;exact;1790;1797;1977;;
JUNGNECO;Corregimiento;Coyaima y Natagaima;PRNGMA00;Gobernacion;Mariquita;1700;not_after;1808;hgis;1790;not_after;1797;exact;1790;1797;1978;;
JUNGMAIB;Jurisdiccion;Ibague;PRNGMA00;Gobernacion;Mariquita;1606;exact;1808;hgis;1790;not_after;1797;exact;1790;1797;1979;;
JUNGMATO;Jurisdiccion;Tocaima;PRNGMA00;Gobernacion;Mariquita;1550;exact;1794;ca;1790;not_after;1797;exact;1790;1794;1980;;
JUNGMALP;Jurisdiccion;La Palma;PRNGMA00;Gobernacion;Mariquita;1680;exact;1808;hgis;1790;not_after;1797;exact;1790;1797;1981;;
JUNGMAPA;Corregimiento;Los Panches;PRNGMA00;Gobernacion;Mariquita;1593;arbitrary;1808;hgis;1790;not_after;1797;exact;1790;1797;1982;;
JUNGMAMA;Jurisdiccion;Mariquita;PRNGMA00;Gobernacion;Mariquita;1551;exact;1808;hgis;1790;not_after;1797;exact;1790;1797;1983;dontclip;
JUNGNECO;Capitania a Guerra;Coyaima y Natagaima;PRNGMA00;Corregimiento;Mariquita;1611;ca;1651;not_after;1550;exact;1754;not_after;1611;1651;1984;;
JUNGANRE;Jurisdiccion;Remedios;PRNGMA00;Corregimiento;Mariquita;1560;exact;1756;exact;1550;exact;1754;not_after;1560;1754;1985;;
JUNGMAHO;Jurisdiccion;Honda;PRNGMA00;Corregimiento;Mariquita;1643;exact;1808;hgis;1550;exact;1754;not_after;1643;1754;1986;;
JUNGMALA;Alcaldia Mayor de Minas;Lajas;PRNGMA00;Corregimiento;Mariquita;1596;not_after;1785;not_after;1550;exact;1754;not_after;1596;1754;1987;;
