citlist;Cita_completa;ftid;FuenteID;tipo;Nombre;Apellido;Autores_adicionales;Titulo;en_;Vols;Lugar;Año;Año original;Signatura;Archivo;URL;Nota;flag;tiempo;template;wikiincluded
Mapas; 'Provincia de Los Llanos con la ciudad de Pore', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.218A (Mapa, 1791);1031;smp-4-218a;Mapa;;NN.;;Provincia de Los Llanos con la ciudad de Pore;;;;1791;;CO.AGN.SMP.4,REF.218A;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-4-218a@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Provincia de Los Llanos con la ciudad de Pore@en : @Vols : @Lugar : @Año : 1791@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.4,REF.218A@URL : @Cita completa :  'Provincia de Los Llanos con la ciudad de Pore', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.218A (Mapa, 1791)@----;yes
Mapas; 'Villa de Purificación', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.370A (Mapa, 1805);1030;smp-4-370a;Mapa;;NN.;;Villa de Purificación;;;;1805;;CO.AGN.SMP.4,REF.370A;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-4-370a@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Villa de Purificación@en : @Vols : @Lugar : @Año : 1805@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.4,REF.370A@URL : @Cita completa :  'Villa de Purificación', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.370A (Mapa, 1805)@----;yes
Mapas; 'Partidos de las Villas de Socorro y San Gil', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.450A (Mapa, 1776);1029;smp-4-450a;Mapa;;NN.;;Partidos de las Villas de Socorro y San Gil;;;;1776;;CO.AGN.SMP.4,REF.450A;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-4-450a@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Partidos de las Villas de Socorro y San Gil@en : @Vols : @Lugar : @Año : 1776@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.4,REF.450A@URL : @Cita completa :  'Partidos de las Villas de Socorro y San Gil', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.450A (Mapa, 1776)@----;yes
Mapas; 'Villas de Socorro y San Gil', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.451A (Mapa, 1776);1028;smp-4-451a;Mapa;;NN.;;Villas de Socorro y San Gil;;;;1776;;CO.AGN.SMP.4,REF.451A;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-4-451a@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Villas de Socorro y San Gil@en : @Vols : @Lugar : @Año : 1776@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.4,REF.451A@URL : @Cita completa :  'Villas de Socorro y San Gil', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.451A (Mapa, 1776)@----;yes
Mapas; 'Misiones en el Río Meta: Padres de Santo Domingo y otros', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.680A (Mapa, 1790-1810);1027;smp-4-680a;Mapa;;NN.;;Misiones en el Río Meta: Padres de Santo Domingo y otros;;;;1790-1810;;CO.AGN.SMP.4,REF.680A;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-4-680a@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Misiones en el Río Meta: Padres de Santo Domingo y otros@en : @Vols : @Lugar : @Año : 1790-1810@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.4,REF.680A@URL : @Cita completa :  'Misiones en el Río Meta: Padres de Santo Domingo y otros', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.4,REF.680A (Mapa, 1790-1810)@----;yes
Mapas; ' 	Misiones del Caroní', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.100 (Mapa, 1782-1800);1009;smp-6-100;Mapa;;NN.;; 	Misiones del Caroní;;;;1782-1800;;CO.AGN.SMP.6,REF.100;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-100@Nombre : @Apellido : NN.@Autores adicionales : @Titulo :  	Misiones del Caroní@en : @Vols : @Lugar : @Año : 1782-1800@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.100@URL : @Cita completa :  ' 	Misiones del Caroní', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.100 (Mapa, 1782-1800)@----;yes
Mapas; 'Provincia de Cartagena de Indias', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.106 (Mapa, 1811);1010;smp-6-106;Mapa;;NN.;;Provincia de Cartagena de Indias;;;;1811;;CO.AGN.SMP.6,REF.106;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-106@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Provincia de Cartagena de Indias@en : @Vols : @Lugar : @Año : 1811@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.106@URL : @Cita completa :  'Provincia de Cartagena de Indias', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.106 (Mapa, 1811)@----;yes
Mapas; 'Provincias de Portobelo, Veragua y Darién', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.126 (Mapa, 1780-1800);1012;smp-6-126;Mapa;;NN.;;Provincias de Portobelo, Veragua y Darién;;;;1780-1800;;CO.AGN.SMP.6,REF.126;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-126@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Provincias de Portobelo, Veragua y Darién@en : @Vols : @Lugar : @Año : 1780-1800@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.126@URL : @Cita completa :  'Provincias de Portobelo, Veragua y Darién', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.126 (Mapa, 1780-1800)@----;yes
Mapas; 'Provincias de Cartagena, Santa Marta y Golfo de Maracaibo', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.133 (Mapa, 1780-1800);1011;smp-6-133;Mapa;;NN.;;Provincias de Cartagena, Santa Marta y Golfo de Maracaibo;;;;1780-1800;;CO.AGN.SMP.6,REF.133;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-133@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Provincias de Cartagena, Santa Marta y Golfo de Maracaibo@en : @Vols : @Lugar : @Año : 1780-1800@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.133@URL : @Cita completa :  'Provincias de Cartagena, Santa Marta y Golfo de Maracaibo', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.133 (Mapa, 1780-1800)@----;yes
Mapas; 'Mapa corográfico del Nuevo Reino de Granada', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.134 (Mapa, 1808, ca.);1013;smp-6-134;Mapa;;NN.;;Mapa corográfico del Nuevo Reino de Granada;;;;1808, ca.;;CO.AGN.SMP.6,REF.134;Archivo General de la Nación (Colombia);;;;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-134@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Mapa corográfico del Nuevo Reino de Granada@en : @Vols : @Lugar : @Año : 1808, ca.@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.134@URL : @Cita completa :  'Mapa corográfico del Nuevo Reino de Granada', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.134 (Mapa, 1808, ca.)@----;yes
Mapas; 'Mapa corográfico del Nuevo Reino de Granada 1', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.136 (Mapa, 1808);1014;smp-6-136;Mapa;;NN.;;Mapa corográfico del Nuevo Reino de Granada 1;;;;1808;;CO.AGN.SMP.6,REF.136;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-136@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Mapa corográfico del Nuevo Reino de Granada 1@en : @Vols : @Lugar : @Año : 1808@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.136@URL : @Cita completa :  'Mapa corográfico del Nuevo Reino de Granada 1', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.136 (Mapa, 1808)@----;yes
Mapas; 'Mapa corográfico del Nuevo Reino de Granada 2', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.137 (Mapa, 1808);1015;smp-6-137;Mapa;;NN.;;Mapa corográfico del Nuevo Reino de Granada 2;;;;1808;;CO.AGN.SMP.6,REF.137;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-137@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Mapa corográfico del Nuevo Reino de Granada 2@en : @Vols : @Lugar : @Año : 1808@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.137@URL : @Cita completa :  'Mapa corográfico del Nuevo Reino de Granada 2', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.137 (Mapa, 1808)@----;yes
Mapas; 'Mapa corográfico del Nuevo Reino de Granada 4', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.138 (Mapa, 1808);1016;smp-6-138;Mapa;;NN.;;Mapa corográfico del Nuevo Reino de Granada 4;;;;1808;;CO.AGN.SMP.6,REF.138;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-138@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Mapa corográfico del Nuevo Reino de Granada 4@en : @Vols : @Lugar : @Año : 1808@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.138@URL : @Cita completa :  'Mapa corográfico del Nuevo Reino de Granada 4', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.138 (Mapa, 1808)@----;yes
Mapas; 'Mapa corográfico del Nuevo Reino de Granada 5', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.139 (Mapa, 1808);1017;smp-6-139;Mapa;;NN.;;Mapa corográfico del Nuevo Reino de Granada 5;;;;1808;;CO.AGN.SMP.6,REF.139;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-139@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Mapa corográfico del Nuevo Reino de Granada 5@en : @Vols : @Lugar : @Año : 1808@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.139@URL : @Cita completa :  'Mapa corográfico del Nuevo Reino de Granada 5', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.139 (Mapa, 1808)@----;yes
Mapas; 'Guayaquil', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.161 (Mapa, 1800-1810);1018;smp-6-161;Mapa;;NN.;;Guayaquil;;;;1800-1810;;CO.AGN.SMP.6,REF.161;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-161@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Guayaquil@en : @Vols : @Lugar : @Año : 1800-1810@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.161@URL : @Cita completa :  'Guayaquil', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.161 (Mapa, 1800-1810)@----;yes
Mapas; '	Ecuador: Riobamba y Guaranda', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.261 (Mapa, 1700-1810);1019;smp-6-261;Mapa;;NN.;;	Ecuador: Riobamba y Guaranda;;;;1700-1810;;CO.AGN.SMP.6,REF.261;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-261@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : 	Ecuador: Riobamba y Guaranda@en : @Vols : @Lugar : @Año : 1700-1810@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.261@URL : @Cita completa :  '	Ecuador: Riobamba y Guaranda', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.261 (Mapa, 1700-1810)@----;yes
Mapas; 'Ecuador: Guaranda', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.262 (Mapa, 1700-1810);1020;smp-6-262;Mapa;;NN.;;Ecuador: Guaranda;;;;1700-1810;;CO.AGN.SMP.6,REF.262;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-262@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Ecuador: Guaranda@en : @Vols : @Lugar : @Año : 1700-1810@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.262@URL : @Cita completa :  'Ecuador: Guaranda', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.262 (Mapa, 1700-1810)@----;yes
Mapas; 'Ecuador: Riobamba', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.263 (Mapa, 1700-1810);1021;smp-6-263;Mapa;;NN.;;Ecuador: Riobamba;;;;1700-1810;;CO.AGN.SMP.6,REF.263;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-263@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Ecuador: Riobamba@en : @Vols : @Lugar : @Año : 1700-1810@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.263@URL : @Cita completa :  'Ecuador: Riobamba', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.263 (Mapa, 1700-1810)@----;yes
Mapas; 'Provincia de Santa Marta', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.54 (Mapa, 1700-1800);1006;smp-6-54;Mapa;;NN.;;Provincia de Santa Marta;;;;1700-1800;;CO.AGN.SMP.6,REF.54;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-54@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Provincia de Santa Marta@en : @Vols : @Lugar : @Año : 1700-1800@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.54@URL : @Cita completa :  'Provincia de Santa Marta', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.54 (Mapa, 1700-1800)@----;yes
Mapas; 'Gobierno de Girón, corregimientos de Tunja y Sogamoso', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.71 (Mapa, 1790);820;smp-6-71;Mapa;;NN.;;Gobierno de Girón, corregimientos de Tunja y Sogamoso;;;;1790;;CO.AGN.SMP.6,REF.71;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-71@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Gobierno de Girón, corregimientos de Tunja y Sogamoso@en : @Vols : @Lugar : @Año : 1790@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.71@URL : @Cita completa :  'Gobierno de Girón, corregimientos de Tunja y Sogamoso', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.71 (Mapa, 1790)@----;yes
Mapas; 'Provincia de Pamplona', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.87 (Mapa, 1805);1007;smp-6-87;Mapa;;NN.;;Provincia de Pamplona;;;;1805;;CO.AGN.SMP.6,REF.87;Archivo General de la Nación (Colombia);;;matched;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-87@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Provincia de Pamplona@en : @Vols : @Lugar : @Año : 1805@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.87@URL : @Cita completa :  'Provincia de Pamplona', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.87 (Mapa, 1805)@----;yes
Mapas; 'Provincia de Santa Marta', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.96 (Mapa, 1731);1008;smp-6-96;Mapa;;NN.;;Provincia de Santa Marta;;;;1731;;CO.AGN.SMP.6,REF.96;Archivo General de la Nación (Colombia);;;;;---- dataentry fuente ----@tipo-publicacion : Mapa@FuenteID : smp-6-96@Nombre : @Apellido : NN.@Autores adicionales : @Titulo : Provincia de Santa Marta@en : @Vols : @Lugar : @Año : 1731@Original : @Vols : @Archivo : Archivo General de la Nación (Colombia)@Signatura : CO.AGN.SMP.6,REF.96@URL : @Cita completa :  'Provincia de Santa Marta', en: Archivo General de la Nación (Colombia), CO.AGN.SMP.6,REF.96 (Mapa, 1731)@----;yes
Literatura;"Juan Carlos Solórzano F, 'EVANGELIZACIÓN FRANCISCANA Y RESISTENCIA INDÍGENA: DOS REBELIONES EN LA FRONTERA ENTRE COSTA RICA Y PANAMÁ (CABAGRA, TÉRRABA, 1761 Y BUGABA, ALANJE, 1787)', en: Anuario de Estudios Centroamericanos 28_x000d_
Vol. 28, No. 1/2 (2002), pp. 57-88 (2002)";907;solorzano-f;Artículo;Juan Carlos;Solórzano F;;EVANGELIZACIÓN FRANCISCANA Y RESISTENCIA INDÍGENA: DOS REBELIONES EN LA FRONTERA ENTRE COSTA RICA Y PANAMÁ (CABAGRA, TÉRRABA, 1761 Y BUGABA, ALANJE, 1787);"Anuario de Estudios Centroamericanos 28_x000d_
Vol. 28, No. 1/2 (2002), pp. 57-88";;;2002;;;;;;;1761-1787;"---- dataentry fuente ----@tipo-publicacion : Artículo@FuenteID : solorzano-f@Nombre : Juan Carlos@Apellido : Solórzano F@Autores adicionales : @Titulo : EVANGELIZACIÓN FRANCISCANA Y RESISTENCIA INDÍGENA: DOS REBELIONES EN LA FRONTERA ENTRE COSTA RICA Y PANAMÁ (CABAGRA, TÉRRABA, 1761 Y BUGABA, ALANJE, 1787)@en : Anuario de Estudios Centroamericanos 28_x000d_
Vol. 28, No. 1/2 (2002), pp. 57-88@Vols : @Lugar : @Año : 2002@Original : @Vols : @Archivo : @Signatura : @URL : @Cita completa : Juan Carlos Solórzano F, 'EVANGELIZACIÓN FRANCISCANA Y RESISTENCIA INDÍGENA: DOS REBELIONES EN LA FRONTERA ENTRE COSTA RICA Y PANAMÁ (CABAGRA, TÉRRABA, 1761 Y BUGABA, ALANJE, 1787)', en: Anuario de Estudios Centroamericanos 28_x000d_
Vol. 28, No. 1/2 (2002), pp. 57-88 (2002)@----";yes
Literatura;Juan Carlos Solórzano Fonseca, 'Indígenas insumisos, frailes y soldados: Talamanco y Guatuso, 1660-1821', en: Anuario de Estudios Centroamericanos 23, 1-2 (1997), pp. 143-197;531;solorzano-fonseca;Artículo;Juan Carlos;Solórzano Fonseca;;Indígenas insumisos, frailes y soldados: Talamanco y Guatuso, 1660-1821;Anuario de Estudios Centroamericanos 23, 1-2;;;1997;;;;;;matched;1660-1821;---- dataentry fuente ----@tipo-publicacion : Artículo@FuenteID : solorzano-fonseca@Nombre : Juan Carlos@Apellido : Solórzano Fonseca@Autores adicionales : @Titulo : Indígenas insumisos, frailes y soldados: Talamanco y Guatuso, 1660-1821@en : Anuario de Estudios Centroamericanos 23, 1-2@Vols : @Lugar : @Año : 1997@Original : @Vols : @Archivo : @Signatura : @URL : @Cita completa : Juan Carlos Solórzano Fonseca, 'Indígenas insumisos, frailes y soldados: Talamanco y Guatuso, 1660-1821', en: Anuario de Estudios Centroamericanos 23, 1-2 (1997), pp. 143-197@----;yes
