fid;REG;Entidad;tipo;Label;Nombre;START;START_ex;END;END_ex;START_nb;START_na;END_nb;END_na;Agregado;Ent_identica;AbrA;AbrB;Wikilink_id;Wikilink_tipo;Entidad_alt;Wikilink;Wikilink2;Provincia_generica;Fuente;Nombre completo;Nombre_completo_wiki;Cabecera
2405;NGR;JMNGANSA;Capitania a Guerra;San Andres de Cauca;Valle de San Andres de Cauca;1789;not_after;1808;hgis;;1789;;;False;;CaG;Part.;valle de san andres de cauca_partido_ngr;conceptos:capitania_a_guerra;NGANSAJM;ngr_antioquia_valle de san andres de cauca;NGR;Antioquia;;Capitania a Guerra de San Andres de Cauca;[[:conceptos:capitania_a_guerra|Capitania a Guerra]] de San Andres de Cauca;False
2409;NGR;JUNGANME;Jurisdiccion;Medellin;Medellin;1616;not_before;1808;hgis;;;;;False;;Ten.;Jur.;medellin_jurisdiccion_ngr;conceptos:jurisdiccion;NGANMEJU;ngr_antioquia_medellin;NGR;Antioquia;;Jurisdiccion de Medellin;[[:conceptos:jurisdiccion|Jurisdiccion]] de Medellin;False
2410;NGR;JUNGANSR;Tenencia de gobierno;Los Osos;Santa Rosa de los Osos;1787;ca;1808;hgis;;;;;False;;Ten.;Part.;santa rosa de los osos_jurisdiccion_ngr;conceptos:partido;NGANSRJU;ngr_antioquia_santa rosa de los osos;NGR;Antioquia;;Tenencia de gobierno de Los Osos;[[:conceptos:partido|Tenencia de gobierno]] de Los Osos;False
2412;NGR;PRNGSM00;Gobernacion-Capitania General;Santa Marta;Santa Marta;1533;exact;1739;exact;;;;;False;;G;CG;santa marta_provincia_ngr;conceptos:gobernacion;NGSM00PR;ngr_provincia_santa marta;NGR;Provincia;;Gobernacion-Capitania General de Santa Marta;[[:conceptos:gobernacion|Gobernacion-Capitania General]] de Santa Marta;False
2413;NGR;JUNGSMVA;Tenencia de gobierno;Valledupar;Valledupar;1550;exact;1808;hgis;;;;;False;;Ten.;Jur.;valledupar_jurisdiccion_ngr;conceptos:jurisdiccion;NGSMVAJU;ngr_santa marta_valledupar;NGR;Santa Marta;;Tenencia de gobierno de Valledupar;[[:conceptos:jurisdiccion|Tenencia de gobierno]] de Valledupar;False
2417;NGR;JUNGSMOC;Corregimiento-Jurisdiccion;Ocaña;Ocaña;1570;exact;1808;hgis;;;;;False;;C;C;ocaña_jurisdiccion_ngr;conceptos:jurisdiccion;NGSMOCJU;ngr_santa marta_ocaña;NGR;Santa Marta;;Corregimiento-Jurisdiccion de Ocaña;[[:conceptos:jurisdiccion|Corregimiento-Jurisdiccion]] de Ocaña;False
2426;NGR;PTNGCABA;Partido;Turbana;Turbana;1759;not_after;1773;not_after;;1759;;;False;;Part.;Part.;baru_partido_ngr;conceptos:partido;NGCABAPT;ngr_cartagena_baru;NGR;Cartagena;;Partido de Turbana;[[:conceptos:partido|Partido]] de Turbana;False
2429;GDJ;JUGDDUEG;Alcaldia Mayor*;El Gallo;El Gallo;1777;not_after;1795;not_after;;1777;;;False;;AM;AM;el gallo_jurisdiccion_gdj;conceptos:alcaldia_mayor;GDDUEGJU;gdj_durango_el gallo;GDJ;Durango;div-nueva-vizcaya;Alcaldia Mayor* de El Gallo;[[:conceptos:alcaldia_mayor|Alcaldia Mayor*]] de El Gallo;False
2430;NES;JUNEVCMI;Subdelegacion;Misantla;Misantla;1803;not_after;1807;not_after;;1803;;;False;;Sd.;Sd.;misantla_jurisdiccion_nes;conceptos:subdelegacion;NEVCMIJU;nes_veracruz_misantla;NES;Veracruz;div-nueva-espana;Subdelegacion de Misantla;[[:conceptos:subdelegacion|Subdelegacion]] de Misantla;False
2435;GUA;JUGUTGAG;Tenencia de subdelegacion;Aguancaterique;Aguancaterique;1789;not_before;1800;not_after;1789;;;;False;;Ten.;Part.;aguanqueterique_jurisdiccion_gua;conceptos:partido;GUTGAGJU;gua_tegucigalpa_aguanqueterique;GUA;Tegucigalpa;;Tenencia de subdelegacion de Aguancaterique;[[:conceptos:partido|Tenencia de subdelegacion]] de Aguancaterique;False
2436;GUA;JUGUTGCE;Tenencia de subdelegacion;Cedros;Cedros;1789;not_before;1808;hgis;1789;;;;False;;Ten.;Part.;cedros_jurisdiccion_gua;conceptos:partido;GUTGCEJU;gua_tegucigalpa_cedros;GUA;Tegucigalpa;;Tenencia de subdelegacion de Cedros;[[:conceptos:partido|Tenencia de subdelegacion]] de Cedros;False
2437;GUA;JUGUTGCT;Tenencia de subdelegacion;Choluteca;Choluteca;1789;not_before;1808;hgis;1789;;;;False;;Ten.;Part.;choluteca_jurisdiccion_gua;conceptos:partido;GUTGCTJU;gua_tegucigalpa_choluteca;GUA;Tegucigalpa;;Tenencia de subdelegacion de Choluteca;[[:conceptos:partido|Tenencia de subdelegacion]] de Choluteca;False
2438;GUA;JUGUTGDA;Tenencia de subdelegacion;Danli;Danli;1789;not_before;1808;hgis;1789;;;;False;;Ten.;Part.;danli_jurisdiccion_gua;conceptos:partido;GUTGDAJU;gua_tegucigalpa_danli;GUA;Tegucigalpa;;Tenencia de subdelegacion de Danli;[[:conceptos:partido|Tenencia de subdelegacion]] de Danli;False
2439;GUA;JUGUTGNA;Tenencia de subdelegacion;Nacaome;Nacaome;1789;not_before;1808;hgis;1789;;;;False;;Ten.;Part.;nacaome_jurisdiccion_gua;conceptos:partido;GUTGNAJU;gua_tegucigalpa_nacaome;GUA;Tegucigalpa;;Tenencia de subdelegacion de Nacaome;[[:conceptos:partido|Tenencia de subdelegacion]] de Nacaome;False
2440;GDJ;JUGDGDTC;Alcaldia Mayor;Teocaltiche;Teocaltiche;1708;exact;1717;exact;;;;;False;;AM;AM;teocaltiche_jurisdiccion_gdj;conceptos:alcaldia_mayor;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Alcaldia Mayor de Teocaltiche;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de Teocaltiche;False
2441;GDJ;JUGDGDTC;Corregimiento;Teocaltiche;Teocaltiche;1718;exact;1724;not_before;;;;;True;JUGDGDLA;C;Part.;teocaltiche_jurisdiccion_gdj;conceptos:agregado;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Corregimiento agregado de Teocaltiche;[[:conceptos:agregado|Corregimiento agregado]] de Teocaltiche;False
2442;GDJ;JUGDGDTC;Alcaldia Mayor;Teocaltiche;Teocaltiche;1725;not_before;1727;ca;1725;;;;False;;AM;AM;teocaltiche_jurisdiccion_gdj;conceptos:alcaldia_mayor;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Alcaldia Mayor de Teocaltiche;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de Teocaltiche;False
2443;GDJ;JUGDGDTC;Corregimiento;Teocaltiche;Teocaltiche;1728;ca;1735;not_after;;;;;False;;C;C;teocaltiche_jurisdiccion_gdj;conceptos:corregimiento;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Corregimiento de Teocaltiche;[[:conceptos:corregimiento|Corregimiento]] de Teocaltiche;False
2444;GDJ;JUGDGDTC;Corregimiento;Teocaltiche;Teocaltiche;1736;not_after;1738;not_after;;1736;;;True;JUGDGDLA;C;Part.;teocaltiche_jurisdiccion_gdj;conceptos:agregado;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Corregimiento agregado de Teocaltiche;[[:conceptos:agregado|Corregimiento agregado]] de Teocaltiche;False
2445;GDJ;JUGDGDTC;Corregimiento;Teocaltiche;Teocaltiche;1739;not_after;1740;not_after;;1739;;;False;;C;C;teocaltiche_jurisdiccion_gdj;conceptos:corregimiento;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Corregimiento de Teocaltiche;[[:conceptos:corregimiento|Corregimiento]] de Teocaltiche;False
2446;GDJ;JUGDGDTC;Corregimiento;Teocaltiche;Teocaltiche;1741;not_after;1741;not_after;;1741;;;True;JUGDGDLA;C;Part.;teocaltiche_jurisdiccion_gdj;conceptos:agregado;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Corregimiento agregado de Teocaltiche;[[:conceptos:agregado|Corregimiento agregado]] de Teocaltiche;False
2447;GDJ;JUGDGDTC;Corregimiento;Teocaltiche;Teocaltiche;1742;not_after;1749;not_after;;1742;;;False;;C;C;teocaltiche_jurisdiccion_gdj;conceptos:corregimiento;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Corregimiento de Teocaltiche;[[:conceptos:corregimiento|Corregimiento]] de Teocaltiche;False
2448;GDJ;JUGDGDTC;Alcaldia Mayor;Teocaltiche;Teocaltiche;1750;not_after;1750;not_after;;1750;;;False;;AM;AM;teocaltiche_jurisdiccion_gdj;conceptos:alcaldia_mayor;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Alcaldia Mayor de Teocaltiche;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de Teocaltiche;False
2449;GDJ;JUGDGDTC;Corregimiento;Teocaltiche;Teocaltiche;1751;not_after;1788;not_after;;1751;;;False;;C;C;teocaltiche_jurisdiccion_gdj;conceptos:corregimiento;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Corregimiento de Teocaltiche;[[:conceptos:corregimiento|Corregimiento]] de Teocaltiche;False
2450;GDJ;JUGDGDTC;Alcaldia Mayor;Teocaltiche;Teocaltiche;1789;not_after;1791;not_after;;1789;;;False;;AM;AM;teocaltiche_jurisdiccion_gdj;conceptos:alcaldia_mayor;GDGDTCJU;gdj_guadalajara_teocaltiche;GDJ;Guadalajara;becerra;Alcaldia Mayor de Teocaltiche;[[:conceptos:alcaldia_mayor|Alcaldia Mayor]] de Teocaltiche;False
2451;NGR;JUNGCAMO;Corregimiento;Mompox;Mompox;1776;exact;1777;exact;;;;;False;;C;C;mompox_jurisdiccion_ngr;conceptos:corregimiento;NGCAMOJU;ngr_cartagena_mompox;NGR;Cartagena;;Corregimiento de Mompox;[[:conceptos:corregimiento|Corregimiento]] de Mompox;False
2452;QUI;JUQUGQCA;Provincia;La Canoa;La Canoa;1630;exact;1738;not_after;;;;;True;JUQUQUQU;Prov.;Prov.;la canoa_jurisdiccion_qui;conceptos:agregado;QUGQCAJU;qui_guayaquil_la canoa;QUI;Guayaquil;;Provincia de La Canoa;[[:conceptos:agregado|Provincia]] de La Canoa;False
2455;CHA;JUCCPOCH;Partido;Chichas;Chichas;1701;hgis;1784;exact;;;;;False;;Part.;Part.;chichas_jurisdiccion_cha;conceptos:partido;CCPOCHJU;cha_potosi_chichas;CHA;Potosi;;Partido de Chichas;[[:conceptos:partido|Partido]] de Chichas;False
2456;GUA;PTGUCHCR;Jurisdiccion;Chiapas;Chiapas;1786;exact;1808;hgis;;;;;False;PRGUCH00;Jur.;Jur.;ciudad real_partido_gua;conceptos:cabecera;GUCHCRPT;gua_chiapas_ciudad real;GUA;Chiapas;;Jurisdiccion cabecera de Chiapas;[[:conceptos:cabecera|Jurisdiccion cabecera]] de Chiapas;True
2457;GUA;JUGUCHSA;Partido;Corona;Corona y Chinampas;1701;hgis;1785;exact;;;;;False;;Part.;Part.;san andres_jurisdiccion_gua;conceptos:partido;GUCHSAJU;gua_chiapas_san andres;GUA;Chiapas;;Partido de Corona;[[:conceptos:partido|Partido]] de Corona;False
2458;GUA;JUGUCHCO;Partido;Los Llanos;Los Llanos;1701;hgis;1785;exact;;;;;False;;Part.;Part.;comitan_jurisdiccion_gua;conceptos:partido;GUCHCOJU;gua_chiapas_comitan;GUA;Chiapas;;Partido de Los Llanos;[[:conceptos:partido|Partido]] de Los Llanos;False
2460;GUA;JUGUCHSI;Partido;Guardiania;Guardiania de Huitiupan;1701;hgis;1785;not_after;;;;;False;;Part.;Part.;simojovel_jurisdiccion_gua;conceptos:partido;GUCHSIJU;gua_chiapas_simojovel;GUA;Chiapas;;Partido de Guardiania;[[:conceptos:partido|Partido]] de Guardiania;False
2462;GUA;JUGUCHTA;Partido;Tapachula;Tapachula;1701;hgis;1785;not_after;;;;;False;;Part.;Part.;tapachula_jurisdiccion_gua;conceptos:partido;GUCHTAJU;gua_chiapas_tapachula;GUA;Chiapas;;Partido de Tapachula;[[:conceptos:partido|Partido]] de Tapachula;False
2463;GUA;JUGUCHSO;Subdelegacion;Tapachula;Tapachula;1786;exact;1808;hgis;;;;;False;;Sd.;Sd.;soconusco_jurisdiccion_gua;conceptos:subdelegacion;GUCHSOJU;gua_chiapas_soconusco;GUA;Chiapas;;Subdelegacion de Tapachula;[[:conceptos:subdelegacion|Subdelegacion]] de Tapachula;False
2464;GUA;JUGUCYGR;Jurisdiccion;Gracias a Dios;Gracias a Dios;1111;start;1786;hgis;;;;;False;;Part.;Part.;gracias a dios_jurisdiccion_gua;conceptos:jurisdiccion;GUCYGRJU;gua_comayagua_gracias a dios;GUA;Comayagua;;Jurisdiccion de Gracias a Dios;[[:conceptos:jurisdiccion|Jurisdiccion]] de Gracias a Dios;False
2465;GUA;JUGUCYTC;Partido;Tencoa;Tencoa;1661;ca;1786;hgis;;;;;False;;Part.;Part.;tencoa_jurisdiccion_gua;conceptos:partido;GUCYTCJU;gua_comayagua_tencoa;GUA;Comayagua;;Partido de Tencoa;[[:conceptos:partido|Partido]] de Tencoa;False
2466;GUA;JUGUCYSP;Partido;San Pedro Sula;San Pedro Sula;1111;start;1786;hgis;;;;;False;;Part.;Part.;san pedro sula_jurisdiccion_gua;conceptos:partido;GUCYSPJU;gua_comayagua_san pedro sula;GUA;Comayagua;;Partido de San Pedro Sula;[[:conceptos:partido|Partido]] de San Pedro Sula;False
2467;GUA;JUGUCYYO;Partido;Yoro;Yoro;1111;start;1786;hgis;;;;;False;;Part.;Part.;yoro_jurisdiccion_gua;conceptos:partido;GUCYYOJU;gua_comayagua_yoro;GUA;Comayagua;;Partido de Yoro;[[:conceptos:partido|Partido]] de Yoro;False
2468;GUA;JUGUCYOT;Partido;Olanchito;Olanchito;1111;start;1786;hgis;;;;;False;;Part.;Part.;olanchito_jurisdiccion_gua;conceptos:partido;GUCYOTJU;gua_comayagua_olanchito;GUA;Comayagua;;Partido de Olanchito;[[:conceptos:partido|Partido]] de Olanchito;False
2469;GUA;JUGUCYOL;Partido;Olancho;Olancho;1111;start;1786;hgis;;;;;False;;Part.;Part.;olancho_jurisdiccion_gua;conceptos:partido;GUCYOLJU;gua_comayagua_olancho;GUA;Comayagua;;Partido de Olancho;[[:conceptos:partido|Partido]] de Olancho;False
2470;GUA;JUGUGUAC;Partido;Acasaguastlan;Acasaguastlan;1764;ca;1808;hgis;;;;;False;;Part.;Part.;acasaguastlan_jurisdiccion_gua;conceptos:partido;GUGUACJU;gua_guatemala_acasaguastlan;GUA;Guatemala;;Partido de Acasaguastlan;[[:conceptos:partido|Partido]] de Acasaguastlan;False
2472;GUA;PRGUNI00;Gobernacion;Nicaragua;Leon de Nicaragua;1527;exact;1551;exact;;;;;False;;G;Gob.;leon_provincia_gua;conceptos:gobernacion;GUNI00PR;gua_provincia_leon;GUA;Provincia;;Gobernacion de Nicaragua;[[:conceptos:gobernacion|Gobernacion]] de Nicaragua;False
2474;GUA;JUGUNIMA;Subdelegacion;Masaya;Masaya;1787;exact;1808;hgis;;;;;False;;Sd.;Sd.;masaya_jurisdiccion_gua;conceptos:subdelegacion;GUNIMAJU;gua_nicaragua_masaya;GUA;Nicaragua;;Subdelegacion de Masaya;[[:conceptos:subdelegacion|Subdelegacion]] de Masaya;False
2475;GUA;JUGUSSCH;Tenencia de subdelegacion;Chalatenango;Chalatenango;1787;exact;1805;not_after;;;;;False;;Ten.;Part.;chalatenango_jurisdiccion_gua;conceptos:partido;GUSSCHJU;gua_san salvador_chalatenango;GUA;San Salvador;;Tenencia de subdelegacion de Chalatenango;[[:conceptos:partido|Tenencia de subdelegacion]] de Chalatenango;False
2476;GUA;JUGUSSSA;Partido;Santa Ana;Santa Ana;1701;hgis;1786;exact;;;;;False;;Part.;Part.;santa ana_jurisdiccion_gua;conceptos:partido;GUSSSAJU;gua_san salvador_santa ana;GUA;San Salvador;;Partido de Santa Ana;[[:conceptos:partido|Partido]] de Santa Ana;False
2477;GUA;JUGUSSSA;Subdelegacion-Jurisdiccion;Santa Ana;Santa Ana;1806;exact;1808;hgis;;;;;False;;Sd.;Sd.;santa ana_jurisdiccion_gua;conceptos:subdelegacion;GUSSSAJU;gua_san salvador_santa ana;GUA;San Salvador;;Subdelegacion-Jurisdiccion de Santa Ana;[[:conceptos:subdelegacion|Subdelegacion-Jurisdiccion]] de Santa Ana;False
2478;GUA;JUGUTGCE;Partido;Cantarranas;Cantarranas;1743;not_after;1788;arbitrary;;1743;;;False;;Part.;Part.;cedros_jurisdiccion_gua;conceptos:partido;GUTGCEJU;gua_tegucigalpa_cedros;GUA;Tegucigalpa;;Partido de Cantarranas;[[:conceptos:partido|Partido]] de Cantarranas;False
2482;GUA;JUGUTGCT;Partido;Choluteca;Choluteca;1743;not_after;1788;not_before;;1743;;;False;;Part.;Part.;choluteca_jurisdiccion_gua;conceptos:partido;GUTGCTJU;gua_tegucigalpa_choluteca;GUA;Tegucigalpa;;Partido de Choluteca;[[:conceptos:partido|Partido]] de Choluteca;False
2483;GUA;JUGUTGDA;Partido;Danli;Danli;1743;not_after;1788;not_before;;1743;;;False;;Part.;Part.;danli_jurisdiccion_gua;conceptos:partido;GUTGDAJU;gua_tegucigalpa_danli;GUA;Tegucigalpa;;Partido de Danli;[[:conceptos:partido|Partido]] de Danli;False
2484;GUA;JUGUTGNA;Partido;Nacaome;Nacaome;1743;not_after;1788;not_before;;1743;;;False;;Part.;Part.;nacaome_jurisdiccion_gua;conceptos:partido;GUTGNAJU;gua_tegucigalpa_nacaome;GUA;Tegucigalpa;;Partido de Nacaome;[[:conceptos:partido|Partido]] de Nacaome;False
2485;GUA;PTGUTGTX;Partido;Texiguat;Texiguat;1750;arbitrary;1808;hgis;;;;;False;;Part.;Part.;texiguat_partido_gua;conceptos:partido;GUTGTXPT;gua_tegucigalpa_texiguat;GUA;Tegucigalpa;;Partido de Texiguat;[[:conceptos:partido|Partido]] de Texiguat;False
2486;GUA;JUGUTGAG;Partido;Aguancaterique;Aguancaterique;1743;not_after;1788;not_before;;1743;;;False;;Part.;Part.;aguanqueterique_jurisdiccion_gua;conceptos:partido;GUTGAGJU;gua_tegucigalpa_aguanqueterique;GUA;Tegucigalpa;;Partido de Aguancaterique;[[:conceptos:partido|Partido]] de Aguancaterique;False
2487;GUA;JUGUTGAG;Partido;Aguancaterique;Aguancaterique;1801;not_after;1808;hgis;;1801;;;False;;Part.;Part.;aguanqueterique_jurisdiccion_gua;conceptos:partido;GUTGAGJU;gua_tegucigalpa_aguanqueterique;GUA;Tegucigalpa;;Partido de Aguancaterique;[[:conceptos:partido|Partido]] de Aguancaterique;False
2488;NGR;JUNGPOTO;Jurisdiccion;Toro;Toro;1573;exact;1808;hgis;;;;;False;;Jur.;Jur.;toro_jurisdiccion_ngr;conceptos:jurisdiccion;NGPOTOJU;ngr_popayan_toro;NGR;Popayan;;Jurisdiccion de Toro;[[:conceptos:jurisdiccion|Jurisdiccion]] de Toro;False
2489;NGR;JUNGTUDU;Corregimiento;Duitama;Duitama;1636;not_after;1718;exact;1628;1636;;;False;;C;C;duitama_partido_ngr;conceptos:corregimiento;NGTUDUJU;ngr_tunja_duitama;NGR;Tunja;;Corregimiento de Duitama;[[:conceptos:corregimiento|Corregimiento]] de Duitama;False
2490;PER;JUPEARTA;Partido;Tarapaca;Tarapaca;1701;hgis;1767;exact;;;;;False;;Part.;Part.;tarapaca_jurisdiccion_per;conceptos:partido;PEARTAJU;per_arequipa_tarapaca;PER;Arequipa;;Partido de Tarapaca;[[:conceptos:partido|Partido]] de Tarapaca;False
2491;PER;JUPECUVI;Partido;Vilcabamba;Vilcabamba;1784;exact;1808;hgis;;;;;False;;Part.;Part.;vilcabamba_jurisdiccion_per;conceptos:partido;PECUVIJU;per_cuzco_vilcabamba;PER;Cuzco;;Partido de Vilcabamba;[[:conceptos:partido|Partido]] de Vilcabamba;False
2494;PER;JUPECUUR;Corregimiento;Urubamba;Urubamba;1741;not_before;1783;exact;1741;;;;False;;C;C;urubamba_jurisdiccion_per;conceptos:corregimiento;PECUURJU;per_cuzco_urubamba;PER;Cuzco;;Corregimiento de Urubamba;[[:conceptos:corregimiento|Corregimiento]] de Urubamba;False
2495;PER;SEPEMO00;Marquesado;Oropesa;Oropesa;1701;hgis;1740;exact;;;;;False;;Marq.;Marq.;marquesado de oropesa_señorio_per;conceptos:senorio;PEMO00SE;per_cuzco_marquesado de oropesa;PER;Cuzco;;Marquesado de Oropesa;[[:conceptos:senorio|Marquesado]] de Oropesa;False
2498;PER;JUPECUVI;Partido;Vilcabamba;Vilcabamba;1684;exact;1780;not_after;;;;;False;;Part.;Part.;vilcabamba_jurisdiccion_per;conceptos:partido;PECUVIJU;per_cuzco_vilcabamba;PER;Cuzco;;Partido de Vilcabamba;[[:conceptos:partido|Partido]] de Vilcabamba;False
2502;PER;JUPEHVAN;Corregimiento;Angaraes;Angaraes;1612;exact;1783;exact;;;;;True;JUPEHVHV;C;Part.;angaraes_jurisdiccion_per;conceptos:agregado;PEHVANJU;per_huancavelica_angaraes;PER;Huancavelica;;Corregimiento agregado de Angaraes;[[:conceptos:agregado|Corregimiento agregado]] de Angaraes;False
2503;PER;JUPETAPA;Misiones;Panatahuas;Panatahuas;1701;hgis;1792;exact;;;;;False;;Mis.;Mis.;panatahuas_jurisdiccion_per;conceptos:misiones;PETAPAJU;per_tarma_panatahuas;PER;Tarma;;Misiones de Panatahuas;[[:conceptos:misiones|Misiones]] de Panatahuas;False
2504;PER;JUPETRLU;Partido;Luya y Chillaos;Luya y Chillaos;1773;exact;1808;hgis;;;;;False;;Part.;Part.;luya y chillaos_jurisdiccion_per;conceptos:partido;PETRLUJU;per_trujillo_luya y chillaos;PER;Trujillo;;Partido de Luya y Chillaos;[[:conceptos:partido|Partido]] de Luya y Chillaos;False
2505;QUI;JUQUCUAL;Tenencia de corregimiento;Alausi;Alausi;1701;hgis;1770;exact;;;;;False;;Ten.;Part.;alausi_jurisdiccion_qui;conceptos:partido;QUCUALJU;qui_cuenca_alausi;QUI;Cuenca;;Tenencia de corregimiento de Alausi;[[:conceptos:partido|Tenencia de corregimiento]] de Alausi;False
2507;QUI;JUQUGQCA;Partido;La Canoa;La Canoa;1739;not_after;1767;exact;;1739;;;False;;Part.;Part.;la canoa_jurisdiccion_qui;conceptos:partido;QUGQCAJU;qui_guayaquil_la canoa;QUI;Guayaquil;;Partido de La Canoa;[[:conceptos:partido|Partido]] de La Canoa;False
2508;QUI;JUQUGQPU;Partido;Puna;Puna;1534;ca;1762;exact;;;;;False;;Part.;Part.;la puna_jurisdiccion_qui;conceptos:partido;QUGQPUJU;qui_guayaquil_la puna;QUI;Guayaquil;;Partido de Puna;[[:conceptos:partido|Partido]] de Puna;False
2509;QUI;JUQUGQBB;Partido;Baba;Baba;1701;hgis;1762;exact;;;;;False;;Part.;Part.;baba_jurisdiccion_qui;conceptos:partido;QUGQBBJU;qui_guayaquil_baba;QUI;Guayaquil;;Partido de Baba;[[:conceptos:partido|Partido]] de Baba;False
2510;QUI;JUQUGQBH;Partido;Babahoyo;Babahoyo;1701;hgis;1762;exact;;;;;False;;Part.;Part.;babahoyo_jurisdiccion_qui;conceptos:partido;QUGQBHJU;qui_guayaquil_babahoyo;QUI;Guayaquil;;Partido de Babahoyo;[[:conceptos:partido|Partido]] de Babahoyo;False
2511;QUI;JUQUGQBZ;Partido;Balzar;Balzar;1754;not_after;1762;exact;;1754;;;False;;Part.;Part.;balzar_jurisdiccion_qui;conceptos:partido;QUGQBZJU;qui_guayaquil_balzar;QUI;Guayaquil;;Partido de Balzar;[[:conceptos:partido|Partido]] de Balzar;False
2512;QUI;PRQUGQ00;Corregimiento;Guayaquil;Guayaquil;1552;exact;1762;exact;;;;;False;;C;C;guayaquil_provincia_qui;conceptos:corregimiento;QUGQ00PR;qui_provincia_guayaquil;QUI;Provincia;;Corregimiento de Guayaquil;[[:conceptos:corregimiento|Corregimiento]] de Guayaquil;False
2514;QUI;JUQUGQNA;Partido;Naranjal;Naranjal;1745;not_after;1762;exact;;1745;;;False;;Part.;Part.;naranjal_jurisdiccion_qui;conceptos:partido;QUGQNAJU;qui_guayaquil_naranjal;QUI;Guayaquil;;Partido de Naranjal;[[:conceptos:partido|Partido]] de Naranjal;False
2515;QUI;JUQUGQPA;Partido;Palenque;Palenque;1754;not_after;1762;exact;;1754;;;False;;Part.;Part.;palenque_jurisdiccion_qui;conceptos:partido;QUGQPAJU;qui_guayaquil_palenque;QUI;Guayaquil;;Partido de Palenque;[[:conceptos:partido|Partido]] de Palenque;False
2516;QUI;JUQUGQSE;Tenencia de gobierno;Punta de Santa Elena;Punta de Santa Elena;1701;hgis;1808;hgis;;;;;False;;Ten.;Part.;punta de santa elena_jurisdiccion_qui;conceptos:partido;QUGQSEJU;qui_guayaquil_punta de santa elena;QUI;Guayaquil;;Tenencia de gobierno de Punta de Santa Elena;[[:conceptos:partido|Tenencia de gobierno]] de Punta de Santa Elena;False
2517;QUI;JUQUGQYA;Partido;Yaguachi;Yaguachi;1701;hgis;1762;exact;;;;;False;;Part.;Part.;yaguachi_jurisdiccion_qui;conceptos:partido;QUGQYAJU;qui_guayaquil_yaguachi;QUI;Guayaquil;;Partido de Yaguachi;[[:conceptos:partido|Partido]] de Yaguachi;False
2518;QUI;JUQURBAM;Tenencia de corregimiento;Ambato;Ambato;1534;not_before;1796;exact;;;;;False;;Ten.;Part.;ambato_jurisdiccion_qui;conceptos:partido;QURBAMJU;qui_quito_ambato;QUI;Quito;;Tenencia de corregimiento de Ambato;[[:conceptos:partido|Tenencia de corregimiento]] de Ambato;False
2519;RPL;JURPBAER;Partido;Entrerrios;Entrerrios;1701;hgis;1781;exact;;;;;False;;Part.;Part.;entrerrios_jurisdiccion_rpl;conceptos:partido;RPBAERJU;rpl_buenos aires_entrerrios;RPL;Buenos Aires;;Partido de Entrerrios;[[:conceptos:partido|Partido]] de Entrerrios;False
2521;RPL;JURPMICA;Partido;Misiones;Misiones guaranies;1701;hgis;1769;exact;;;;;False;PRRPMIMI;Part.;Part.;candelaria_jurisdiccion_rpl;conceptos:cabecera;RPMICAJU;rpl_misiones_candelaria;RPL;Misiones;;Partido cabecera de Misiones;[[:conceptos:cabecera|Partido cabecera]] de Misiones;True
2522;GUA;JUGUCYTC;Subdelegacion;Tencoa;Tencoa;1787;exact;1808;hgis;;;;;False;;Sd.;Sd.;tencoa_jurisdiccion_gua;conceptos:subdelegacion;GUCYTCJU;gua_comayagua_tencoa;GUA;Comayagua;;Subdelegacion de Tencoa;[[:conceptos:subdelegacion|Subdelegacion]] de Tencoa;False
2523;NES;JUNEMXTT;Partido;Tetela del Volcan;Tetela del Volcan;1787;exact;1795;not_after;;;;;False;;Part.;Part.;tetela del volcan_jurisdiccion_nes;conceptos:partido;NEMXTTJU;nes_mexico_tetela del volcan;NES;Mexico;div-nueva-espana;Partido de Tetela del Volcan;[[:conceptos:partido|Partido]] de Tetela del Volcan;False
2524;NES;JUNEMXTT;Subdelegacion;Tetela del Volcan;Tetela del Volcan;1796;not_after;1808;hgis;;1796;;;False;;Sd.;Sd.;tetela del volcan_jurisdiccion_nes;conceptos:subdelegacion;NEMXTTJU;nes_mexico_tetela del volcan;NES;Mexico;div-nueva-espana;Subdelegacion de Tetela del Volcan;[[:conceptos:subdelegacion|Subdelegacion]] de Tetela del Volcan;False
